batch_id,original_product_id,product_name,brand,category,subcategory,size_value,size_unit,price,source
27,jiomart_sambhojanam_sambhojanam_combo_of_jowar_bajra_atta1800gm100_natural_sorghum_and_pearl_millet_floursug,"SAMBHOJANAM Combo of Jowar & Bajra atta-1800gm|100% natural Sorghum and pearl millet flour|sugar free, cholesterol free and gluten free flour|1800gm- 900gm each (Pack of 2)",Sambhojanam,essentials,flour,1800.0,g,375.0,jiomart
28,jiomart_horlicks_horlicks_classic_malt_1_kg,Horlicks Classic Malt 1 kg,Horlicks,beverage,juice-drink,1.0,kg,485.0,jiomart
29,jiomart_yogabar_yogabar_dark_chocolate_cranberry_muesli_400_g,Yogabar Dark Chocolate+ Cranberry Muesli 400 g,Yogabar,snacks,breakfast,400.0,g,173.0,jiomart
30,jiomart_blk_foods_blk_foods_250g_dry_fruits_nut_mix,BLK Foods 250g Dry fruits & Nut Mix,Blk Foods,essentials,dry-fruits-nuts,250.0,g,249.0,jiomart
31,jiomart_br_cart_br_cart_sweet_sugar_200_g,"Br Cart Sweet Sugar, 200 g",Br Cart,essentials,salt-sugar,200.0,g,179.0,jiomart
32,jiomart_ritually_pure_ritually_pure_100_organic_pulses_arhar_daal_toor_dal_sambhar_daal_500_gm_each_pack_of_,Ritually Pure 100% Organic Pulses | Arhar Daal | Toor Dal | Sambhar Daal | 500 Gm Each | Pack of 2 | 1 Kg,Ritually Pure,essentials,pulses,500.0,g,320.0,jiomart
33,jiomart_good_life_good_life_chilli_powder_100_g,Good Life Chilli Powder 100 g,Good Life,essentials,masala,100.0,g,32.0,jiomart
34,jiomart_snack_lorry_snack_lorry_inshell_walnuts_1_kg,SNACK LORRY In-Shell Walnuts 1 kg,Snack Lorry,essentials,dry-fruits-nuts,1.0,kg,537.0,jiomart
35,jiomart_savour_savour_corn_flakes_1_kg_pouch_pack_of_4,Savour Corn Flakes 1 kg Pouch Pack of 4,Savour,snacks,breakfast,1.0,kg,672.0,jiomart
36,jiomart_rentio_rentio_joyfest_5kg_rice_indias_premium_indrayani_rice,RENTIO Joyfest 5kg Rice | India's Premium Indrayani Rice,Rentio,essentials,rice,5.0,kg,600.0,jiomart
37,jiomart_swad_swad_ready_to_eat_navratan_korma_450g,SWAD Ready to Eat Navratan Korma 450g,Swad,ready_to_eat,ready-to-eat,450.0,g,135.0,jiomart
38,jiomart_nutraj_nutraj_recipe_ready_walnut_kernels_500g_250g_x_2_akhort_giri_500g_walnut_without_shell,Nutraj Recipe Ready Walnut Kernels 500g (250g X 2) | Akhort Giri 500g | Walnut without Shell,Nutraj,essentials,dry-fruits-nuts,500.0,g,554.0,jiomart
39,jiomart_grenera_grenera_multi_millet_wheat_pasta_healthy_pasta_no_maida_not_fried_delicious_pasta_fusilli_pa,"Grenera Multi Millet wheat Pasta | Healthy Pasta | No Maida, Not Fried | Delicious Pasta Fusilli Pasta (Pack of 2, 220 g)",Grenera,noodles_pasta,noodles-pasta,220.0,g,360.0,jiomart
40,jiomart_bb_organics_bb_organics_handpounded_rajamudi_rice_1kg_traditional_ricerajamudi_arisi,B&B Organics Hand-Pounded Rajamudi Rice (1kg)/ Traditional Rice/Rajamudi Arisi,B&B Organics,essentials,rice,1.0,kg,255.0,jiomart
41,jiomart_wonderland_foods_wonderland_foods_phool_makhana_foxnut_100g_pack_of_1_pouch_healthy_lotus_seeds_for_,Wonderland Foods Phool Makhana (Foxnut) 100g Pack of 1 Pouch | Healthy Lotus Seeds for Snacking,Wonderland Foods,essentials,dry-fruits-nuts,100.0,g,153.0,jiomart
42,jiomart_bambino_bambino_instant_badam_drink_mix_1_kg,Bambino Instant Badam Drink Mix 1 Kg,Bambino,beverage,juice-drink,1.0,kg,325.0,jiomart
43,jiomart_good_life_good_life_washed_gota_urad_1_kg,Good Life Washed Gota Urad 1 kg,Good Life,essentials,pulses,1.0,kg,141.0,jiomart
44,jiomart_hitkary_pharmacy_hitkary_pharmacy_honey_500g_250gm_250gm_extra,Hitkary Pharmacy Honey - 500g (250gm+ 250gm extra),Hitkary Pharmacy,spread,sauce-ketchup-butter,500.0,g,116.0,jiomart
45,jiomart_laxmi_laxmi_daily_feast_500_gm_wheat_daliya_broken_wheat_wheat_porridge_gehun_dalia_gehoo_daliya,Laxmi Daily Feast 500 Gm Wheat Daliya | Broken Wheat | Wheat Porridge | Gehun Dalia | Gehoo Daliya,Laxmi,essentials,flour,500.0,g,229.0,jiomart
46,jiomart_diljeet_spices_diljeet_spices_1kg_kala_namak_black_salt_sanchal_powder,Diljeet Spices 1Kg Kala Namak |Black Salt| Sanchal Powder,Diljeet Spices,essentials,salt-sugar,1.0,kg,187.0,jiomart
47,jiomart_kwality_kwality_fruitrings_375g_box_choco_fills_90g_pouch,Kwality Fruitrings 375g Box & Choco Fills 90g Pouch,Kwality,snacks,breakfast,375.0,g,239.0,jiomart
48,jiomart_ritter_sport_ritter_sport_parline_chocolate_chocolate_100_gm,"Ritter Sport Parline Chocolate Chocolate, 100 Gm",Ritter Sport,chocolate,chocolate,100.0,g,340.0,jiomart
49,jiomart_hawamahal_hawamahal_wellness_gram_chana_dal_750gm_pouch_pack_of_2_unpolished,HawaMahal Wellness Gram Chana Dal 750gm Pouch | Pack of 2 | Unpolished,Hawamahal,essentials,pulses,750.0,g,299.0,jiomart
50,jiomart_bb_organics_bb_organics_wheat_flakes_500g_traditional_millet_flakes_wheat_aval,B&B Organics Wheat Flakes (500g)/ Traditional Millet Flakes/ Wheat Aval,B&B Organics,snacks,breakfast,500.0,g,179.0,jiomart
51,jiomart_wonderland_foods_wonderland_foods_premium_nuts_dry_fruits_1kg_combo_pack_of_california_almonds_badam,Wonderland Foods -Premium Nuts & Dry Fruits 1Kg Combo Pack of California Almonds (Badam) 500g & Cashews (Kaju W320) 500g,Wonderland Foods,essentials,dry-fruits-nuts,1.0,kg,953.0,jiomart
52,jiomart_ferrero_rocher_ferrero_rocher_premium_chocolates_24_pieces_300_g,"Ferrero Rocher Premium Chocolates 24 Pieces, 300 g",Ferrero Rocher,chocolate,chocolate,24.0,pcs,755.0,jiomart
53,jiomart_bhojyam_bhojyam_premium_natural_stevia_leaves_100_pure_stevia_dried,"BHOJYAM Premium Natural Stevia Leaves, 100% Pure Stevia Dried",Bhojyam,beverage,tea-cofee,,,180.0,jiomart
54,jiomart_freshocartz_freshocartz_chocolate_buttons_1200gm_400gm_each_pack_of_3_chocolate_munchies_chocolate_t,"FreshoCartz Chocolate Buttons 1200gm (400gm each, Pack of 3)| Chocolate Munchies | Chocolate Truffles | Chocolate | Munchies | Chocolate Candy",Freshocartz,chocolate,chocolate,1200.0,g,499.0,jiomart
55,jiomart_maagaani_maagaani_low_gi_sona_masoori_rice_5kg_pack_of_2_10kg,Maagaani Low GI Sona Masoori Rice (5kg pack of 2) - 10kg,Maagaani,essentials,rice,5.0,kg,1198.0,jiomart
56,jiomart_go_go_cheese_slices_200_g_pouch,Go Cheese Slices 200 g (Pouch),Go,dairy,cheese-paneer,200.0,g,89.0,jiomart
57,jiomart_veganic_veganic_organic_jaggery_powder_gur_shakkar_powder_substitute_for_sugar_1800g,Veganic Organic Jaggery Powder | Gur/ Shakkar Powder | Substitute for Sugar 1800g,Veganic,essentials,salt-sugar,1800.0,g,325.0,jiomart
58,jiomart_gongloo_gongloo_homemade_red_chilli_pickle_ready_to_eat_lal_mirch_achar_high_in_vitamin_c_fibre_hygi,GONGLOO Homemade Red Chilli Pickle | Ready to Eat Lal Mirch Achar | High in Vitamin C & Fibre | Hygienically Packed | Rich in Antioxidants | Improves Digestion | 400 GM,Gongloo,flavourings,pickles-chutney,400.0,g,183.0,jiomart
59,jiomart_goshudh_goshudh_desi_khand_250_g_sugar,Goshudh Desi Khand 250 g Sugar,Goshudh,essentials,salt-sugar,250.0,g,51.0,jiomart
60,jiomart_stute_stute_fine_cut_orange_marmalade_no_sugar_added_jam_430_gm_imported_from_uk,"Stute Fine Cut Orange Marmalade No Sugar Added Jam, 430 Gm - Imported from UK",Stute,spread,sauce-ketchup-butter,430.0,g,560.0,jiomart
61,jiomart_rice_villa_device_of_shield_paddy_tree_rice_villa_royal_old_steam_biriyani_rice_5kg_pack_of_5_1kg_ea,Rice Villa |ROYAL OLD |Steam biriyani Rice | 5kg |pack of 5 -1kg each,"|Rice Villa, Device Of Shield, Paddy Tree",essentials,rice,5.0,kg,643.0,jiomart
62,jiomart_savara_nuts_savara_nuts_phool_makhana_50g_popgorgon_nut_puffed_kernellotus_seedsfoxnuts_healthy_supe,"Savara nuts Phool Makhana - 50G ,Pop,Gorgon Nut Puffed Kernel,Lotus seeds,Fox-nuts ,Healthy Super Food,Calcium Rich , Phool Makhana",Savara Nuts,essentials,dry-fruits-nuts,50.0,g,120.0,jiomart
63,jiomart_rajasthan_super_rajasthan_super_kachi_ghani_pure_mustard_oil_15l,RAJASTHAN SUPER KACHI GHANI PURE MUSTARD OIL 15L,Rajasthan Super,essentials,oil,15.0,L,3650.0,jiomart
64,starquik_mother_dairy_mother_dairy_dahi_cup_400_gm,Mother Dairy Dahi Cup 400 Gm,Mother Dairy,dairy,general,400.0,g,67.9,starquik
65,jiomart_9_am_9am_stuffed_red_chilli_pickle_400g,9am Stuffed Red Chilli Pickle 400g,9 Am,flavourings,pickles-chutney,9.0,,199.0,jiomart
66,jiomart_puramio_puramio_liquid_food_colour_orange_red_50ml,"Puramio Liquid Food Colour - Orange Red, 50ml",Puramio,flavourings,pickles-chutney,50.0,ml,196.0,jiomart
67,jiomart_trinetra_trinetra_jau_daliya_1_kg_pack,Trinetra Jau Daliya 1 kg Pack,Trinetra,essentials,flour,1.0,kg,255.0,jiomart
68,jiomart_masterchow_masterchow_family_pack_noodles_2_whole_wheat_2_hakka_2_udon_noodles_300_gm_pack_of_6,"Masterchow Family Pack Noodles 2 Whole Wheat, 2 Hakka, 2 Udon Noodles, 300 Gm (Pack Of 6)",Masterchow,noodles_pasta,noodles-pasta,2.0,Whole,743.0,jiomart
69,jiomart_growzy_growzy_chakki_fresh_atta_5kg,Growzy Chakki Fresh Atta - 5kg,Growzy,essentials,flour,5.0,kg,269.0,jiomart
70,jiomart_pristine_pristine_fields_of_gold_himalayan_pink_salt_1_kg_pack_of_2,"PRISTINE Fields of Gold Himalayan Pink Salt, 1 KG (Pack of 2)",Pristine,essentials,salt-sugar,1.0,kg,230.0,jiomart
71,jiomart_ritually_pure_ritually_pure_organics_desi_khand_raw_sugar_1_kg_each_pack_of_2_2_kg,Ritually Pure Organics| Desi Khand| Raw Sugar| 1 Kg Each | Pack of 2| 2 Kg,Ritually Pure,essentials,salt-sugar,1.0,kg,380.0,jiomart
72,jiomart_vsa_vsa_sindha_namak_pink_salt_1kg_pack_of_3,VSA SINDHA NAMAK (PINK SALT) 1KG pack of 3,Vsa,essentials,salt-sugar,1.0,kg,338.0,jiomart
73,jiomart_swad_swad_methia_mango_pickle_400g,SWAD Methia Mango Pickle 400g,Swad,flavourings,pickles-chutney,400.0,g,155.0,jiomart
74,jiomart_the_true_tomato_the_true_tomato_sugar_free_ketchup_220g,The True Tomato Sugar Free Ketchup - 220g,The True Tomato,spread,sauce-ketchup-butter,220.0,g,245.0,jiomart
75,jiomart_chokhi_dhani_chokhi_dhani_foods_ginger_paste_200_gm,Chokhi Dhani Foods Ginger Paste 200 Gm,Chokhi Dhani,spread,sauce-ketchup-butter,200.0,g,150.0,jiomart
76,jiomart_kwality_kwality_corn_flakes_1kg_made_with_golden_corns_99_fat_free_natural_source_of_vitamin_iron_hi,"Kwality Corn Flakes 1kg | Made with Golden Corns | 99% Fat Free, Natural Source of Vitamin & Iron | High in Protein & Fiber | Healthy Food & Breakfast Cereal | Low Fat & Cholesterol",Kwality,snacks,breakfast,1.0,kg,499.0,jiomart
77,jiomart_yogabar_yogabars_multigrain_energy_bars_variety_pack_35g_x_20_bars_granola_snack_bars_instant_energy,"Yogabars Multigrain Energy Bars Variety Pack [ 35g x 20 bars], Granola Snack Bars, Instant energy",Yogabar,snacks,breakfast,35.0,g,449.0,jiomart
78,jiomart_good_life_good_life_jeera_100_g,Good Life Jeera 100 g,Good Life,essentials,masala,100.0,g,39.0,jiomart
79,jiomart_mtr_mtr_instant_rava_dosa_mix_500_g,MTR Instant Rava Dosa Mix 500 g,Mtr,ready_to_eat,ready-to-eat,500.0,g,135.0,jiomart
80,jiomart_foodemporium_foodemporium_bread_crumbs_panko_bread_crumb_150gm,FoodEmporium Bread Crumbs | Panko Bread Crumb (150gm),Foodemporium,ready_to_eat,ready-to-eat,150.0,g,160.0,jiomart
81,jiomart_chings_secret_chings_secret_manchow_soup_55_g,Ching's Secret Manchow Soup 55 g,Ching'S Secret,ready_to_eat,ready-to-eat,55.0,g,26.0,jiomart
82,jiomart_havepure_naturally_yours_havepure_naturally_yours_barley_flour_organic_whole_grain_flour_rich_in_fib,"havepure Naturally Yours Barley Flour - Organic Whole Grain Flour, Rich in Fiber and Nutrients, Ideal for Baking, Cooking, and Making Roti, Parathas, and Pancakes (750 Gram)",Havepure Naturally Yours,essentials,flour,750.0,g,199.0,jiomart
83,jiomart_pink_delight_pink_delight_dry_unpolished_moong_hari_daal_moong_split_moong_chilka_daal_1_kg_pack,Pink Delight Dry Unpolished Moong Hari Daal | Moong Split | Moong Chilka Daal | 1 KG Pack,Pink Delight,essentials,pulses,1.0,kg,265.0,jiomart
84,jiomart_ram_bandhu_ram_bandhu_lime_pickle_200_g,Ram Bandhu Lime Pickle 200 g,Ram Bandhu,flavourings,pickles-chutney,200.0,g,37.0,jiomart
85,jiomart_kesarco_kesarco_seeds_combo_100gm_x_4chia_flax_sunflower_pumpkin,"KESARCO Seeds combo 100gm x 4(Chia, Flax, Sunflower & Pumpkin)",Kesarco,essentials,dry-fruits-nuts,100.0,g,177.0,jiomart
86,jiomart_nani_ki_kahani_nani_ki_kahani_homemade_green_chilli_pickle_hari_mirch_ka_achar_250g_traditional_auth,"NANI KI KAHANI Homemade Green Chilli Pickle, Hari mirch ka achar | 250g | Traditional Authentic Achaar | Fresh Green Chillies & Aromatic Spices | Traditional Indian Style Hari Mirch Ka Achaar",Nani Ki Kahani,flavourings,pickles-chutney,250.0,g,279.0,jiomart
87,jiomart_kush_gold_kush_gold_unpolished_desi_kala_chana_brown_chana_black_chickpeas_whole_natural_healthy_pul,Kush Gold Unpolished Desi Kala Chana / Brown Chana / Black Chickpeas Whole - Natural Healthy Pulses (500g),Kush Gold,essentials,pulses,500.0,g,193.0,jiomart
88,jiomart_ritually_pure_ritually_pure_100_organic_soyabean_dana_2_kg_urad_chilka_2_kg_no_pesticides_pack_of_4_,Ritually Pure 100% Organic| Soyabean Dana 2 Kg + Urad Chilka 2 Kg| No Pesticides |Pack of 4 | 4 Kg,Ritually Pure,essentials,wheat-soya,2.0,kg,749.0,jiomart
89,jiomart_rk_home_made_natural_syrup_rk_home_made_natural_syrup_masala_shikanji_crush_syrup_750_ml,"Rk Home Made Natural Syrup Masala Shikanji Crush Syrup, 750 Ml",Rk Home Made Natural Syrup,beverage,juice-drink,750.0,ml,195.0,jiomart
90,jiomart_doritos_doritos_sweet_chilli_corn_chips_75_g,Doritos Sweet Chilli Corn Chips 75 g,Doritos,snacks,chips-namkeen,75.0,g,31.0,jiomart
91,jiomart_bb_organics_bb_organics_kodo_millet_flakes_500_grams_traditional_millet_flakesvaragu_aval,B&B Organics Kodo Millet Flakes (500 grams)/ Traditional Millet flakes/Varagu Aval.,B&B Organics,snacks,breakfast,500.0,g,282.0,jiomart
92,jiomart_goshudh_goshudh_desi_khand_500_g_250g_x_2_pack_sugar,Goshudh Desi Khand 500 g (250g X 2 Pack) Sugar,Goshudh,essentials,salt-sugar,500.0,g,88.0,jiomart
93,jiomart_trinetra_trinetra_multigrain_flour_5_kg_pack,Trinetra Multigrain Flour 5 kg Pack,Trinetra,essentials,flour,5.0,kg,660.0,jiomart
94,jiomart_choyo_choyo_chengu_veg_hakka_noodles_spice_in_every_strand_12,CHOYO Chengu Veg Hakka Noodles: Spice in Every Strand *12,Choyo,noodles_pasta,noodles-pasta,,,1200.0,jiomart
95,jiomart_bambino_bambino_sweets_hamper_combo_pack_of_11_soan_papdi_gulab_jamun_1kg_tin_rasgulla_tin_1kg_each,Bambino Sweets Hamper Combo Pack of 11 Soan papdi & Gulab Jamun 1kg Tin & Rasgulla Tin 1Kg- Each,Bambino,snacks,chips-namkeen,11.0,Soan,975.0,jiomart
96,jiomart_five_rivers_five_rivers_organic_mustard_oil_1_l_bottle,Five Rivers Organic Mustard Oil 1 L (Bottle),Five Rivers,essentials,oil,1.0,L,398.0,jiomart
97,jiomart_surya_surya_rs5_magic_masala_30_pouches_x_8gm_each_blend_of_authentic_spices_pure_blended_spices,Surya Rs.5 Magic Masala (30 Pouches x 8gm Each) | Blend of Authentic Spices | Pure Blended Spices,Surya,essentials,masala,0.5,Magic,119.0,jiomart
98,jiomart_ricewalah_ricewalah_katarni_rice_5kg_unpolished_rice_aged_rice_direct_from_farmers,Ricewalah katarni Rice | 5kg | Unpolished Rice | Aged Rice | Direct From Farmers,Ricewalah,essentials,rice,5.0,kg,699.0,jiomart
99,jiomart_good_life_good_life_black_salt_powder_200_g,Good Life Black Salt Powder 200 g,Good Life,essentials,salt-sugar,200.0,g,19.0,jiomart
100,jiomart_manama_manama_lime_and_mint_mojito_syrup_for_mocktails_cocktails_250ml,"Manama Lime and Mint Mojito Syrup for Mocktails & Cocktails, 250ML",Manama,beverage,juice-drink,250.0,ml,120.0,jiomart
101,jiomart_tata_sampann_tata_sampann_kalmi_dates_khajur_500g,Tata Sampann Kalmi Dates / Khajur 500g,Tata Sampann,essentials,dry-fruits-nuts,500.0,g,251.0,jiomart
102,jiomart_fruvanta_fruvanta_kesar_flavor_food_essence30gm_x2pack_of_2,Fruvanta Kesar Flavor food Essence.(30gm x2)(Pack of 2),Fruvanta,flavourings,pickles-chutney,30.0,g,189.0,jiomart
103,jiomart_molisana_la_molisana_lasagne_semola_n_219_durum_wheat_semolina_italian_pasta_500g,La Molisana LASAGNE SEMOLA N 219 Durum wheat semolina Italian pasta 500g,Molisana,noodles_pasta,noodles-pasta,219.0,Durum,415.0,jiomart
104,jiomart_chitale_bandhu_chitale_bandhu_bakarwadi_250_g,Chitale Bandhu Bakarwadi 250 g,Chitale Bandhu,snacks,chips-namkeen,250.0,g,89.0,jiomart
105,jiomart_ricewalah_ricewalah_kalimooch_rice_5kg_unpolished_rice_aged_rice_directly_from_farmers,Ricewalah Kalimooch Rice | 5kg | Unpolished Rice | Aged Rice | Directly From Farmers,Ricewalah,essentials,rice,5.0,kg,699.0,jiomart
106,jiomart_veer_brand_veer_brand_zaika_long_grain_basmati_rice_1_kg,Veer Brand Zaika | Long grain Basmati Rice 1 Kg,Veer Brand,essentials,rice,1.0,kg,79.0,jiomart
107,jiomart_luvit_luvit_chocorich_classic_eclairs_pack_of_4,LuvIt Chocorich Classic Eclairs | Pack of 4,Luvit,chocolate,chocolate,4.0,pack,469.0,jiomart
108,jiomart_vimal_vimal_ready_to_eat_dal_tadka_instant_mix_vegetarian_with_no_added_preservative_and_colours_300,VIMAL Ready to Eat Dal Tadka Instant Mix Vegetarian with No Added Preservative and Colours - 300g,Vimal,ready_to_eat,ready-to-eat,300.0,g,150.0,jiomart
109,jiomart_protinex_protinex_original_powder_750_g,Protinex Original Powder 750 g,Protinex,beverage,juice-drink,750.0,g,893.0,jiomart
110,jiomart_natures_quest_natures_quest_khapli_wheat_900_gms_khapli_gehu_kapli_wheat_gehukothumaikotumaigehoongo,Nature's Quest Khapli Wheat 900 Gms| Khapli Gehu| Kapli Wheat| Gehu|kothumai|kotumai|gehoon|godhuma|geatamp|godhi|gama|kanaka|gahu|gahum|ghaum|Fresh from Farms | No Mixture | No Preservatives | Gehu |Sortex Clean,Nature'S Quest,essentials,wheat-soya,900.0,g,269.0,jiomart
111,jiomart_devavo_devavo_coconut_green_chutney_powder_200_g_just_add_water_to_prepare_authentic_south_indian_re,Devavo Coconut Green Chutney Powder 200 g | Just Add Water to Prepare | Authentic South Indian Recipe | No Onion & Garlic | No Artificial Colour & Flavour | No Preservatives,Devavo,flavourings,pickles-chutney,200.0,g,249.0,jiomart
112,jiomart_aplenty_aplenty_mango_pickle_pure_desi_home_made_aam_ka_achaar_real_raw_mango_achar_900g,Aplenty Mango Pickle | Pure Desi Home Made Aam Ka Achaar | Real Raw Mango Achar 900g,Aplenty,flavourings,pickles-chutney,900.0,g,388.0,jiomart
113,jiomart_loyka_loyka_almond_brittle_assorted_choco_box_pack_of_28_pieces_premium_chocolate_gift_hamper_choco_,"Loyka Almond Brittle Assorted Choco Box - pack of 28 pieces | Premium Chocolate Gift Hamper | Choco & Nut Dryfruit Delicacy | Roasted California Almonds (45%), Dark Choco & Salted Caramel | Any-time snack",Loyka,chocolate,chocolate,28.0,pcs,949.0,jiomart
114,jiomart_happy_harvest_happy_harvest_premium_afghani_dried_anjeer_figs_dry_fruits_natural_fiber_calcium_rich_,"HAPPY HARVEST Premium Afghani Dried Anjeer Figs Dry Fruits Natural, Fiber & Calcium Rich Low Calorie, Fat-Free 1 kg Jar Pack",Happy Harvest,essentials,dry-fruits-nuts,1.0,kg,597.0,jiomart
