batch_id,original_product_id,product_name,brand,category,subcategory,size_value,size_unit,price,source
13,jiomart_momsy_momsy_premium_kerala_banana_chips950gm_original_salted_thin_crunchy_crispy_snack,Momsy Premium Kerala Banana Chips(950gm) | Original Salted | Thin Crunchy Crispy Snack,Momsy,snacks,chips-namkeen,950.0,g,474.0,jiomart
14,jiomart_goshudh_goshudh_besan_500g_pack,Goshudh Besan 500g Pack,Goshudh,essentials,flour,500.0,g,200.0,jiomart
15,jiomart_trinetra_trinetra_rice_flour_5_kg_pack,Trinetra Rice Flour 5 kg Pack,Trinetra,essentials,flour,5.0,kg,620.0,jiomart
16,jiomart_appayan_appayan_26_kg_royal_miniket_rice,APPAYAN 26 KG ROYAL MINIKET RICE,Appayan,essentials,rice,26.0,kg,2069.0,jiomart
17,jiomart_masterchow_masterchow_bang_bang_chilli_garlic_stir_fry_cooking_sauce_220_gm_medium_spicy_no_artifici,MasterChow Bang Bang Chilli Garlic Stir Fry Cooking Sauce (220 gm) | Medium Spicy | No Artificial Color | Made in Small Batches | Fresh From the Kitchen | Get Restaurant Style Taste in Just 10 Minutes | Serves 4-5 Meals,Masterchow,spread,sauce-ketchup-butter,220.0,g,216.0,jiomart
18,jiomart_nourish_you_nourish_you_organic_roasted_chia_seeds_protein_rich_healthy_gluten_freepack_of_1_100g_,"Nourish You Organic Roasted Chia Seeds - Protein Rich, Healthy , Gluten free-Pack of 1 ( 100g )",Nourish You,essentials,dry-fruits-nuts,100.0,g,99.0,jiomart
19,jiomart_goshudh_goshudh_makka_atta_5_kg_maize_flour,Goshudh Makka Atta 5 kg Maize Flour,Goshudh,essentials,flour,5.0,kg,650.0,jiomart
20,jiomart_farmers_feast_farmers_feast_black_dry_dates_1kg_dry_chuhara_kali_kharak_sukha_khajur_kharek_healthy_,FARMER'S FEAST Black Dry Dates 1kg | Dry Chuhara | Kali Kharak | Sukha Khajur | Kharek | Healthy & Natural Black Dates | Dry Fruits | Jar Pack,Farmer'S Feast,essentials,dry-fruits-nuts,1.0,kg,279.0,jiomart
21,jiomart_rice_villa_device_of_shield_paddy_tree_rice_villa_prime_5_kg_1121_sella_basmati_rice,Rice Villa | Prime | 5 kg | 1121 Sella Basmati Rice,"Rice Villa, Device Of Shield, Paddy Tree",essentials,rice,5.0,kg,714.0,jiomart
22,jiomart_natible_natible_probiotic_orange_mini_cookies_150g_guthealthy_snack_rich_in_probiotics_vitamin_c_del,Natible Probiotic Orange Mini Cookies 150g | Gut-Healthy Snack | Rich in Probiotics & Vitamin C | Delicious & Nutritious,Natible,snacks,bakery,150.0,g,230.0,jiomart
23,jiomart_teame_teame_long_leaf_green_tea_500_gms_pure_green_tea_green_tea_loose_leaves_green_tea_box_500_g,"TE-A-ME Long Leaf Green Tea, 500 gms | Pure Green Tea | Green Tea Loose Leaves | Green Tea Box (500 g)",Te-A-Me,beverage,tea-cofee,500.0,g,390.0,jiomart
24,jiomart_babus_laxminarayan_babus_laxminarayan_cornflakes_chiwda_15kg_500g_pack_of_3_,BABUS Laxminarayan Cornflakes Chiwda 1.5kg ( 500g * pack of 3 ),Babus Laxminarayan,snacks,chips-namkeen,1.5,kg,660.0,jiomart
25,jiomart_pitaamah_pitaamah_kalimooch_rice_10kg_unpolished_rice_aromatic_rice_2yearold_rice,Pitaamah KaliMooch Rice - 10kg - Unpolished Rice - Aromatic Rice - 2-Year-Old Rice,Pitaamah,essentials,rice,10.0,kg,1249.0,jiomart
26,jiomart_pink_delight_pink_delight_coconut_sugar_natural_sweetener_400_gm_pack,Pink Delight | Coconut Sugar | Natural Sweetener | 400 Gm Pack,Pink Delight,essentials,salt-sugar,400.0,g,295.0,jiomart
27,jiomart_fruvanta_fruvanta_jain_pizza_pasta_sauce_without_onion_and_garlic_200gm_x_2,Fruvanta Jain Pizza Pasta Sauce Without Onion and Garlic. (200gm x 2),Fruvanta,spread,sauce-ketchup-butter,200.0,g,238.0,jiomart
28,jiomart_pink_delight_pink_delight_rajma_chitra_pesticide_free_unpolished_rajma_chitra_500_gm_pack,Pink Delight | Rajma Chitra | Pesticide Free Unpolished Rajma Chitra | 500 Gm Pack,Pink Delight,essentials,pulses,500.0,g,205.0,jiomart
29,jiomart_gustora_gustora_healthy_durum_wheat_mini_fusilli_whole_wheat_penne_rigate_pasta_combo_pack_of_2_i_ri,Gustora Healthy Durum Wheat Mini Fusilli & Whole Wheat Penne Rigate Pasta Combo pack of 2 I Rich In Protein & Fibre I Zero Cholesterol I Vegetarian I Cooking Time 10 Min - (500 Gm X 2),Gustora,noodles_pasta,noodles-pasta,2.0,,251.0,jiomart
30,jiomart_kitchen_champion_kitchen_champion_long_grain_basmati_rice_super_5kg_premium_aged_basmati_rice_with_e,"KITCHEN CHAMPION Long Grain Basmati Rice Super 5kg - Premium Aged Basmati Rice with Extra-Long, Aromatic & Fluffy Grains, Ideal for Biryani, Pulao & Daily Cooking, Naturally Non-Sticky and Flavorful Rice Pack",Kitchen Champion,essentials,rice,5.0,kg,680.0,jiomart
31,jiomart_ghotaram_ghotaram_special_sugar_free_toastruskschaiteacoffee_time_partnerdiabetic_friendlyhealthy_in,GHOTARAM Special Sugar Free Toast/Rusks|Chai/Tea/Coffee Time Partner|Diabetic Friendly|Healthy Indian snack-150gm,Ghotaram,snacks,chips-namkeen,150.0,g,219.0,jiomart
32,jiomart_8_am_8am_corn_flakes_gluten_free_delicious_and_nutritious_breakfast_cereals_pack_of_2_600gm,"8AM Corn Flakes Gluten Free, Delicious and Nutritious Breakfast Cereals, Pack of 2, 600gm",8 Am,snacks,breakfast,8.0,,304.0,jiomart
33,jiomart_good_life_good_life_yellow_pili_sarso_mustard_seeds_100_g,Good Life Yellow / Pili Sarso Mustard Seeds 100 g,Good Life,essentials,masala,100.0,g,22.0,jiomart
34,jiomart_wingreens_farms_wingreens_farms_pizza_pasta_sauce_180_g,Wingreens Farms Pizza & Pasta Sauce 180 g,Wingreens Farms,spread,sauce-ketchup-butter,180.0,g,66.0,jiomart
35,jiomart_yogabar_yogabar_no_maida_choco_cereal_850g,Yogabar No Maida Choco Cereal 850g,Yogabar,snacks,breakfast,850.0,g,495.0,jiomart
36,jiomart_hetha_hetha_whole_wheat_atta_500gm_single_origin,Hetha Whole Wheat Atta (500gm) | Single Origin,Hetha,essentials,flour,500.0,g,200.0,jiomart
37,jiomart_add_me_add_me_rajasthani_mix_achar_homemade_mixed_supreme_mango_chilli_lemon_carrot_ker_ginger_karon,"Add me Rajasthani Mix Achar Homemade Mixed Supreme Mango Chilli Lemon Carrot ker Ginger karonda lasoda Fruit Pickle 200gm & khatta meetha nimbu ka achar, Lime Pickle 200gm Combo Gift Pack Glass Jar",Add Me,flavourings,pickles-chutney,200.0,g,259.0,jiomart
38,starquik_mother_dairy_mother_dairy_dahi_pouch_1_kg,Mother Dairy Dahi Pouch 1 Kg,Mother Dairy,dairy,general,1.0,kg,72.0,starquik
39,jiomart_wheafree_wheafree_gluten_free_multigrain_fusilli_250g_rice_maize_penne_pasta_250g_and_macaroni_300g_,"Wheafree Gluten Free Multigrain Fusilli (250g), Rice Maize Penne Pasta (250g) and Macaroni (300g) Combo Pack | No Trans Fat | No Cholesterol | No Maida",Wheafree,noodles_pasta,noodles-pasta,250.0,g,565.0,jiomart
40,jiomart_krayon_krayon_basmati_rice_daily_basmati_rice_1_kg,Krayon Basmati Rice Daily Basmati Rice 1 KG,Krayon,essentials,rice,1.0,kg,155.0,jiomart
41,jiomart_kwik_snack_kwik_snack_crispy_crunchy_choco_flakes_300_gm,KWIK SNACK Crispy & Crunchy CHOCO FLAKES (300 GM),Kwik Snack,snacks,breakfast,300.0,g,217.0,jiomart
42,jiomart_fruvanta_fruvanta_pizza_topping_200gm,Fruvanta Pizza Topping. (200gm),Fruvanta,spread,sauce-ketchup-butter,200.0,g,189.0,jiomart
43,jiomart_mirinda_mirinda_xa_xi_flavored_soda_cold_drink_320ml_imported_from_veitnam,Mirinda Xa Xi Flavored Soda Cold drink 320ml - Imported from Veitnam,Mirinda,beverage,juice-drink,320.0,ml,270.0,jiomart
44,jiomart_navjeevan_navjeevan_jeera_500g_cumin,Navjeevan Jeera 500g (Cumin),Navjeevan,essentials,masala,500.0,g,159.0,jiomart
45,jiomart_lago_lago_mini_party_wafers_hazelnut_cream_sugar_free_250g_pack_of_2,Lago Mini Party Wafers Hazelnut Cream Sugar Free 250g (Pack of 2),Lago,snacks,biscuit,250.0,g,370.0,jiomart
46,jiomart_aashirvaad_aashirvaad_instant_mix_gulab_jamun_500_g,Aashirvaad Instant Mix Gulab Jamun 500 g,Aashirvaad,ready_to_eat,ready-to-eat,500.0,g,169.0,jiomart
47,jiomart_nescafe_nescafe_classic_instant_coffee_45_g,Nescafe Classic Instant Coffee 45 g,Nescafe,beverage,tea-cofee,45.0,g,201.0,jiomart
48,jiomart_masala_potli_masala_potli_homemade_fresh_ginger_garlic_chutney_adrak_lahsun_ki_chutney_tangy_spicy_i,MASALA POTLI Homemade Fresh Ginger Garlic Chutney | Adrak Lahsun Ki Chutney | Tangy & Spicy Indian Dip | Authentic Homemade Style | 250g Pack,Masala Potli,flavourings,pickles-chutney,250.0,g,215.0,jiomart
49,jiomart_trinetra_trinetra_soya_chunks_2_kg_500g_x_4_pack,Trinetra Soya Chunks 2 kg (500g X 4 Pack),Trinetra,essentials,wheat-soya,2.0,kg,455.0,jiomart
50,jiomart_gustora_gustora_tasteful_and_flavourful_italian_arrabbiata_spicy_pasta_sauce_i_100_real_natural_i_no,Gustora Tasteful and Flavourful Italian Arrabbiata Spicy Pasta Sauce I 100% Real & Natural I Non - GMO I Vegan I Gluten free (400 gm),Gustora,spread,sauce-ketchup-butter,400.0,g,167.0,jiomart
51,jiomart_good_life_good_life_2_pcs_cashews_100_g,Good Life (2 pcs) Cashews 100 g,Good Life,essentials,dry-fruits-nuts,2.0,pcs,119.0,jiomart
52,jiomart_himanshi_herbals_himanshi_herbals_yellow_dry_dates_dry_chuhara_sukha_khajur_pili_kharak_kharek_chuar,HIMANSHI HERBALS Yellow Dry Dates | Dry Chuhara | Sukha Khajur | | Pili Kharak | Kharek | Chuara Dry Dates (1 kg),Himanshi Herbals,essentials,dry-fruits-nuts,1.0,kg,299.0,jiomart
53,jiomart_soni_farms_soni_farms_organic_virgin_cold_pressed_coconut_oil_nariyal_ka_tel_500_ml_glass_bottle,Soni Farms ORGANIC VIRGIN COLD PRESSED COCONUT OIL NARIYAL KA TEL (500 ML) GLASS BOTTLE,Soni Farms,essentials,oil,500.0,ml,374.0,jiomart
54,jiomart_yellow_diamond_yellow_diamond_piri_piri_potato_chips_80_g,Yellow Diamond Piri Piri Potato Chips 80 g,Yellow Diamond,snacks,chips-namkeen,80.0,g,28.0,jiomart
55,jiomart_natures_bridge_natures_bridge_gulkand_natural_gulkand_pushkar_raj_gulkand_rose_petal_jam_400_gm,Nature's Bridge Gulkand | Natural Gulkand | Pushkar Raj Gulkand | Rose Petal Jam - 400 Gm,Nature'S Bridge,spread,sauce-ketchup-butter,400.0,g,158.0,jiomart
56,jiomart_devavo_devavo_garlic_pickle_good_for_health_authentic_grandmas_recipe_traditionally_handmade_sun_dri,Devavo Garlic Pickle | Good For Health | Authentic Grandma's Recipe | Traditionally Handmade | Sun Dried Garlic Cloves | No Artificial Colour & Flavour,Devavo,flavourings,pickles-chutney,,,249.0,jiomart
57,jiomart_continental_continental_speciale_mocha_flavoured_coffee_50_gm_jar_makes_25_cups_instant_flavored_cof,Continental Speciale | Mocha Flavoured Coffee | 50 gm Jar | Makes 25 Cups | Instant flavored Coffee Powder for both Hot & Cold Coffee | Medium Roast,Continental,beverage,tea-cofee,50.0,g,269.0,jiomart
58,jiomart_kohinoor_kohinoor_charminar_select_basmati_rice_1_kg,Kohinoor Charminar Select Basmati Rice 1 kg,Kohinoor,essentials,rice,1.0,kg,99.0,jiomart
59,jiomart_bansiram_bansiram_namkeen_sing_bhujia_bikaneri_sev_moong_dal_spicy_crunchy_indian_snacks_pack_of_3_1,"Bansiram Namkeen Sing Bhujia, Bikaneri Sev & Moong Dal Spicy & Crunchy Indian Snacks - Pack of 3 (175g each)",Bansiram,snacks,chips-namkeen,175.0,g,199.0,jiomart
60,jiomart_celest_celest_lemon_honey_green_tea_with_vitamin_c_100_tea_bags_pack_of_2_green_tea_tea_bags_honey_l,"Celest Lemon & Honey Green Tea with Vitamin C, 100 Tea Bags (Pack of 2) | Green Tea | Tea Bags | Honey Lemon Green Tea | Honey Lemon Green Tea Bags Box (100 x 2) 200 Tea Bags",Celest,beverage,tea-cofee,100.0,,510.0,jiomart
61,jiomart_vasani_g_vasani_g_multigrain_flour_500g_power_blend_of_10_grains_rich_in_protein_fibre_ideal_for_hea,Vasani G Multigrain Flour 500g | Power Blend of 10 Grains | Rich in Protein & Fibre | Ideal for Healthy Rotis,Vasani G,essentials,flour,500.0,g,159.0,jiomart
62,jiomart_maggi_maggi_pazzta_cheese_macaroni_family_saver_pack_150_g,Maggi Pazzta Cheese Macaroni (Family Saver Pack) 150 g,Maggi,noodles_pasta,noodles-pasta,150.0,g,60.0,jiomart
63,jiomart_dipi_doos_dipi_doos_chinese_sauce_combo,DIPI DOO'S CHINESE SAUCE COMBO,Dipi Doo'S,spread,sauce-ketchup-butter,,,155.0,jiomart
64,jiomart_sol_sol_whole_dried_arbol_chillies_with_stem_40gm,Sol Whole Dried Arbol Chillies with stem 40gm,Sol,spread,sauce-ketchup-butter,40.0,g,365.0,jiomart
65,jiomart_pink_delight_pink_delight_laddu_gur_yellow_gur_jaggery_made_in_u_p_950_gm_each_pack_of_2,Pink Delight Laddu Gur| Yellow Gur| Jaggery Made in U. P. | 950 Gm Each ( Pack Of 2,Pink Delight,essentials,salt-sugar,,P,335.0,jiomart
66,jiomart_chings_secret_chings_secret_schezwan_instant_noodles_240_g,Ching's Secret Schezwan Instant Noodles 240 g,Ching'S Secret,noodles_pasta,noodles-pasta,240.0,g,60.0,jiomart
67,jiomart_yogabar_yogabar_roasted_organic_chia_seeds_grade_organic_black_calcium_iron_zinc,"Yogabar Roasted Organic Chia Seeds Grade - Organic Black Calcium, Iron & Zinc",Yogabar,essentials,dry-fruits-nuts,,,119.0,jiomart
68,jiomart_minnus_fresh_minnus_fresh_jackfruit_ragi_puttu_powder_250_g_ragi_flour,Minnus Fresh Jackfruit Ragi Puttu Powder (250 g) Ragi Flour,Minnus Fresh,essentials,flour,250.0,g,190.0,jiomart
69,jiomart_gustora_gustora_penne_rigate_and_conchiglie_pasta_combo,Gustora Penne Rigate and Conchiglie Pasta Combo,Gustora,noodles_pasta,noodles-pasta,,,247.0,jiomart
70,jiomart_independence_independence_mogra_basmati_rice_10_kg,Independence Mogra Basmati Rice 10 kg,Independence,essentials,rice,10.0,kg,712.0,jiomart
71,jiomart_anveshan_anveshan_wood_pressed_black_mustard_oil_2l_plastic_can_kolhukacchi_ghanichekku_natural_chem,Anveshan Wood Pressed Black Mustard Oil - 2L | Plastic Can | Kolhu/Kacchi Ghani/Chekku | Natural | Chemical-Free | Cold Pressed Mustard Oil for Cooking,Anveshan,essentials,oil,2.0,L,845.0,jiomart
72,jiomart_on1y_on1y_oregano_10_g,On1y Oregano 10 g,On1Y,essentials,masala,1.0,y,74.0,jiomart
73,jiomart_monbangla_monbangla_authentic_homemade_kul_acharjujube_pickledouble_pack_200gx2,MonBangla Authentic Homemade Kul Achar/Jujube Pickle-Double Pack (200GX2),Monbangla,flavourings,pickles-chutney,200.0,GX,299.0,jiomart
74,jiomart_aryionuts_aryionuts_premium_organics_dry_fruits_afghani_anjeer_500gm_dried_figs_natural_rich_in_iron,"ARYIONUTS Premium Organics Dry Fruits Afghani Anjeer - 500gm | Dried Figs | Natural, Rich in Iron, Fibre & Vitamins Anjeer Figs | Afghanistan Anjir Dry Fruit Jar Pack - (500gm)",Aryionuts,essentials,dry-fruits-nuts,500.0,g,389.0,jiomart
75,jiomart_momsy_momsy_homemade_moong_dal_wadi_mangori_wadian_moong_dal_vadi_250gm,Momsy Homemade Moong Dal Wadi | Mangori| Wadian| Moong Dal Vadi (250gm),Momsy,essentials,pulses,250.0,g,156.0,jiomart
76,starquik_milky_mist_milky_mist_curd_pouch_200_gm,Milky Mist Curd Pouch 200 Gm,Milky Mist,dairy,general,200.0,g,,starquik
77,jiomart_veganic_veganic_gol_gappa_pani_puri_kit_ready_to_fry_400g_wheat_gol_gappe_papad_140_piece_instant_kh,Veganic Gol Gappa Pani Puri Kit Ready To Fry - 400g (Wheat Gol Gappe Papad 140 Piece + Instant Khatta Pudina Pani + Meetha Pani) Dry Golgappa Combo,Veganic,snacks,chips-namkeen,400.0,g,150.0,jiomart
78,jiomart_steviocal_steviocal_stevia_sweetener_powder_100_sugar_free_natural_zero_calorie_for_weight_managemen,"Steviocal Stevia Sweetener Powder | 100% Sugar Free Natural | Zero Calorie for Weight Management, Diet, Diabetic Friendly | 1.0 kg Refill Pack - Pack of One (1 x 1000 gm)",Steviocal,essentials,salt-sugar,,g,1270.0,jiomart
79,jiomart_natrixeed_natrixeed_rajasthani_natural_ker_dry_sun_dried_capparis_400_gm,NATRIXEED Rajasthani Natural Ker Dry | Sun Dried Capparis | 400 GM,Natrixeed,flavourings,pickles-chutney,400.0,g,682.0,jiomart
80,jiomart_baidyanath_baidyanath_honey_1_kg_pack_of_2_pure_madhu_natural_immunity_booster,"Baidyanath Honey 1 Kg (Pack of 2) Pure Madhu, Natural Immunity Booster",Baidyanath,spread,sauce-ketchup-butter,1.0,kg,635.0,jiomart
81,jiomart_kelloggs_kelloggs_froot_loops_286_gm_imported_from_usa,"Kellogg's Froot Loops, 286 Gm - Imported from USA",Kellogg'S,snacks,breakfast,286.0,g,1099.0,jiomart
82,jiomart_kitchens_of_india_kitchens_of_india_ready_to_eat_dal_makhani_285_g,Kitchens of India Ready To Eat Dal Makhani 285 g,Kitchens Of India,ready_to_eat,ready-to-eat,285.0,g,92.0,jiomart
83,jiomart_shree_maharajas_shree_maharajas_mango_pickle_aam_ka_achar_in_cold_pressed_mustard_oil_fresh_homemade,"SHREE MAHARAJA'S Mango Pickle (Aam Ka Achar) in Cold Pressed Mustard Oil | Fresh Homemade Masala Coated, Low Oil & Salt, Pesticide Free, Sun Dried Mango Pickle. 300 gm",Shree Maharaja'S,flavourings,pickles-chutney,300.0,g,284.0,jiomart
84,jiomart_trinetra_trinetra_basmati_rice_10_kg,Trinetra Basmati Rice 10 kg,Trinetra,essentials,rice,10.0,kg,1280.0,jiomart
85,jiomart_nakoda_nakoda_cold_pressed_coconut_oil_5_liter,Nakoda Cold Pressed Coconut Oil 5 Liter,Nakoda,essentials,oil,5.0,L,2450.0,jiomart
86,jiomart_b_natural_b_natural_guava_juice_1_l,B Natural Guava Juice 1 L,B Natural,beverage,juice-drink,1.0,L,70.0,jiomart
87,jiomart_ghotaram_ghotaram_daily_tea_snack_ajwain_jeera_black_paper_kaju_mathri_matthi_biscuit_cookie_spicy_n,Ghotaram Daily Tea Snack Ajwain Jeera Black Paper Kaju Mathri Matthi Biscuit Cookie Spicy Namkeen - Pure and Healthy Preservatives Free Evening Tea Time Snacks - Crispy Ready to Eat-250*1Pack,Ghotaram,snacks,chips-namkeen,1.0,pack,221.0,jiomart
88,jiomart_storia_storia_tender_coconut_water_1_l,Storia Tender Coconut Water 1 L,Storia,beverage,juice-drink,1.0,L,83.0,jiomart
89,jiomart_organic_tattva_organic_tattva_sugar_500_g,Organic Tattva Sugar 500 g,Organic Tattva,essentials,salt-sugar,500.0,g,68.0,jiomart
90,jiomart_millet_mania_millet_mania_little_millet_vermicellie_delicious_and_nutricious_vegan_vitamins_and_iron,Millet Mania Little Millet Vermicellie | Delicious And Nutricious | Vegan | Vitamins And Iron (1),Millet Mania,noodles_pasta,noodles-pasta,,,349.0,jiomart
91,jiomart_piyor_piyor_cashew_regular_value_pack_500_g,PIYOR Cashew Regular Value Pack 500 g,Piyor,essentials,dry-fruits-nuts,500.0,g,485.0,jiomart
92,jiomart_ahaar_ahaar_punjabi_multigrain_missi_roti_atta_2kg_1kg_x_2_packs,Ahaar Punjabi Multigrain Missi Roti Atta 2Kg (1Kg X 2 Packs),Ahaar,essentials,flour,2.0,kg,272.0,jiomart
93,jiomart_trinetra_trinetra_desi_khand_800_g_400g_x_2_pack_sugar,Trinetra Desi Khand 800 g (400g X 2 Pack) Sugar,Trinetra,essentials,salt-sugar,800.0,g,120.0,jiomart
94,jiomart_octavius_octavius_premium_instant_coffee_powder_jar_100_gm,Octavius Premium Instant Coffee Powder Jar 100 gm,Octavius,beverage,tea-cofee,100.0,g,249.0,jiomart
95,jiomart_goshudh_goshudh_pink_salt_1_kg_500g_x_2_pack_sendha_namak,Goshudh Pink Salt 1 kg (500g X 2 Pack) Sendha Namak,Goshudh,essentials,salt-sugar,1.0,kg,94.0,jiomart
96,jiomart_millet_mania_millet_mania_little_millet_vermicelli_210g_100_natural_high_protein_fiber_diabeticfrien,"Millet Mania Little Millet Vermicelli (210g) 100% Natural, High Protein & Fiber | Diabetic-Friendly, Quick-Cook Healthy Noodles | Traditional Sevai for Balanced Nutrition (Pack of 2)",Millet Mania,noodles_pasta,noodles-pasta,210.0,g,348.0,jiomart
97,jiomart_nakoda_nakoda_cold_pressed_coconut_oil_500_ml,Nakoda Cold Pressed Coconut Oil 500 ML,Nakoda,essentials,oil,500.0,ml,399.0,jiomart
98,jiomart_bb_organics_bb_organics_little_millet_flakes_300g_traditional_millet_flakessaamai_aval,B&B Organics Little Millet Flakes (300g)/ Traditional Millet flakes/Saamai Aval,B&B Organics,snacks,breakfast,300.0,g,189.0,jiomart
99,jiomart_india_gate_india_gate_rozana_basmati_rice_5_kg,India Gate Rozana Basmati Rice 5 kg,India Gate,essentials,rice,5.0,kg,419.0,jiomart
100,jiomart_masala_potli_masala_potli_rajasthani_green_chilli_pickle_500gm_homemade_hari_mirch_ka_achar_no_prese,"Masala Potli Rajasthani Green Chilli Pickle 500gm, Homemade Hari Mirch Ka Achar, No Preservatives, Marwadi Green Chilli Pickle in Fresh",Masala Potli,flavourings,pickles-chutney,500.0,g,239.0,jiomart
101,jiomart_parle_parle_fab_bourbon_chocolate_cream_biscuits_135_g,Parle Fab Bourbon Chocolate Cream Biscuits 135 g,Parle,snacks,biscuit,135.0,g,28.0,jiomart
102,jiomart_pink_delight_pink_delight_dry_unpolished_moong_hari_daal_moong_split_moong_chilka_daal_1_kg_pack,Pink Delight Dry Unpolished Moong Hari Daal | Moong Split | Moong Chilka Daal | 1 KG Pack,Pink Delight,essentials,pulses,1.0,kg,265.0,jiomart
103,jiomart_s_eleven_super_market_s_eleven_super_market_roasted_seviyanroasted_sewai_vermicellinatural_vermicell,S Eleven Super Market Roasted Seviyan/Roasted Sewai Vermicelli/Natural Vermicelli Semiya/Sevaiya/Sevai/Semoi/Sewai/Sevian/Vermicelli 250 gm,S Eleven Super Market,noodles_pasta,noodles-pasta,250.0,g,199.0,jiomart
104,jiomart_maharastra_chaha_maharastra_chaha_special_tea_500_grams_jar,MAHARASTRA CHAHA Special Tea 500 grams Jar,Maharastra Chaha,beverage,tea-cofee,500.0,g,199.0,jiomart
105,jiomart_momsy_momsy_premium_homemade_stuffed_banarasi_red_chilli_pickle_lal_mirchi_ka_achaar_950gm,"Momsy Premium Homemade Stuffed Banarasi Red Chilli Pickle, Lal Mirchi Ka Achaar (950gm)",Momsy,flavourings,pickles-chutney,950.0,g,357.0,jiomart
106,jiomart_narbhavi_narbhavi_wood_pressed_coconut_oil_500ml_kolhu_kacchi_ghani_chekku_500ml,Narbhavi Wood Pressed Coconut Oil 500ml | Kolhu| Kacchi Ghani| Chekku| 500ml,Narbhavi,essentials,oil,500.0,ml,395.0,jiomart
107,jiomart_rajasthan_super_rajasthan_super_kachi_ghani_pure_mustard_oil_1l,RAJASTHAN SUPER KACHI GHANI PURE MUSTARD OIL 1L,Rajasthan Super,essentials,oil,1.0,L,299.0,jiomart
108,jiomart_parle_parle_monaco_classic_regular_biscuits_696_g,Parle Monaco Classic Regular Biscuits 696 g,Parle,snacks,biscuit,696.0,g,124.0,jiomart
