batch_id,original_product_id,product_name,brand,category,subcategory,size_value,size_unit,price,source
31,jiomart_green_piece_green_piece_spout_jain_pizza_pasta_sauce_without_onion_and_garlic_200gm,Green Piece Spout Jain Pizza Pasta Sauce Without Onion and Garlic. 200gm,Green Piece,spread,sauce-ketchup-butter,200.0,g,197.0,jiomart
32,jiomart_bb_organics_bb_organics_barnyard_millet_noodlespack_of_3_180g_each_millet_noodles_kuthiraivali_noodl,B&B Organics Barnyard Millet Noodles(Pack of 3- 180g Each)/ Millet Noodles /Kuthiraivali Noodles.,B&B Organics,noodles_pasta,noodles-pasta,180.0,g,421.0,jiomart
33,jiomart_kraft_kraft_macroni_cheese_spirals_original_cheese_flavour_156_gm,"KRAFT Macroni Cheese Spirals Original Cheese Flavour, 156 Gm",Kraft,noodles_pasta,noodles-pasta,156.0,g,399.0,jiomart
34,jiomart_dailyherbs_dailyherbs_seedless_dates_pin_khajur_arabian_dates_dry_fruit_dates_1_kg,"DAILYHERBS Seedless Dates | Pin Khajur Arabian Dates, Dry Fruit Dates (1 kg)",Dailyherbs,essentials,dry-fruits-nuts,1.0,kg,229.0,jiomart
35,jiomart_8_am_8am_peanut_masala_tasty_and_crunchy_nuts,"8AM Peanut Masala, Tasty and Crunchy Nuts",8 Am,snacks,chips-namkeen,8.0,,67.0,jiomart
36,jiomart_hari_om_hari_om_cold_pressed_groundnut_oil_kachi_ghani_mungfali_ka_tel_cold_pressed_peanut_oil_5lite,Hari OM Cold Pressed Groundnut Oil | Kachi ghani Mungfali Ka Tel | Cold Pressed Peanut Oil- 5Liter,Hari Om,essentials,oil,5.0,L,1141.0,jiomart
37,jiomart_pink_delight_pink_delight_double_refined_daily_sugarurad_mogar_urad_dhuli_dal_1_kg_each_pack_of_2_2_,Pink Delight |Double Refined Daily Sugar+Urad Mogar (Urad Dhuli Dal) | 1 Kg Each | Pack of 2 | 2 Kg Pack,Pink Delight,essentials,salt-sugar,1.0,kg,399.0,jiomart
38,jiomart_nut_urge_nut_urge_hazelnut_100_g_i_freshly_packed_i_delicious_and_nutritious_snack_i_supports_health,NUT URGE Hazelnut 100 g I Freshly Packed I Delicious and Nutritious Snack I Supports Healthy Heart,Nut Urge,essentials,dry-fruits-nuts,100.0,g,249.0,jiomart
39,jiomart_organic_tattva_organic_tattva_2kg_brown_basmati_rice_source_of_protein_naturally_gluten_free_pestici,ORGANIC TATTVA 2kg Brown Basmati Rice Source of Protein Naturally Gluten Free Pesticide and Chemical Free (1kg 2 Pack),Organic Tattva,essentials,rice,2.0,kg,424.0,jiomart
40,jiomart_soni_farms_soni_farms_organic_brown_basmati_rice_2_kg_unpolished_and_chemical_free_long_grain_rice_f,SONI FARMS - ORGANIC Brown Basmati Rice - 2 KG | Unpolished and Chemical Free | Long grain Rice for Everyday Use | Rich in Taste and Aroma,Soni Farms,essentials,rice,2.0,kg,556.0,jiomart
41,jiomart_the_chakki_project_the_chakki_project_multigrain_atta_5kg_cold_pressed_5grain_blend_highfiber_daily_,The Chakki Project Multigrain Atta 5kg | Cold Pressed 5-Grain Blend | High-Fiber Daily Nutrition Atta | 100% Pure & Preservative-Free | Soft & Nutritious Roti Flour,The Chakki Project,essentials,flour,5.0,kg,598.0,jiomart
42,jiomart_goshudh_goshudh_black_salt_1_kg_kala_namak,Goshudh Black Salt 1 kg Kala Namak,Goshudh,essentials,salt-sugar,1.0,kg,94.0,jiomart
43,jiomart_fruvanta_fruvanta_instant_cold_coco_cocoa_powder_200gm,Fruvanta Instant Cold Coco / Cocoa Powder 200gm.,Fruvanta,ready_to_eat,ready-to-eat,200.0,g,158.0,jiomart
44,jiomart_pringles_pringles_desi_masala_tadka_potato_crisps_134_g,Pringles Desi Masala Tadka Potato Crisps 134 g,Pringles,snacks,chips-namkeen,134.0,g,112.0,jiomart
45,jiomart_haldirams_nagpur_haldirams_nagpur_panchratan_mixture_200_g,Haldiram's Nagpur Panchratan Mixture 200 g,Haldiram’S Nagpur,snacks,chips-namkeen,200.0,g,80.0,jiomart
46,jiomart_tata_sampann_tata_sampann_unpolished_gota_urad_1_kg,Tata Sampann Unpolished Gota Urad 1 kg,Tata Sampann,essentials,pulses,1.0,kg,223.0,jiomart
47,jiomart_nutra_vita_nutra_vita_grated_pizza_cheese_freeze_dried_natural_rehydratable_long_shelf_life_travel_f,"Nutra Vita Grated Pizza Cheese (Freeze Dried, Natural, Rehydratable, Long Shelf Life, Travel friendly) (100 Gram)",Nutra Vita,dairy,cheese-paneer,100.0,g,299.0,jiomart
48,jiomart_dr_rbls_dr_rbls_jowar_atta_whole_grain_flour_rich_in_protein_immunity_booster_pack_of_1_500_g_500_g,Dr. RBL's Jowar Atta Whole Grain Flour| Rich in Protein Immunity Booster| Pack Of 1| 500 G (500 g),Dr. Rbl'S,essentials,flour,,RBL,180.0,jiomart
49,jiomart_srisauham_srisauham_rajma_chitra_500_gram,SRISAUHAM Rajma Chitra 500 gram,Srisauham,essentials,pulses,500.0,g,103.0,jiomart
50,jiomart_agri_ekta_farm_products_agri_ekta_farm_products_eucalyptus_honey_100_pure_natural_unprocessed_raw_me,"AGRI EKTA FARM PRODUCTS Eucalyptus Honey | 100% Pure, Natural & Unprocessed | Raw Medicinal Honey with Soothing Aroma & Health Benefits",Agri Ekta Farm Products,spread,sauce-ketchup-butter,,,700.0,jiomart
51,jiomart_farmbright_farmbright_cold_pressed_virgin_coconut_oil_for_cooking_hair_and_skin_unrefined_natural_oi,"FARMBRIGHT Cold Pressed Virgin Coconut Oil for Cooking, Hair and Skin - Unrefined Natural Oil in Bottle - Edible Grade - Ideal for Daily Use at Home or Kitchen - 100% Pure Coconut Oil - 1000 ml",Farmbright,essentials,oil,1000.0,ml,529.0,jiomart
52,jiomart_nutty_nutty_peanut_chocolate_spread_340g_100_nongmo_vegan_source_of_protein_dietary_fibre_food_0_tra,"Nutty Peanut Chocolate Spread 340g, 100% Non-GMO, Vegan, Source of Protein & Dietary Fibre Food, 0% Trans-Fat, No preservatives, Flavored Peanut Butter Spread",Nutty,spread,sauce-ketchup-butter,340.0,g,199.0,jiomart
53,jiomart_desi_treat_desi_treat_button_mushroom_825g,Desi Treat Button Mushroom 825g,Desi Treat,ready_to_eat,ready-to-eat,825.0,g,235.0,jiomart
54,jiomart_delight_foods_delight_foods_mylapore_iyers_tomato_thokku_300grice_mix_homemade_recipe_made_with_pure,Delight Foods Mylapore Iyer'S Tomato Thokku 300G-Rice Mix Homemade Recipe Made With Pure Gingelly/Sesame Oil Tomato Pickle/Tomato Pachadi Tamil Nadu Special No Preservatives,Delight Foods,flavourings,pickles-chutney,300.0,g,735.0,jiomart
55,jiomart_glucond_glucond_tangy_orange_450_g,Glucon-D Tangy Orange 450 g,Glucon-D,beverage,juice-drink,450.0,g,158.0,jiomart
56,jiomart_mv_platter_mv_platter_golden_premium_quality_raisins_for_healthy_snacking_and_cooking_raisins_250_g,Mv Platter Golden Premium Quality Raisins for Healthy Snacking and Cooking Raisins (250 g),Mv Platter,essentials,dry-fruits-nuts,250.0,g,199.0,jiomart
57,jiomart_chokhi_dhani_chokhi_dhani_mix_pickle_1_kg,Chokhi Dhani Mix Pickle 1 kg,Chokhi Dhani,flavourings,pickles-chutney,1.0,kg,558.0,jiomart
58,jiomart_dharmasut_dharmasut_chocolate_ice_cream_powder_100_g_each_pack_of_3,"Dharmasut Chocolate Ice Cream Powder, 100 G Each (Pack Of 3)",Dharmasut,ready_to_eat,ready-to-eat,100.0,g,267.0,jiomart
59,jiomart_pink_delight_pink_delight_coconut_powder_nariyal_chura_200_gm_pack,Pink Delight | Coconut Powder | Nariyal Chura | 200 Gm Pack,Pink Delight,essentials,dry-fruits-nuts,200.0,g,199.0,jiomart
60,jiomart_delight_foods_delight_foods_mylapore_iyers_pirandai_thokku_300g_rice_mix,Delight Foods Mylapore Iyer's Pirandai Thokku 300g - Rice Mix,Delight Foods,flavourings,pickles-chutney,300.0,g,449.0,jiomart
61,jiomart_classic_harvest_premium_quality_double_refined_white_sugar_sulphurless_chini_crystal_white_sugar_500,Premium Quality Double Refined White Sugar/ Sulphurless Chini / Crystal White Sugar 500 gm,Classic Harvest,essentials,salt-sugar,500.0,g,148.0,jiomart
62,jiomart_luvit_luvit_chocwich_brown_white_wafer_chocolates_crunchy_delicious_pack_of_2_360g_each,LuvIt Chocwich Brown & White Wafer Chocolates| Crunchy & Delicious| Pack of 2 - 360g Each,Luvit,chocolate,chocolate,360.0,g,345.0,jiomart
63,jiomart_latika_organics_latika_organics_cold_pressed_100_flaxseed_oil_pure_unrefined_linseed_oil_for_hair_sk,"Latika Organics Cold Pressed 100% Flaxseed Oil | Pure & Unrefined Linseed Oil for Hair, Skin & Heart Health | Omega-3 Rich, Edible Grade | 100ml Glass Bottle",Latika Organics,essentials,oil,3.0,Rich,149.0,jiomart
64,jiomart_pranajay_pranajay_organic_groundnut_oil_peanut_oil_cold_pressed_1_litre,Pranajay - Organic Groundnut Oil | Peanut Oil | Cold Pressed - 1 Litre,Pranajay,essentials,oil,1.0,L,356.0,jiomart
65,jiomart_pringles_pringles_pizza_flavour_potato_crisps_102_g,Pringles Pizza Flavour Potato Crisps 102 g,Pringles,snacks,chips-namkeen,102.0,g,86.0,jiomart
66,jiomart_kharawalas_kharawalas_california_100_natural_roasted_almonds_badam_pack_of_2400_gms_200_gms_each,KHARAWALA's California 100% Natural Roasted Almonds (Badam) Pack of 2-400 gms (200 gms each),Kharawala'S,essentials,dry-fruits-nuts,400.0,g,588.0,jiomart
67,jiomart_postman_postman_cold_pressed_filtered_groundnut_oil_5l_jar_pack_of_2,Postman Cold Pressed Filtered Groundnut Oil 5L Jar ( Pack of 2),Postman,essentials,oil,10.0,kg,2500.0,jiomart
68,jiomart_veganic_veganic_roasted_chana_snack_desi_indian_healthy_chna_namkin_bhune_chane_namkeen_900g,Veganic Roasted Chana Snack | Desi Indian Healthy Chna Namkin | Bhune Chane Namkeen 900G,Veganic,snacks,chips-namkeen,900.0,g,299.0,jiomart
69,jiomart_goshudh_goshudh_bura_1000_g_500g_x_2_pack_sugar_powder,Goshudh Bura 1000 g (500g X 2 Pack) Sugar Powder,Goshudh,essentials,salt-sugar,1000.0,g,104.0,jiomart
70,jiomart_tata_sampann_tata_sampann_unpolished_moong_dal_500_g,Tata Sampann Unpolished Moong Dal 500 g,Tata Sampann,essentials,pulses,500.0,g,97.0,jiomart
71,jiomart_divit_divit_blacksalt210gram,DIVIT BlackSalt-210Gram,Divit,essentials,salt-sugar,210.0,g,129.0,jiomart
72,jiomart_wingreens_farms_wingreens_farms_pizza_and_pasta_sauce_80_g_pouch,Wingreens Farms Pizza and Pasta Sauce 80 g (Pouch),Wingreens Farms,spread,sauce-ketchup-butter,80.0,g,44.0,jiomart
73,jiomart_wheafree_wheafree_gluten_free_sugarfree_almond_cookies_high_protein_fibre_low_gi_low_transfat_lactos,Wheafree Gluten Free Sugarfree Almond Cookies - High Protein & Fibre | Low GI | Low Trans-Fat | Lactose Free - Pack of 2 (200g each),Wheafree,snacks,biscuit,200.0,g,530.0,jiomart
74,jiomart_srisauham_srisauham_urad_chilka_500_g,SRISAUHAM Urad chilka 500 g,Srisauham,essentials,pulses,500.0,g,94.0,jiomart
75,jiomart_ahaar_ahaar_singhara_flour_500g_chestnut_flour_100_natural_fasting_flour_250g_each_x_pack_2,Ahaar Singhara Flour 500G | Chestnut Flour | 100% Natural Fasting Flour (250g Each X Pack 2),Ahaar,essentials,flour,500.0,g,222.0,jiomart
76,jiomart_puramio_puramio_shahi_biryani_flavour_essence_30ml,"Puramio Shahi Biryani Flavour / Essence, (30ml)",Puramio,flavourings,pickles-chutney,30.0,ml,208.0,jiomart
77,jiomart_denali_foods_denali_darkwhitemilk_choco_chips_rainbow_sprinklescakescookiesicecreamdessert_4_pack_co,"Denali Dark,White,Milk Choco chips & Rainbow Sprinkles|Cakes,Cookies,IceCream,Dessert (4 Pack Combo)",Denali Foods,chocolate,chocolate,4.0,pack,569.0,jiomart
78,jiomart_lal_qilla_lal_qilla_elite_tibar_basmati_rice_5kg,LAL QILLA ELITE TIBAR BASMATI RICE 5KG,Lal Qilla,essentials,rice,5.0,kg,799.0,jiomart
79,jiomart_navjeevan_navjeevan_jeera_500g_cumin,Navjeevan Jeera 500g (Cumin),Navjeevan,essentials,masala,500.0,g,159.0,jiomart
80,jiomart_trinetra_trinetra_brown_sugar_2500_g_500g_x_5_pack,Trinetra Brown Sugar 2500 g (500g X 5 Pack),Trinetra,essentials,salt-sugar,2500.0,g,335.0,jiomart
81,jiomart_pinkcity_pinkcity_wellness_cold_pressed_sunflower_oil_chemical_free_1_ltr_x_15_bottles_15_litres,Pinkcity Wellness Cold Pressed Sunflower Oil | Chemical Free | 1 Ltr x 15 bottles | 15 Litres,Pinkcity,essentials,oil,1.0,L,3360.0,jiomart
82,jiomart_cadbury_cadbury_temptations_almond_treat_chocolate_70_g,Cadbury Temptations Almond Treat Chocolate 70 g,Cadbury,chocolate,chocolate,70.0,g,118.0,jiomart
83,jiomart_dry_fruit_hub_dry_fruit_hub_jaggery_cubes_400gms_pure_natural_no_preservatives_added_jaggery_cube_gu,"Dry Fruit Hub - Jaggery Cubes 400gms [Pure, Natural, No Preservatives Added], Jaggery Cube, Gud Jaggery, Jaggery Organic Cubes",Dry Fruit Hub,essentials,salt-sugar,400.0,g,239.0,jiomart
84,jiomart_foodado_foodado_premium_jeera_flavour_cookie_tea_time_snack_delicious_cookies_vegetarian,FOODADO Premium Jeera Flavour Cookie | Tea Time Snack | Delicious Cookies | Vegetarian,Foodado,snacks,bakery,400.0,g,280.0,jiomart
85,jiomart_red_cliff_red_cliff_edible_gray_chocolate_powder_color_for_cakes_desserts_and_confectionery_rich_int,"RED CLIFF Edible Gray Chocolate Powder Color for Cakes, Desserts, and Confectionery - Rich, Intense Dark Cocoa Hue for Professional Baking and Decorating | 10ml ",|Red Cliff,flavourings,pickles-chutney,10.0,ml,169.0,jiomart
86,jiomart_sambhojanam_sambhojanam_kuttu_ka_atta900gm_stone_grounded_buckwheat_flour_for_heart_health_fresh_kut,Sambhojanam Kuttu ka Atta-900gm | Stone Grounded Buckwheat flour for heart health| Fresh Kuttu flour Rich in dietry Fibre for Fasting| Gluten Free Kuttu Atta | Helps to Lose Weight| Upwaas ke liye (900 gm),Sambhojanam,essentials,flour,900.0,g,280.0,jiomart
87,jiomart_laxmi_laxmi_daily_feast_2_kg_1kg_pack_of_2_moong_dal_split_mung_beans_without_skin_yellow_dal,Laxmi Daily Feast 2 kg (1kg Pack of 2) Moong Dal | Split Mung Beans without skin | Yellow Dal,Laxmi,essentials,pulses,2.0,kg,559.0,jiomart
88,jiomart_nutty_harvest_nutty_harvest_choco_nut_spread_regular_smooth_500g_classic_creamy_peanut_butter_high_p,"NUTTY HARVEST Choco & Nut Spread Regular Smooth 500g | Classic Creamy Peanut Butter | High Protein Healthy Spread for Bread, Smoothies, Roti & Fitness Diet | No Palm Oil | Vegetarian Friendly",Nutty Harvest,spread,sauce-ketchup-butter,500.0,g,229.0,jiomart
89,jiomart_freshocartz_freshocartz_premium_durum_wheat_fusilli_pasta_200_g,FreshoCartz Premium Durum Wheat Fusilli Pasta 200 g,Freshocartz,noodles_pasta,noodles-pasta,200.0,g,199.0,jiomart
90,jiomart_luvit_luvit_loca_bites_wafer_cubes_crunchy_delicious_treat_perfect_anytime_snack_wafers_2_x_150_g,LuvIt Loca Bites Wafer Cubes | Crunchy & Delicious Treat | Perfect Anytime Snack | Wafers (2 x 150 g),Luvit,chocolate,chocolate,,g,224.0,jiomart
91,jiomart_orgaq_organicky_orgaq_organicky_brown_sugar_pure_and_healthy_natural_sweetener_500g,OrgaQ Organicky Brown Sugar Pure and Healthy Natural Sweetener - 500g,Orgaq Organicky,essentials,salt-sugar,500.0,g,210.0,jiomart
92,jiomart_cocoguru_cocoguru_high_grade_coconut_cooking_oil_pouch_500_ml_edible_coconut_oil_for_cooking_hair_sk,"Cocoguru High Grade Coconut Cooking Oil - Pouch 500 ml | Edible Coconut Oil | For Cooking, Hair, Skin, Baby Massage & Oil Pulling | Pure & Unrefined, Natural, Double Filtered | Keto Diet",Cocoguru,essentials,oil,500.0,ml,325.0,jiomart
93,jiomart_pink_delight_pink_delight_daily_sugar_daily_sugarboora_500_gm_each_pack_of_2_1_kg_pack,Pink Delight | Daily Sugar | Daily Sugar+Boora| 500 Gm Each | Pack of 2 | 1 Kg Pack,Pink Delight,essentials,salt-sugar,500.0,g,199.0,jiomart
94,jiomart_nutty_harvest_nutty_harvest_choco_nut_natural_smooth_peanut_butter_500g_natural_no_sugar_no_salt_hig,"NUTTY HARVEST Choco & Nut Natural Smooth Peanut Butter 500g | Natural, No Sugar, No Salt | High Protein Clean Spread for Healthy Diet, Gym, Weight Management & Daily Energy | Vegan & Gluten-Free",Nutty Harvest,spread,sauce-ketchup-butter,500.0,g,229.0,jiomart
95,jiomart_nature_trust_nature_trust_raw_organic_forest_honey_wild_unprocessed_unheated_non_pasteurized_origina,"Nature Trust Raw Organic Forest Honey, Wild, Unprocessed, Unheated, Non Pasteurized, Original Honey 100% Pure and Natural, Collected from Deep Forest, 1200 Gram",Nature Trust,spread,sauce-ketchup-butter,1200.0,g,634.0,jiomart
96,jiomart_cadbury_oreo_wafrer_rolls_cadbury_chocolate_54_gm_imported_pack_of_2,"Oreo Wafrer Rolls Cadbury Chocolate, 54 Gm Imported |Pack of 2",|Cadbury,chocolate,chocolate,54.0,g,360.0,jiomart
97,jiomart_kwality_kwality_cookie_rings_goodness_of_whole_grainssource_of_protein_and_fibre_375g_box,"Kwality Cookie Rings - Goodness of whole grains,Source of Protein and Fibre - 375G Box",Kwality,snacks,breakfast,375.0,g,189.0,jiomart
98,jiomart_britannia_britannia_laughing_cow_mozzarella_pizza_cheese_400_g,Britannia Laughing Cow Mozzarella Pizza Cheese 400 g,Britannia,dairy,cheese-paneer,400.0,g,243.0,jiomart
99,jiomart_colonel_kushwahas_colonel_kushwahas_golden_sela_basmati_rice_premium_quality_long_grain_parboiled_gr,Colonel KUSHWAHA'S Golden Sela Basmati Rice - Premium Quality | Long Grain | Parboiled | Great for Home & Celebrations (1 kg),Colonel Kushwaha'S,essentials,rice,1.0,kg,249.0,jiomart
100,jiomart_pintola_pintola_all_natural_peanut_butter_creamy_1kg_smooth_unsweetened_30g_protein_gluten_cholester,"Pintola All Natural Peanut Butter Creamy 1kg | Smooth | Unsweetened | 30g Protein | Gluten & Cholesterol Free, Vegan Peanut Butter, Nut Butter, High in Protein Spread, 100% Pure Roasted peanuts butter",Pintola,spread,sauce-ketchup-butter,1.0,kg,378.0,jiomart
101,jiomart_piknik_piknik_tomato_chilli_sticks_55_g,Piknik Tomato Chilli Sticks 55 g,Piknik,snacks,chips-namkeen,55.0,g,28.0,jiomart
102,jiomart_vasani_g_vasani_g_multigrain_dalia_2kg_healthy_mixed_grain_dalia_highfiber_breakfast_,Vasani G Multigrain Dalia 2kg | Healthy Mixed Grain Dalia | High-Fiber Breakfast ,|Vasani G,essentials,flour,2.0,kg,239.0,jiomart
103,jiomart_nakoda_nakoda_nourish_golden_blend_oil,Nakoda Nourish Golden Blend Oil,Nakoda,essentials,oil,,,945.0,jiomart
104,jiomart_mcvities_mcvities_digestive_biscuits_200_g,Mcvitie's Digestive Biscuits 200 g,Mcvitie'S,snacks,biscuit,200.0,g,31.0,jiomart
105,jiomart_organic_tattva_organic_tattva_roasted_chana_dal_500_g,Organic Tattva Roasted Chana Dal 500 g,Organic Tattva,essentials,pulses,500.0,g,124.0,jiomart
106,jiomart_add_me_add_me_homemade_stuffed_green_chilli_pickle_500gm_rajasthani_hari_mirch_ka_achar_pickle,Add Me Homemade Stuffed Green Chilli Pickle 500gm Rajasthani Hari mirch ka achar Pickle,Add Me,flavourings,pickles-chutney,500.0,g,324.0,jiomart
107,jiomart_oreo_cadbury_oreo_pokemon_choco_cream_biscuit_45925_g,Cadbury Oreo Pokemon Choco Cream Biscuit 459.25 g,Oreo,snacks,biscuit,459.25,g,130.0,jiomart
108,jiomart_kwik_snack_kwik_snack_ott1oats_healthy_oats_pouch_200_g,kwik snack (OTT1-Oats) Healthy Oats Pouch (200 g),Kwik Snack,snacks,breakfast,200.0,g,157.0,jiomart
109,jiomart_molimor_molimor_unrefined_100_pure_edible_ground_nut_oil_15kg_tin,Molimor Unrefined 100% pure Edible Ground nut oil- 15KG tin,Molimor,essentials,oil,15.0,kg,3399.0,jiomart
