batch_id,original_product_id,product_name,brand,category,subcategory,size_value,size_unit,price,source
16,jiomart_pristine_pristine_ovenorg_organic_mixed_millet_biscuits_diet_150_g_pack_of_10,"PRISTINE OvenOrg Organic Mixed Millet Biscuits Diet, 150 g (Pack of 10)",Pristine,snacks,bakery,150.0,g,950.0,jiomart
17,jiomart_postman_postman_filtered_groundnut_oil_2l_mustard_oil_2l,Postman Filtered Groundnut Oil 2L & Mustard Oil 2L,Postman,essentials,oil,2.0,L,1080.0,jiomart
18,jiomart_nature_trust_nature_trust_raw_organic_forest_honey_wild_unprocessed_unheated_non_pasteurized_origina,"Nature Trust Raw Organic Forest Honey, Wild, Unprocessed, Unheated, Non Pasteurized, Original Honey 100% Pure and Natural, Collected from Deep Forest, 1200 Gram",Nature Trust,spread,sauce-ketchup-butter,1200.0,g,634.0,jiomart
19,jiomart_blue_himalayas_blue_himalayas_wallnut_inshell_akhrot_dry_fruit_walnuts_dry_fruits_soft_shell,Blue Himalayas Wallnut In-Shell | Akhrot Dry Fruit | Walnuts Dry Fruits Soft Shell,Blue Himalayas,essentials,dry-fruits-nuts,,,415.0,jiomart
20,jiomart_gaplu_gaplu_keshar_pista_and_classic_sugar_free_ragi_malt_600g_pack_of_2,Gaplu Keshar Pista and Classic Sugar Free Ragi Malt 600g (Pack of 2),Gaplu,baby,baby,600.0,g,260.0,jiomart
21,jiomart_deluscia_deluscia_sunflower_oil_200ml,"DELUSCIA SUNFLOWER OIL, 200mL",Deluscia,essentials,oil,200.0,ml,315.0,jiomart
22,jiomart_eighty7_eighty7_raisins_250g,Eighty7 Raisins 250g,Eighty7,essentials,dry-fruits-nuts,7.0,Raisins,159.0,jiomart
23,jiomart_dhampur_green_dhampur_green_sulphurless_desi_khand_800g_jar,Dhampur Green Sulphurless Desi Khand 800g Jar,Dhampur Green,essentials,salt-sugar,800.0,g,184.0,jiomart
24,jiomart_the_whole_truth_the_whole_truth_dark_chocolate_peanut_butter_325_g_crunchy_no_added_sugar_high_prote,The Whole Truth - Dark Chocolate Peanut Butter | 325 g | Crunchy | No Added Sugar | High Protein | No Artificial Sweeteners | No Palm Oil | Gluten Free | No Preservatives | 100% natural protein source,The Whole Truth,spread,sauce-ketchup-butter,325.0,g,304.0,jiomart
25,jiomart_trinetra_trinetra_jau_daliya_2_kg_1kg_x_2_pack,Trinetra Jau Daliya 2 kg (1Kg X 2 Pack),Trinetra,essentials,flour,2.0,kg,375.0,jiomart
26,jiomart_continental_continental_xtra_coffee_powder_50g_pouch_strongest_instant_coffee_pack_of_2,Continental XTRA Coffee Powder 50g Pouch| Strongest Instant Coffee | PACK OF 2,Continental,beverage,tea-cofee,50.0,g,209.0,jiomart
27,jiomart_danima_joyfills_vanilla_flavor_cream_wafer_biscuit_60g_pack_of_6,"Joyfills Vanilla Flavor Cream Wafer biscuit 60g, PACK OF 6",Danima,snacks,biscuit,60.0,g,349.0,jiomart
28,jiomart_good_life_good_life_unpolished_white_gota_urad_500_g,Good Life Unpolished White Gota Urad 500 g,Good Life,essentials,pulses,500.0,g,79.0,jiomart
29,jiomart_natrixeed_natrixeed_rajasthani_natural_ker_dry_sun_dried_capparis_500_gm,NATRIXEED Rajasthani Natural Ker Dry| Sun Dried Capparis| 500 GM,Natrixeed,flavourings,pickles-chutney,500.0,g,830.0,jiomart
30,jiomart_kelloggs_kelloggs_real_almond_honey_corn_flakes_170_g,Kellogg's Real Almond Honey Corn Flakes 170 g,Kellogg'S,snacks,breakfast,170.0,g,83.0,jiomart
31,jiomart_momsy_momsy_premium_quality_roasted_chana_bhuna_chana_desi_chickpeas_450gm,"Momsy Premium Quality Roasted Chana, Bhuna Chana (Desi Chickpeas) (450gm)",Momsy,snacks,chips-namkeen,450.0,g,186.0,jiomart
32,jiomart_shree_shree_watermelon_seeds_250_g,Shree Watermelon Seeds 250 g,Shree,essentials,dry-fruits-nuts,250.0,g,299.0,jiomart
33,jiomart_classic_harvest_classic_harvest_himalayan_rock_salt_sendha_namak_vrat_ka_namak_2kg_pack_of_2_1000gm_,"Classic Harvest Himalayan Rock Salt/ Sendha Namak/ Vrat Ka Namak 2kg ( Pack of 2 , 1000gm Each)",Classic Harvest,essentials,salt-sugar,2.0,kg,265.0,jiomart
34,jiomart_br_cart_br_cart_raw_peanuts_groundnuts_singdana_mungfali_dana_peanut_dana_pack_of_1_100gm,"BR CART Raw Peanuts Groundnuts | Singdana | Mungfali Dana | Peanut Dana (Pack of 1, 100gm)",Br Cart,essentials,pulses,100.0,g,157.0,jiomart
35,jiomart_aeroplane_aeroplane_daily_basmati_biryani_rice_10_kg,"Aeroplane Daily Basmati Biryani Rice ,10 Kg",Aeroplane,essentials,rice,10.0,kg,1049.0,jiomart
36,jiomart_goshudh_goshudh_soyabean_flour_10_kg,Goshudh Soyabean Flour 10 kg,Goshudh,essentials,flour,10.0,kg,1410.0,jiomart
37,jiomart_br_cart_brcart_special_khatti_meethi_nagpur_orange_toffee_200_g,"Brcart Special Khatti Meethi Nagpur Orange Toffee, 200 g",Br Cart,chocolate,chocolate,200.0,g,179.0,jiomart
38,jiomart_nestea_nestea_instant_peach_iced_tea_400_g,Nestea Instant Peach Iced Tea 400 g,Nestea,beverage,tea-cofee,400.0,g,219.0,jiomart
39,jiomart_eravat_eravat_tibar_basmati_rice_10_kg,Eravat Tibar Basmati Rice 10 Kg,Eravat,essentials,rice,10.0,kg,1039.0,jiomart
40,jiomart_kwik_snack_kwik_snack_classic_100_natural_gluten_steel_cut_rolled_oats_pouch_400_g,kwik snack Classic 100% Natural Gluten Steel Cut Rolled Oats Pouch (400 g),Kwik Snack,snacks,breakfast,400.0,g,217.0,jiomart
41,jiomart_nutty_harvest_nutty_harvest_peanut_butter_smooth_regular_500g_25g_protein_per_100g_high_fiber_no_tra,"NUTTY HARVEST Peanut Butter Smooth - Regular | 500g | 25g Protein per 100g | High Fiber, No Trans Fat | Natural Taste | Healthy Breakfast Spread for Gym, Fitness & Kids",Nutty Harvest,spread,sauce-ketchup-butter,500.0,g,229.0,jiomart
42,jiomart_wood_pecker_wood_pecker_woodpressed_groundnut_oil_1l_peanut_oil_groundnut_oil_rich_aroma_flavour_of_,Wood Pecker - Woodpressed Groundnut Oil 1L | Peanut Oil | Groundnut Oil Rich Aroma & Flavour Of Real Groundnuts,Wood Pecker,essentials,oil,1.0,L,369.0,jiomart
43,jiomart_sams_sams_700_veg_red_chilli_sauce_thick_spreads_and_dips_for_snacks_sauce_3_x_700_g,sams 700 Veg Red Chilli Sauce thick Spreads and Dips for Snacks Sauce (3 x 700 g),Sams,spread,sauce-ketchup-butter,,g,270.0,jiomart
44,jiomart_la_casa_la_casa_emulsion_orange_vanilla_natural_food_flavouring_essence_ideal_for_baking_desserts_ic,"La Casa Emulsion Orange & Vanilla - Natural Food Flavouring Essence| Ideal for Baking, Desserts, Icecream, Beverages & More | 2 X 40ml",|La Casa,flavourings,pickles-chutney,,ml,298.0,jiomart
45,jiomart_desi_treat_desi_treat_vegan_mock_meat_800g,Desi Treat Vegan Mock Meat 800g,Desi Treat,ready_to_eat,ready-to-eat,800.0,g,310.0,jiomart
46,jiomart_yuvraj_yuvraj_moong_papad_and_urad_masala_punjabi_bikaneri_papad_200_gm_x_2_,Yuvraj Moong Papad and Urad Masala Punjabi Bikaneri Papad ( 200 gm x 2 ),Yuvraj,ready_to_eat,ready-to-eat,200.0,g,185.0,jiomart
47,jiomart_soni_farms_soni_farms_sunflower_oil_certified_organic_cold_pressed_4_litre_1_ltr_x_4,SoNi Farms Sunflower Oil | Certified Organic | Cold Pressed - 4 Litre (1 ltr X 4),Soni Farms,essentials,oil,4.0,L,1149.0,jiomart
48,jiomart_kwik_snack_kwik_snack_by_kwik_snack_combo_pack_of_quick_oats_pouch_2_x_400_g,kwik snack by KWIK SNACK Combo Pack of % Quick Oats Pouch (2 x 400 g),Kwik Snack,snacks,breakfast,,g,347.0,jiomart
49,jiomart_gulab_gulab_gold_filtered_groundnut_oil_435_kg,Gulab Gold Filtered Groundnut Oil 4.35 kg,Gulab,essentials,oil,4.35,kg,849.0,jiomart
50,jiomart_add_me_add_me_home_made_methi_dana_chutney_390g_spicy_hing_achar_marinade_chatni_squeeze_bottle,Add me Home Made Methi Dana Chutney 390G Spicy Hing achar Marinade chatni Squeeze Bottle,Add Me,flavourings,pickles-chutney,390.0,g,199.0,jiomart
51,jiomart_good_life_good_life_roasted_sunflower_seed_100_g,Good Life Roasted Sunflower Seed 100 g,Good Life,essentials,dry-fruits-nuts,100.0,g,46.0,jiomart
52,jiomart_postman_postman_premium_filtered_groundnut_oil_2l_refined_groundnut_oil_1l,Postman Premium Filtered Groundnut Oil 2L & Refined Groundnut Oil 1L,Postman,essentials,oil,2.0,L,810.0,jiomart
53,jiomart_borges_borges_spaghetti_pasta_500_g,Borges Spaghetti Pasta 500 g,Borges,noodles_pasta,noodles-pasta,500.0,g,164.0,jiomart
54,jiomart_gopal_gopal_premium_quality_banskathi_rice_26_kg,Gopal Premium Quality Banskathi Rice 26 Kg,Gopal,essentials,rice,26.0,kg,2550.0,jiomart
55,jiomart_bevzilla_bevzilla_instant_coffee_powder_colombian_gold_75_grams_100_premium_arabica_beans_hot_cold_c,BEVZILLA Instant Coffee Powder (Colombian Gold) - 75 Grams | 100 % Premium Arabica Beans | Hot & Cold Coffee | Makes 40 Cups | Strong Coffee | Flavoured Coffee| Best Coffee| Premium Coffee| Dark Roast| Instant Coffee,Bevzilla,beverage,tea-cofee,75.0,g,219.0,jiomart
56,jiomart_tummyfriendly_foods_tummyfriendly_foods_dry_dates_powder_from_premium_arabian_dates_kharek_powder_ce,"TummyFriendly Foods Dry Dates Powder from Premium Arabian Dates |Kharek Powder Cereal (400 g, Pack of 2)",Tummyfriendly Foods,baby,baby,400.0,g,589.0,jiomart
57,jiomart_eravat_rice_eravat_rice_i_mogra_basmati_rice_5_kg,Eravat Rice I Mogra Basmati Rice 5 Kg,Eravat Rice,essentials,rice,5.0,kg,539.0,jiomart
58,jiomart_nani_ki_kahani_nani_ki_kahani_mango_pickle_250g_jar_mango_pickles_homemade_traditional_indian_achar_,NANI KI KAHANI Mango Pickle 250g Jar | Mango Pickles Homemade | Traditional Indian Achar | Less Oil Aam ka Achar | Dry Sukha Aam Ka Achaar made with Organic Methods & Preservative free,Nani Ki Kahani,flavourings,pickles-chutney,250.0,g,249.0,jiomart
59,jiomart_tg_olympic_tg_olympic_organic_jaggery,T.G OLYMPIC ORGANIC JAGGERY,T.G Olympic,essentials,salt-sugar,,g,170.0,jiomart
60,jiomart_natrixeed_natrixeed_mango_cubes_aam_papad_real_mango_candy_alphanso_aam_toffees_candies_100gm,NATRIXEED Mango Cubes Aam Papad Real Mango Candy Alphanso Aam Toffees & Candies (100GM),Natrixeed,chocolate,chocolate,100.0,g,149.0,jiomart
61,jiomart_scoopeat_combo_of_3_750gm_scoopeat_assorted_muesli_mutligrain_fruit_nut_22gm_high_protein_breakfast_,"COMBO OF 3 ( 750gm) - Scoopeat Assorted Muesli - Mutligrain - Fruit & Nut - 22gm High Protein | Breakfast Cereal with Rolled Oats, Millets, Almonds, Seeds & Real Fruits | High Fiber, No Refined Sugar| No Preservatives| No Artificial | Pre/Post Workout",Scoopeat,snacks,breakfast,750.0,g,589.0,jiomart
62,jiomart_puranic_puranic_raw_sugar_organic_unrefined_1800g_brown_khand_sugar_with_natural_molasses_retained_u,Puranic Raw Sugar Organic Unrefined 1800g | Brown Khand Sugar With Natural Molasses Retained | Unprocessed for Baking | Brown Sugar Khandsari 1.8 kg Pack,Puranic,essentials,salt-sugar,1800.0,g,419.0,jiomart
63,jiomart_dukes_dukes_waffy_creamy_crunchy_wafers_assorted_55_g_pack_of_6,Dukes Waffy Creamy & Crunchy Wafers Assorted 55 g (Pack of 6),Dukes,snacks,biscuit,55.0,g,122.0,jiomart
64,jiomart_pink_delight_pink_delight_sulphurless_double_refined_sugar_1_kg_malka_masoor_whole_1_kg_pack_of_2_2_,Pink Delight Sulphurless Double Refined Sugar 1 Kg + Malka Masoor Whole 1 KG | Pack of 2 | 2 Kg Pack,Pink Delight,essentials,salt-sugar,1.0,kg,359.0,jiomart
65,jiomart_gaplu_gaplu_mix_dry_fruit_and_pomegranate_ragi_malt_600g_pack_of_2,Gaplu Mix Dry Fruit and Pomegranate Ragi Malt 600g (Pack of 2),Gaplu,baby,baby,600.0,g,260.0,jiomart
66,jiomart_gur_rasoi_gur_rasoi_natural_sweetener_mini_gur_cubes_jaggery_healthy_sugar_substitute_energy_bites_3,GUR RASOI Natural Sweetener Mini Gur Cubes Jaggery | Healthy Sugar Substitute | Energy Bites | 300g,Gur Rasoi,essentials,salt-sugar,300.0,g,259.0,jiomart
67,jiomart_babus_laxminarayan_babus_laxminarayan_potato_chiwda_075kg_250g_pack_of_3_,BABUS Laxminarayan Potato Chiwda 0.75kg ( 250g * pack of 3 ),Babus Laxminarayan,snacks,chips-namkeen,0.75,kg,345.0,jiomart
68,jiomart_bb_organics_bb_organics_karupattipalm_jaggery_powder_1_kgtraditional_palm_jaggery_powderkarupatti_th,B&B Organics Karupatti/Palm Jaggery Powder - 1 kg/Traditional Palm Jaggery powder/Karupatti Thool,B&B Organics,essentials,salt-sugar,1.0,kg,630.0,jiomart
69,jiomart_ricewalah_ricewalah_sona_masoori_rice_5kg_unpolished_rice_aged_rice_direct_from_farmers,Ricewalah Sona Masoori Rice | 5kg | Unpolished Rice | Aged Rice | Direct From Farmers,Ricewalah,essentials,rice,5.0,kg,699.0,jiomart
70,jiomart_gits_gits_ready_meals_pau_bhaji_300_g,Gits Ready Meals Pau Bhaji 300 g,Gits,ready_to_eat,ready-to-eat,300.0,g,101.0,jiomart
71,jiomart_rafael_salgado_rafael_salgado_pure_olive_oil_200_ml,Rafael Salgado Pure Olive Oil 200 ml,Rafael Salgado,essentials,oil,200.0,ml,349.0,jiomart
72,jiomart_independence_independence_mogra_basmati_rice_10_kg,Independence Mogra Basmati Rice 10 kg,Independence,essentials,rice,10.0,kg,712.0,jiomart
73,jiomart_snickers_snickers_peanut_filled_chocolate_bar_40_g,Snickers Peanut Filled Chocolate Bar 40 g,Snickers,chocolate,chocolate,40.0,g,35.0,jiomart
74,jiomart_india_salaam_india_salaam_classic_basmati_rice_long_grain_rice_aromatic_basmati_glutenfree_rice_nong,"India Salaam Classic Basmati Rice, Long Grain Rice, Aromatic Basmati, Gluten-Free Rice, Non-GMO Rice, Export Quality",India Salaam,essentials,rice,,,220.0,jiomart
75,jiomart_classic_harvest_classic_harvest_maida_100_pure_refined_wheat_flour_2kg_2000_g_pack_of_4,"Classic Harvest Maida ( 100% pure Refined Wheat Flour )2Kg (2000 g, Pack of 4)",Classic Harvest,essentials,flour,2.0,kg,299.0,jiomart
76,jiomart_catch_catch_red_chilli_powder_500_g,Catch Red Chilli Powder 500 g,Catch,essentials,masala,500.0,g,176.0,jiomart
77,jiomart_octavius_octavius_premium_assam_tea_1kg_pack_of_2_extra_strong_assam_tea_black_tea_kadak_chai_patti_,Octavius | Premium Assam Tea - 1Kg (Pack of 2) | Extra Strong Assam Tea | Black Tea | Kadak Chai Patti | Loose Tea | Strong Chai | Tea Powder | Chai Patti | Taza Tea | Garden Fresh Tea | Tea 2 Kg,Octavius,beverage,tea-cofee,1.0,kg,725.0,jiomart
78,jiomart_oatey_oatey_caramel_coffee_oat_milk_16l_8_x_200ml_high_protein_no_added_sugar_dairy_free_low_calorie,Oatey Caramel Coffee Oat Milk 1.6L (8 x 200ml) | High Protein | No added Sugar | Dairy Free | Low Calorie | Plant Based,Oatey,beverage,juice-drink,,ml,549.0,jiomart
79,jiomart_goshudh_goshudh_black_salt_2_kg_1kg_x_2_pack_kala_namak,Goshudh Black Salt 2 kg (1Kg X 2 Pack) Kala Namak,Goshudh,essentials,salt-sugar,2.0,kg,189.0,jiomart
80,jiomart_all_that_dips_stute_thick_cut_orange_marmalade_bottle_430_gram_all_that_dips,"Stute Thick Cut Orange Marmalade Bottle, 430 Gram All That Dips",All That Dips,spread,sauce-ketchup-butter,430.0,g,530.0,jiomart
81,jiomart_shine_drop_shine_drop_100_percent_pure_unrefined_cold_pressed_yellow_mustard_oil_2_litre,SHINE DROP 100 Percent Pure & Unrefined Cold Pressed Yellow Mustard Oil 2 Litre,Shine Drop,essentials,oil,100.0,Percent,605.0,jiomart
82,jiomart_the_oil_factory_the_oil_factory_cold_pressed_groundnutpeanut_oil_virgin_chekkughani_525_ltr,"The Oil Factory Cold Pressed Groundnut/Peanut Oil (Virgin, Chekku/Ghani) - 5.25 LTR",The Oil Factory,essentials,oil,5.25,L,1299.0,jiomart
83,jiomart_goshudh_goshudh_jowar_atta_1_kg_sorghum_flour,Goshudh Jowar Atta 1 kg Sorghum Flour,Goshudh,essentials,flour,1.0,kg,235.0,jiomart
84,jiomart_nextstep_organic_nextstep_organic_best_quality_raw_peanut_250g_mungfali_dana_grountnut_seeds_whole,NEXTSTEP ORGANIC Best Quality Raw Peanut 250g | Mungfali dana Grountnut Seeds (Whole),Nextstep Organic,essentials,pulses,250.0,g,129.0,jiomart
85,jiomart_natraj_the_right_choice_natraj_the_right_choice_homemade_taste_bihi_murabba_safarjal_fruit_murabba_q,Natraj The Right Choice Homemade Taste Bihi Murabba (Safarjal Fruit Murabba) Quince Fruit 1kg Fresh { bahi ka murabba } Sweet Heathy and Tasty Natural Homemade Immunity Booster,Natraj The Right Choice,flavourings,pickles-chutney,1.0,kg,450.0,jiomart
86,jiomart_goshudh_goshudh_bura_750_g_250g_x_3_pack_sugar_powder,Goshudh Bura 750 g (250g X 3 Pack) Sugar Powder,Goshudh,essentials,salt-sugar,750.0,g,82.0,jiomart
87,jiomart_the_jelly_bean_factory_the_jelly_bean_factory_gelatine_free_36_mix_flavors_jelly_bean_candy_tube_70g,"The Jelly Bean Factory Gelatine Free 36 Mix Flavors Jelly Bean Candy Tube, 70g - 100% Veg Imported (Pack of 3)",The Jelly Bean Factory,chocolate,chocolate,36.0,Mix,625.0,jiomart
88,jiomart_geki_geki_nissin_korean_kimchi_noodles_80_g,Geki Nissin Korean Kimchi Noodles 80 g,Geki,noodles_pasta,noodles-pasta,80.0,g,49.0,jiomart
89,jiomart_shivas_shivas_premium_jau_chana_mix_sattu_roasted_barley_bengal_gram_mix_sattu_400gm_pack_of_4,Shiva's Premium Jau Chana Mix Sattu| Roasted Barley & Bengal Gram Mix Sattu - 400gm (Pack of 4),Shiva'S,essentials,flour,400.0,g,419.0,jiomart
90,jiomart_green_piece_green_piece_premium_ajinomoto_chinese_salt_monosodium_glutamate_flavored_salt_100gm_x_2_,Green Piece Premium Ajinomoto (Chinese Salt Monosodium Glutamate) Flavored Salt (100Gm x 2) Monosodium Glutamate (MSG) Solid,Green Piece,ready_to_eat,ready-to-eat,100.0,g,165.0,jiomart
91,jiomart_grainka_grainka_basmati_classic_everyday_30_kg_for_everyday_meals_fluffy_nonsticky_basmati_rice,Grainka Basmati Classic Everyday | | 30 Kg | | For Everyday Meals | | Fluffy & Non-Sticky Basmati Rice,Grainka,essentials,rice,30.0,kg,3449.0,jiomart
92,jiomart_wheafree_wheafree_gluten_free_elaichi_cookies_200g_jeera_cookies_200g_ajwain_cookies_200g_combo_pack,"Wheafree Gluten Free Elaichi Cookies (200g), Jeera Cookies (200g) & Ajwain Cookies (200g) Combo Pack | Lactose Free | No Maida | Best Tea Time Snacks",Wheafree,snacks,biscuit,200.0,g,385.0,jiomart
93,jiomart_shivas_shivas_premium_jau_chana_mix_sattu_healthy_drink_roasted_barley_and_bengal_gram_mix_sattu_400,SHIVA'S PREMIUM JAU CHANA MIX SATTU | HEALTHY DRINK | ROASTED BARLEY AND BENGAL GRAM MIX SATTU- 400 G,Shiva'S,essentials,flour,400.0,g,175.0,jiomart
94,jiomart_classic_harvest_mishri_misri_dana_crystal_sweet_candy_crystal_sugar_whole_25_kg,Mishri / Misri Dana / Crystal Sweet Candy / Crystal Sugar Whole 2.5 Kg,Classic Harvest,essentials,salt-sugar,2.5,kg,483.0,jiomart
95,jiomart_green_piece_green_piece_spout_jain_pizza_pasta_sauce_100gm,Green Piece Spout Jain Pizza Pasta Sauce (100gm),Green Piece,spread,sauce-ketchup-butter,100.0,g,169.0,jiomart
96,jiomart_swad_swad_alphonso_mango_slice_in_syrup_850g,SWAD Alphonso Mango Slice In Syrup 850g,Swad,ready_to_eat,ready-to-eat,850.0,g,385.0,jiomart
97,jiomart_orgodrop_orgodrop_kachi_ghani_mustard_oil_100_pure_coldpressed_mustard_oil3l,OrgoDrop Kachi Ghani Mustard Oil 100% Pure & Cold-Pressed (Mustard oil_3L),Orgodrop,essentials,oil,3.0,L,899.0,jiomart
98,jiomart_britannia_britannia_treat_orange_creme_wafers_biscuits_55_g,Britannia Treat Orange Creme Wafers Biscuits 55 g,Britannia,snacks,biscuit,55.0,g,22.0,jiomart
99,jiomart_sarvottam_sarvottam_premium_assam_ctc_tea_1kg_pack_of_2_500g_each_strong_granular_chai_patti_blend_f,"Sarvottam Premium Assam CTC Tea 1kg (Pack of 2, 500g each), Strong & Granular Chai Patti, Blend for Bold Flavor",Sarvottam,beverage,tea-cofee,1.0,kg,480.0,jiomart
100,jiomart_bambino_bambino_tasty_masala_peanuts_120g_x_pack_of_3_spicy_crunchy_snack,Bambino Tasty Masala Peanuts 120g X Pack of 3 Spicy Crunchy Snack,Bambino,snacks,chips-namkeen,120.0,g,139.0,jiomart
101,jiomart_organic_grocery_organic_grocery_jumbo_handpicked_lotus_seeds_fox_nuts_big_size_phool_makhana_250_g,Organic Grocery Jumbo Handpicked Lotus Seeds /Fox Nuts Big Size Phool Makhana (250 g),Organic Grocery,essentials,dry-fruits-nuts,250.0,g,500.0,jiomart
102,jiomart_fruvanta_fruvanta_pineapple_flavor_food_essence30gm_x2pack_of_2,Fruvanta Pineapple Flavor food Essence.(30gm x2)(Pack of 2),Fruvanta,flavourings,pickles-chutney,30.0,g,189.0,jiomart
103,jiomart_pahadi_harvest_pahadi_harvest_black_jakhiya_jar_200_gms_and_pahadi_kala_bhattblack_soyabean_950_gms_,"PAHADI HARVEST, Black Jakhiya Jar 200 gms and Pahadi Kala Bhatt/Black Soyabean 950 gms Combo Pack of 2",Pahadi Harvest,essentials,wheat-soya,200.0,g,595.0,jiomart
104,jiomart_add_me_add_me_dana_methi_achar_methi_mango_pickle_chutney_12gm_sachet_240_sachet_2880_grams,Add me Dana Methi Achar - Methi Mango Pickle Chutney 12gm Sachet (240 Sachet) 2880 Grams,Add Me,flavourings,pickles-chutney,12.0,g,476.0,jiomart
105,jiomart_gaocha_gaocha_best_quality_pure_fresh_chana_dall_besan_1_kgs,GAOCHA Best Quality Pure Fresh Chana Dall Besan 1 Kgs,Gaocha,essentials,flour,1.0,kg,299.0,jiomart
106,jiomart_swad_swad_hot_spicy_schezwan_1kg_dip_spread_chutney_marinate,SWAD Hot & Spicy Schezwan 1kg | Dip | Spread | Chutney | Marinate,Swad,flavourings,pickles-chutney,1.0,kg,225.0,jiomart
107,jiomart_duncans_finest_hand_picked_leaf_tea_duncans_finest_hand_picked_leaf_tea_double_diamond_premium_ctc_t,Duncans Finest Hand - Picked Leaf Tea Double Diamond Premium CTC Tea - 250g Pack,Duncans Finest Hand - Picked Leaf Tea,beverage,tea-cofee,250.0,g,149.0,jiomart
108,jiomart_wood_pecker_wood_pecker_mini_trio_pack_coconut_sesame_and_groundnut_oil_500ml_each_cold_pressed_and_,Wood Pecker Mini Trio Pack Coconut Sesame and Groundnut Oil 500ml Each Cold Pressed and Natural Oils for Cooking Hair and Skin Care (500ML Each),Wood Pecker,essentials,oil,500.0,ml,729.0,jiomart
