batch_id,original_product_id,product_name,brand,category,subcategory,size_value,size_unit,price,source
31,jiomart_shine_drop_shine_drop_cold_pressed_mustard_oil_100_pure_unrefined_single_crushed_technology_1_litre_,SHINE DROP Cold Pressed Mustard Oil | 100% Pure & Unrefined | Single Crushed Technology | 1 Litre - Pack of 5,Shine Drop,essentials,oil,1.0,L,1374.0,jiomart
32,jiomart_gustora_gustora_healthy_elbow_penne_rigate_pasta_combo_pack_of_2_made_of_durum_wheat_semolina_i_rich,Gustora Healthy Elbow & Penne Rigate Pasta Combo Pack of 2 Made Of Durum Wheat Semolina I Rich In Protein & Fibre I Zero Cholesterol I Vegetarian I No Trans - Fat I Cooking Time 10 Min - (500 Gm X 2),Gustora,noodles_pasta,noodles-pasta,2.0,,227.0,jiomart
33,jiomart_vedic_wellness_vedic_wellness_dried_blueberries_sweet_healthy_snack_vegan_nongmo_1kg,VEDIC WELLNESS Dried Blueberries | Sweet & Healthy Snack | Vegan & Non-GMO | 1Kg,Vedic Wellness,essentials,dry-fruits-nuts,1.0,kg,499.0,jiomart
34,jiomart_cadbury_cadbury_hot_chocolate_drink_powder_mix_200_g,Cadbury Hot Chocolate Drink Powder Mix 200 g,Cadbury,beverage,juice-drink,200.0,g,274.0,jiomart
35,jiomart_good_life_good_life_sugar_m_1_kg,Good Life Sugar (M) 1 kg,Good Life,essentials,salt-sugar,1.0,kg,55.0,jiomart
36,jiomart_gaocha_gaocha_best_quality_chinnor_kalimooch_rice_new_5_kgs,GAOCHA Best Quality Chinnor Kalimooch Rice (New) 5 Kgs,Gaocha,essentials,rice,5.0,kg,699.0,jiomart
37,jiomart_swad_swad_digestive_chocolate_candy_kaccha_aam_pulse_200_toffee_jar_500g,"Swad Digestive Chocolate Candy, Kaccha Aam (Pulse 200 Toffee) Jar, 500g",Swad,chocolate,chocolate,200.0,Toffee,399.0,jiomart
38,jiomart_chataka_tales_chataka_tales_sweet_lemon_chilli_pickle_a_sweet_citric_zest_150_gm,Chataka Tales Sweet Lemon Chilli Pickle A Sweet Citric Zest 150 GM,Chataka Tales,flavourings,pickles-chutney,150.0,g,145.0,jiomart
39,jiomart_red_cliff_red_cliff_edible_red_chocolate_powder_color_for_cakes_desserts_and_confectionery_rich_inte,"RED CLIFF Edible Red Chocolate Powder Color for Cakes, Desserts, and Confectionery - Rich, Intense Dark Cocoa Hue for Professional Baking and Decorating | 10ml ",|Red Cliff,flavourings,pickles-chutney,10.0,ml,169.0,jiomart
40,jiomart_topales_topales_premium_wooden_cold_pressed_white_sesame_oil_100_ml_pack_of_1,TOPALE'S - Premium Wooden cold pressed White Sesame Oil (100 ML) |Pack of 1,Topale'S,essentials,oil,100.0,ml,132.0,jiomart
41,jiomart_bb_organics_bb_organics_herbal_sugarcane_jaggery_powder_herbal_sugar_gur_powder_2_kg,"B&B Organics Herbal Sugarcane Jaggery Powder | Herbal Sugar | Gur Powder, 2 kg",B&B Organics,essentials,salt-sugar,2.0,kg,553.0,jiomart
42,jiomart_hersheys_hersheys_natural_unsweetened_cocoa_powder_225_g,Hershey's Natural Unsweetened Cocoa Powder 225 g,Hershey'S,ready_to_eat,ready-to-eat,225.0,g,318.0,jiomart
43,jiomart_classic_harvest_pure_natural_suji_sooji_rava_wheat_semolina_rawa_1kg,Pure & Natural Suji / Sooji / Rava / Wheat Semolina / Rawa 1Kg,Classic Harvest,essentials,flour,1.0,kg,193.0,jiomart
44,jiomart_kesarco_kesarco_california_almonds_100gm,KESARCO California Almonds 100gm,Kesarco,essentials,dry-fruits-nuts,100.0,g,82.0,jiomart
45,jiomart_city_salt_city_salt_sprinkler_rock_salt_7_kg,City Salt Sprinkler Rock Salt 7 KG,City Salt,essentials,salt-sugar,7.0,kg,490.0,jiomart
46,jiomart_lal_qilla_lal_qilla_elite_dobar_basmati_rice_10kg_pack_of_2,LAL QILLA ELITE DOBAR BASMATI RICE 10KG (PACK OF 2),Lal Qilla,essentials,rice,10.0,kg,1275.0,jiomart
47,jiomart_pink_delight_pink_delight_singhada_atta_singhara_atta_chestnut_flour_200_gm,Pink Delight | Singhada Atta | Singhara Atta | Chestnut Flour | 200 Gm,Pink Delight,essentials,flour,200.0,g,159.0,jiomart
48,jiomart_good_day_britannia_good_day_butter_jeera_cookies_450_g,Britannia Good Day Butter Jeera Cookies 450 g,Good Day,snacks,biscuit,450.0,g,89.0,jiomart
49,jiomart_snactac_snactac_masala_boondi_150_g,Snactac Masala Boondi 150 g,Snactac,snacks,chips-namkeen,150.0,g,33.0,jiomart
50,jiomart_green_piece_green_piece_garlic_mayo_hub_dipsspreads_120gm_x_1,Green Piece Garlic Mayo Hub Dips&Spreads (120gm x 1),Green Piece,flavourings,pickles-chutney,120.0,g,199.0,jiomart
51,jiomart_shree_shree_plain_pistachios_100_g,Shree Plain Pistachios 100 g,Shree,essentials,dry-fruits-nuts,100.0,g,280.0,jiomart
52,jiomart_jivika_jivika_groundnut_oil_15_ltr_tin_100_pure_peanut_oil_15l_100_chemical_free_cholesterol_free_pu,Jivika Groundnut Oil 15 Ltr Tin | 100% Pure Peanut Oil | 15L | 100% Chemical Free & Cholesterol Free | Pure Groundnut Oil | Sing Tel 15 Ltr| Healthy Unrefined Oil | Double Filtered Oil | 15L Family Pack,Jivika,essentials,oil,15.0,L,3188.0,jiomart
53,jiomart_galaxy_galaxy_smooth_milk_chocolate_bar_loaded_with_goodness_of_milk_cocoa_110g_pack_of_3,"Galaxy Smooth Milk Chocolate Bar Loaded with Goodness of Milk & Cocoa, 110g (Pack of 3)",Galaxy,chocolate,chocolate,110.0,g,495.0,jiomart
54,jiomart_vasani_g_vasani_g_premium_wheat_daliya_500g_high_fibre_sharbati_cracked_wheat_healthy_breakfast_grai,Vasani G Premium Wheat Daliya 500g | High Fibre Sharbati Cracked Wheat | Healthy Breakfast Grain,Vasani G,essentials,flour,500.0,g,159.0,jiomart
55,jiomart_trinetra_trinetra_bura_1_kg_sugar_powder,Trinetra Bura 1 Kg Sugar Powder,Trinetra,essentials,salt-sugar,1.0,kg,95.0,jiomart
56,jiomart_kush_gold_kush_gold_durum_wheat_pasta_combo_pack_of_elbow_macaroni_penne_pasta_400gm_each,Kush Gold Durum Wheat Pasta - Combo Pack of Elbow Macaroni & Penne Pasta (400gm Each),Kush Gold,noodles_pasta,noodles-pasta,400.0,g,299.0,jiomart
57,jiomart_food_library_the_magic_of_nature_food_library_rajasthani_missi_roti_atta_flour_400_g_pack_of_1,"Food Library Rajasthani Missi Roti Atta Flour, 400 G (Pack Of 1)",Food Library The Magic Of Nature,essentials,flour,400.0,g,220.0,jiomart
58,jiomart_quaker_quaker_oats_400_g,Quaker Oats - 400 g,Quaker,snacks,breakfast,400.0,g,73.0,jiomart
59,jiomart_nutrela_nutrela_mini_soya_wadi_chunks_200_g,Nutrela Mini Soya Wadi / Chunks 200 g,Nutrela,essentials,wheat-soya,200.0,g,44.0,jiomart
60,jiomart_saffola_saffola_active_honey_1_kg,Saffola Active Honey 1 kg,Saffola,spread,sauce-ketchup-butter,1.0,kg,275.0,jiomart
61,jiomart_trimbakeshwar_bhog_trimbakeshwar_bhog_corn_flour_1kg_pack,"TRIMBAKESHWAR BHOG Corn Flour, (1Kg Pack)",Trimbakeshwar Bhog,essentials,flour,1.0,kg,199.0,jiomart
62,jiomart_swad_swad_lime_pickle_in_olive_oil_200g_spicy_lime_achar_with_olive_oil_made_with_premium_olive_oil_,"SWAD Lime Pickle in Olive Oil 200g | Spicy Lime Achar with Olive Oil | Made with Premium Olive Oil | Made with Fresh Lime, Olive Oil & Traditional Spices",Swad,flavourings,pickles-chutney,200.0,g,199.0,jiomart
63,jiomart_rice_villa_device_of_shield_paddy_tree_rice_villa_special_sona_masuri_sonam_steam_rice10kg,Rice Villa SPECIAL Sona Masuri (Sonam) Steam Rice10kg,"Rice Villa, Device Of Shield, Paddy Tree",essentials,rice,10.0,kg,818.0,jiomart
64,jiomart_fruvanta_fruvanta_custard_powder_100gm_cornflour_powdercorn_strachararot_powdermakkai_powder_100gm_p,Fruvanta Custard Powder (100gm) & Cornflour Powder/Corn Strach/Ararot Powder/Makkai Powder (100gm) . (Pack of 2),Fruvanta,ready_to_eat,ready-to-eat,100.0,g,158.0,jiomart
65,jiomart_foodado_foodado_premium_rajasthani_green_chilli_pickle_900gm_hari_mirch_ka_achar_green_chilli_pickle,FOODADO Premium Rajasthani Green Chilli Pickle (900gm) | Hari Mirch Ka Achar (Green Chilli Pickle),Foodado,flavourings,pickles-chutney,900.0,g,399.0,jiomart
66,jiomart_goshudh_goshudh_sooji_rawa_5kg_pack,Goshudh Sooji (Rawa)- 5Kg Pack,Goshudh,essentials,flour,5.0,kg,570.0,jiomart
67,jiomart_good_life_good_life_kasuri_methi_50_g,Good Life Kasuri Methi 50 g,Good Life,essentials,masala,50.0,g,29.0,jiomart
68,jiomart_candzey_candzey_golgappa_candy_100_g,Candzey Golgappa Candy 100 g,Candzey,chocolate,chocolate,100.0,g,18.0,jiomart
69,jiomart_shellfeast_shellfeast_walnut_butter_200_gram_pure_natural_no_added_colour_nut_butter_of_freshest_wal,"Shellfeast Walnut Butter 200 Gram, Pure Natural, No Added Colour | Nut Butter Of Freshest Walnuts",Shellfeast,spread,sauce-ketchup-butter,200.0,g,349.0,jiomart
70,jiomart_mecori_organic_mecori_organic_pure_nut_filtered_groundnut_oil_5_l_plastic_can_pack_of_2,Mecori Organic Pure Nut Filtered Groundnut Oil 5 L Plastic Can (Pack Of 2),Mecori Organic,essentials,oil,5.0,L,2699.0,jiomart
71,jiomart_shinsakura_shinsakura_ketoslim_mo_shirataki_konjac_noodles_270_g_low_calorie_zero_sugar_keto_friendl,Shinsakura KetoSlim Mo Shirataki Konjac Noodles 270 g | Low Calorie | Zero Sugar | Keto Friendly | Good Source of Fibre | Fat Free,Shinsakura,noodles_pasta,noodles-pasta,270.0,g,225.0,jiomart
72,starquik_epigamia_epigamia_strawberry_85_gm,Epigamia Strawberry 85 Gm,Epigamia,dairy,general,85.0,g,60.0,starquik
73,jiomart_add_me_add_me_red_stuffed_chilli_pickles_200gm_lal_mirch_ka_bharwa_banarasi_mirchi_ka_achar_glass_ja,Add me Red Stuffed Chilli Pickles 200gm lal mirch ka Bharwa Banarasi mirchi ka achar Glass Jar,Add Me,flavourings,pickles-chutney,200.0,g,179.0,jiomart
74,jiomart_vitprofiber_vitprofiber_diabetic_care_atta_low_gi_multigrain_flour_with_almond_flax_seed_pack_of_1_1,"VitProFiber Diabetic Care Atta, Low GI Multigrain Flour with Almond, Flax Seed Pack of 1 (1 kg)",Vitprofiber,essentials,flour,1.0,kg,485.0,jiomart
75,jiomart_amul_amul_india_twilight_tryst_single_origin_milk_chocolate_125_g,Amul India Twilight Tryst Single Origin Milk Chocolate 125 g,Amul,chocolate,chocolate,125.0,g,141.0,jiomart
76,jiomart_chings_secret_chings_secret_dark_soy_sauce_210_g,Ching's Secret Dark Soy Sauce 210 g,Ching'S Secret,spread,sauce-ketchup-butter,210.0,g,53.0,jiomart
77,jiomart_disano_disano_pastalicious_penne_pasta_400_g_pack_of_2,Disano Pastalicious Penne Pasta 400 g (Pack of 2),Disano,noodles_pasta,noodles-pasta,400.0,g,115.0,jiomart
78,jiomart_borges_borges_farfalle_pasta_500gpack_of_3,Borges Farfalle Pasta 500g(Pack of 3),Borges,noodles_pasta,noodles-pasta,500.0,g,525.0,jiomart
79,jiomart_sirico_ghee_sirico_groundnut_oil_1_ltrpack_of_2_wood_pressed_groundnut_oil_100_pure_groundnut_oil_no,Sirico Groundnut Oil 1 LTR(pack of 2) | | Wood pressed Groundnut Oil | | 100% Pure Groundnut Oil | | No added Preservatives or Chemical| | Family Pack,Sirico Ghee,essentials,oil,1.0,L,578.0,jiomart
80,jiomart_kwik_snack_kwik_snack_combo_of_crispy_crunchy_choco_flakes_choco_vanila_flakes_2_x_300_gm600_gm,KWIK SNACK COMBO of Crispy & Crunchy CHOCO FLAKES & CHOCO VANILA FLAKES (2 X 300 GM)-600 GM,Kwik Snack,snacks,breakfast,,g,317.0,jiomart
81,jiomart_charvi_999_charvi_999_besan_1kg_unadulterated_chana_dal_flour_pack_of_27,Charvi 999 Besan 1kg Unadulterated Chana Dal Flour Pack of 27,Charvi 999,essentials,flour,999.0,,3290.0,jiomart
82,jiomart_lays_lays_stax_cheddar_flavored_potato_crisps_1559_g,"Lays Stax Cheddar Flavored Potato Crisps, 155.9 g",Lays,snacks,chips-namkeen,155.9,g,430.0,jiomart
83,jiomart_marwar_marwar_gurjaggery_gud_cubes_chemical_free_organic_no_preservatives_added_gur_cube_pack_2kg,"Marwar GurJaggery (Gud Cubes, Chemical Free, Organic, No Preservatives Added) , Gur Cube Pack (2KG)",Marwar,essentials,salt-sugar,2.0,kg,199.0,jiomart
84,jiomart_royal_delight_royal_delight_arabian_dates_natural_fresh_soft_nutrientrich_dates_500g_x_2,"Royal Delight Arabian Dates - Natural, Fresh, Soft & Nutrient-Rich Dates (500g x 2)",Royal Delight,essentials,dry-fruits-nuts,500.0,g,299.0,jiomart
85,jiomart_921_921_rehaan_classic_biryani_special_5kg_basmati_rice,921 REHAAN CLASSIC BIRYANI SPECIAL 5KG BASMATI RICE,921,essentials,rice,921.0,REHAAN,629.0,jiomart
86,jiomart_green_piece_green_piece_jain_sauce_catchup_combo_without_oniongarlicpotato_tomato_sauce_200gmgreen_c,"Green Piece Jain Sauce / Catchup Combo Without Onion/garlic/Potato Tomato Sauce (200gm),Green Chilli Sauce (200gm) and Red Chilli Sauce (200gm) (Pack of 3)",Green Piece,spread,sauce-ketchup-butter,200.0,g,149.0,jiomart
87,jiomart_nutraj_nutraj_recipe_ready_walnut_kernels_500g_250g_x_2_akhort_giri_500g_walnut_without_shell,Nutraj Recipe Ready Walnut Kernels 500g (250g X 2) | Akhort Giri 500g | Walnut without Shell,Nutraj,essentials,dry-fruits-nuts,500.0,g,554.0,jiomart
88,jiomart_chokhi_dhani_chokhi_dhani_kair_pickle_200g_sweet_lime_pickle_600g_spicy_tasty_combo_pack_800g,"Chokhi Dhani Kair Pickle 200g, Sweet Lime Pickle 600g | Spicy & Tasty | Combo Pack 800g",Chokhi Dhani,flavourings,pickles-chutney,200.0,g,280.0,jiomart
89,jiomart_anjali_anjali_yenstar_groundnutpeanut_oil_1_litre_pouch_pack_of_2,Anjali Yenstar Groundnut/Peanut Oil 1 Litre Pouch (Pack Of 2),Anjali,essentials,oil,1.0,L,562.0,jiomart
90,jiomart_goodricke_goodricke_ctc_dust_tea_250_g_pack_of_5,GOODRICKE CTC Dust Tea 250 g (Pack of 5),Goodricke,beverage,tea-cofee,250.0,g,465.0,jiomart
91,jiomart_t_treewell_eat_well_live_well_t_treewell_eat_well_live_well_himalayan_pink_salt3kg_1kg_x_3_pack_rock,"T - TREEWELL EAT WELL LIVE WELL Himalayan Pink Salt-3kg (1Kg X 3 pack), Rock Salt Powder,Pink Rock Salt crystals.",T - Treewell Eat Well Live Well,essentials,salt-sugar,3.0,kg,374.0,jiomart
92,jiomart_natraj_the_right_choice_natraj_the_right_choice_amla_bihi_murabba_500gm_pack_of_2_1kg_refreshing_and,Natraj The Right Choice AMLA & BIHI Murabba 500gm (Pack of 2) = 1kg | Refreshing and Tasty | Immunity Booster,Natraj The Right Choice,flavourings,pickles-chutney,500.0,g,480.0,jiomart
93,jiomart_denali_foods_denali_foods_premium_milk_compound_slab_delicious_chocolate_bars_for_cookingbaking_cake,"Denali Foods Premium Milk Compound Slab, Delicious Chocolate Bars for Cooking/Baking Cakes, Muffins, Mousse (400 Grams)",Denali Foods,chocolate,chocolate,400.0,g,189.0,jiomart
94,jiomart_vipul_dudhiya_sweets_vipul_dudhiya_sweets_masala_khakhra_packet_gujrati_indian_snacks_ready_to_eat_e,"Vipul Dudhiya Sweets Masala Khakhra Packet Gujrati Indian Snacks Ready to Eat Easy to Carry | Healthy | 100% Natural Ingredient | Diet Friendly, 200 Grams ( MASALA KHAKHRA)",Vipul Dudhiya Sweets,snacks,chips-namkeen,200.0,g,124.0,jiomart
95,jiomart_eniya_eniya_cold_pressed_sesame_oil_gingelly_oil_nalla_ennai_500ml_pack_of_1,ENIYA Cold pressed Sesame Oil / Gingelly Oil/ Nalla Ennai 500ml Pack of 1,Eniya,essentials,oil,500.0,ml,255.0,jiomart
96,jiomart_goshudhfreedom_from_adulteration_goshudh_besan_1_kg_500g_x_2_pack,Goshudh Besan 1 kg (500g X 2 Pack),Goshudh-Freedom From Adulteration,essentials,flour,1.0,kg,295.0,jiomart
97,jiomart_ahaar_ahaar_besan_micro_refined_10_kg_1_kg_x_10_pack,Ahaar Besan Micro Refined 10 kg (1 kg X 10 pack),Ahaar,essentials,flour,10.0,kg,1243.0,jiomart
98,jiomart_trinetra_trinetra_bura_1000_g_250g_x_4_pack_sugar_powder,Trinetra Bura 1000 g (250g X 4 Pack) Sugar Powder,Trinetra,essentials,salt-sugar,1000.0,g,95.0,jiomart
99,jiomart_nestea_nestea_instant_peach_iced_tea_400_g,Nestea Instant Peach Iced Tea 400 g,Nestea,beverage,tea-cofee,400.0,g,219.0,jiomart
100,jiomart_yogabar_yogabar_variety_pack_10_grams_protein_bars_pack_of_18_protein_blend_premium_whey,"Yogabar Variety Pack 10 grams Protein Bars [Pack of 18], Protein Blend & Premium Whey",Yogabar,snacks,breakfast,10.0,g,1150.0,jiomart
