batch_id,original_product_id,product_name,brand,category,subcategory,size_value,size_unit,price,source
14,jiomart_tulsy_tulsy_premium_desi_chana_250_g_protein_rich,Tulsy Premium Desi Chana 250 g protein rich,Tulsy,essentials,pulses,250.0,g,124.0,jiomart
15,jiomart_manna_manna_health_mix_instant_200g_apple_guava_milk_baby_food_baby_cereal,"Manna Health Mix Instant 200g, Apple, Guava & Milk | Baby Food | Baby Cereal",Manna,baby,baby,200.0,g,185.0,jiomart
16,jiomart_freshocartz_freshocartz_alphanso_sweat_mango_cubes_candy_250_g,FreshoCartz Alphanso Sweat Mango Cubes Candy 250 g,Freshocartz,chocolate,chocolate,250.0,g,236.0,jiomart
17,jiomart_derby_derby_milk_eclairs_pack_of_4_350_gram_100_pcs_in_each_pack_milk_flavored_eclairs_candy_toffee_,"Derby Milk Eclairs Pack of 4 | 350 Gram 100 Pcs in Each Pack | Milk Flavored Eclairs | Candy | Toffee| Return Gift, Birthday Gift, Anniversary",Derby,chocolate,chocolate,350.0,g,380.0,jiomart
18,jiomart_cookie_man_cookieman_millet_jaggery_cookies_200g_healthy_snack_with_wheat_millets_jaggery_flax_seeds,"Cookieman Millet Jaggery Cookies - 200g | Healthy Snack with Wheat, Millets, Jaggery, Flax Seeds and Seasame Seeds",Cookie Man,snacks,biscuit,200.0,g,219.0,jiomart
19,jiomart_natures_bridge_natures_bridge_bhelpuri_mix_chowpati_bhel_namkeen_100_percent_vegetarian_indian_snack,"Nature's Bridge Bhelpuri Mix, Chowpati Bhel Namkeen 100 percent Vegetarian Indian Snacks 900 Gm",Nature'S Bridge,snacks,chips-namkeen,100.0,percent,379.0,jiomart
20,jiomart_momsy_momsy_premium_fresh_pure_singara_atta_chestnut_gluten_free_singara_atta_450gm,Momsy Premium Fresh & PURE Singara Atta Chestnut Gluten Free Singara Atta ( 450gm),Momsy,essentials,flour,450.0,g,172.0,jiomart
21,jiomart_vsa_vsa_kala_namak_black_salt_1kg_pack_of_2,VSA KALA NAMAK (BLACK SALT) 1KG pack of 2,Vsa,essentials,salt-sugar,1.0,kg,225.0,jiomart
22,jiomart_anmol_anmol_rich_26_kg_raw_sona_masoori_rice,ANMOL RICH 26 Kg Raw Sona Masoori Rice,Anmol,essentials,rice,26.0,kg,1820.0,jiomart
23,jiomart_teame_teame_renew_honey_lemon_natural_green_tea_buy_one_get_one_free_50_pcs_tea_bags_green_tea_buy_1,TE-A-ME Renew Honey Lemon Natural Green Tea | Buy One Get One Free | 50 Pcs Tea Bags | Green Tea | Buy 1 Get 1 Free,Te-A-Me,beverage,tea-cofee,50.0,pcs,210.0,jiomart
24,jiomart_trinetra_trinetra_brown_sugar_2_kg_1kg_x_2_pack,Trinetra Brown Sugar 2 kg (1Kg X 2 Pack),Trinetra,essentials,salt-sugar,2.0,kg,263.0,jiomart
25,jiomart_chamatkar_chamatkar_premium_chocochip_cookies_loaded_with_chocolate_chips_crunchy_delicious_baked_sn,CHAMATKAR Premium Chocochip Cookies Loaded with Chocolate Chips | Crunchy & Delicious Baked Snack | Ideal for Tea Time & Gifting | 400g Pack Of 2,Chamatkar,snacks,biscuit,400.0,g,299.0,jiomart
26,jiomart_add_me_add_me_dry_bel_murabba_1kg_vacuum_packed_without_sugar_syrup_bael_belgiri_ka_murabba_immunity,Add me Dry Bel Murabba 1Kg Vacuum Packed Without Sugar Syrup bael belgiri ka murabba Immunity booster1Kg,Add Me,flavourings,pickles-chutney,1.0,kg,429.0,jiomart
27,jiomart_surya_surya_5kg_lime_pickle_nimbu_aachar_homemade_taste,Surya 5kg Lime Pickle | Nimbu Aachar| Homemade taste,Surya,flavourings,pickles-chutney,5.0,kg,669.0,jiomart
28,jiomart_puramio_puramio_icecream_mix_combo_pack_of_6_250g_each,"Puramio Icecream Mix Combo (Pack of 6), 250g Each",Puramio,ready_to_eat,ready-to-eat,250.0,g,642.0,jiomart
29,jiomart_eravat_rice_eravat_rice_i_rozana_super_basmati_rice_5_kg,Eravat Rice I Rozana Super Basmati Rice 5 Kg,Eravat Rice,essentials,rice,5.0,kg,509.0,jiomart
30,jiomart_trinetra_trinetra_mishri_500_g_250g_x_2_pack_sugar,Trinetra Mishri 500 g (250g X 2 Pack) Sugar,Trinetra,essentials,salt-sugar,500.0,g,61.0,jiomart
31,jiomart_multano_pro_multano_coldpressed_virgin_olive_oil_500ml,Multano Cold-Pressed Virgin Olive Oil 500ml,Multano Pro,essentials,oil,500.0,ml,345.0,jiomart
32,jiomart_danima_danima_butter_cookies_original_danish_recipe_tin_gift_box_100_g,"Danima Butter Cookies Original Danish Recipe, Tin Gift Box, 100 G",Danima,snacks,bakery,100.0,g,219.0,jiomart
33,jiomart_teacurry_teacurry_gold_coffee_50_grams_rich_and_smooth_coffee_for_a_healthier_start_to_your_day_inst,Teacurry Gold Coffee 50 grams - Rich and Smooth Coffee for a Healthier Start to Your Day | Instant coffee | Cocoa powder from cocoa bean,Teacurry,beverage,tea-cofee,50.0,g,149.0,jiomart
34,jiomart_muscleblaze_muscleblaze_chocolate_peanut_butter_1_kg_creamy_high_protein_energy_booster,MuscleBlaze Chocolate Peanut Butter 1 kg | Creamy | High Protein | Energy Booster,Muscleblaze,spread,sauce-ketchup-butter,1.0,kg,475.0,jiomart
35,jiomart_well_green_well_green_rolled_oats_500_gm_gluten_free_oats_healthy_breakfast_cereal_diet_food_keeps_y,WELL GREEN Rolled Oats 500 gm Gluten Free Oats | Healthy Breakfast Cereal | Diet Food | Keeps you Full till Lunch,Well Green,snacks,breakfast,500.0,g,249.0,jiomart
36,jiomart_la_casa_la_casa_liquid_food_color_40_ml_pack_of_8,La Casa Liquid Food Color - 40 Ml (Pack Of 8),La Casa,flavourings,pickles-chutney,40.0,ml,350.0,jiomart
37,jiomart_nutrela_nutrela_mini_soya_wadi_chunks_200_g,Nutrela Mini Soya Wadi / Chunks 200 g,Nutrela,essentials,wheat-soya,200.0,g,44.0,jiomart
38,jiomart_andramart_andramart_solitaire_almond_badandramart_100_gm,Andramart solitaire Almond (BadAndramart) 100 gm,Andramart,essentials,dry-fruits-nuts,100.0,g,199.0,jiomart
39,jiomart_madhuri_madhuri_refined_soyabean_oil_cooking_oil_perfect_for_deep_frying_baking_roasting5_liter_can,MADHURI Refined Soyabean Oil Cooking Oil | Perfect for Deep Frying Baking Roasting-5 Liter Can,Madhuri,essentials,oil,5.0,L,1319.0,jiomart
40,jiomart_dr_rbls_dr_rbls_diabetic_care_atta_and_jowar_flour_1000_g,Dr. RBL's Diabetic Care Atta and Jowar Flour (1000 g),Dr. Rbl'S,essentials,flour,,RBL,263.0,jiomart
41,jiomart_shivas_shivas_bajra_atta_pearl_millet_flour_bajra_flour_1_kg,SHIVA'S BAJRA ATTA | PEARL MILLET FLOUR | BAJRA FLOUR - 1 KG,Shiva'S,essentials,flour,1.0,kg,220.0,jiomart
42,jiomart_orbit_orbit_sugar_free_sweetmint_flavour_chewing_gum_tube_22g_pack_of_8,"Orbit Sugar Free Sweetmint Flavour Chewing Gum Tube, 22g, Pack of 8",Orbit,chocolate,chocolate,22.0,g,340.0,jiomart
43,jiomart_sams_sams_red_chilli_sauce_green_chilli_sauce_dark_soya_sauce_100gram_each_combo_pack_2_sauce,"sams Red Chilli Sauce, Green Chilli Sauce, Dark Soya Sauce 100gram each Combo Pack 2 Sauce",Sams,spread,sauce-ketchup-butter,100.0,g,240.0,jiomart
44,jiomart_prov_prov_premium_dried_cranberry_250_g,ProV Premium Dried Cranberry 250 g,Prov,essentials,dry-fruits-nuts,250.0,g,168.0,jiomart
45,jiomart_appayan_appayan_5_kg_royal_miniket,APPAYAN 5 KG ROYAL MINIKET,Appayan,essentials,rice,5.0,kg,565.0,jiomart
46,jiomart_mutti_mutti_whole_peeled_italian_tomatoes_tin_400g,Mutti Whole Peeled Italian Tomatoes - Tin 400g,Mutti,spread,sauce-ketchup-butter,400.0,g,320.0,jiomart
47,jiomart_pink_delight_pink_delight_natural_organic_mishri_crystal_mishri_cutting_500_gm_pack,Pink Delight | Natural & Organic | Mishri Crystal | Mishri Cutting | 500 Gm Pack,Pink Delight,essentials,salt-sugar,500.0,g,155.0,jiomart
48,jiomart_rentio_rentio_joyfest_rice_1kg_pack_of_2_indias_premium_indrayani_rice,RENTIO Joyfest Rice| 1kg pack of 2 | India's Premium Indrayani Rice,Rentio,essentials,rice,1.0,kg,250.0,jiomart
49,jiomart_amul_amulspray_infant_milk_food_1_kg,Amulspray Infant Milk Food 1 kg,Amul,baby,baby,1.0,kg,475.0,jiomart
50,jiomart_exotes_exotes_cashewkaju_1000g_4x250_g_kaju_cashew_,Exotes Cashew/kaju 1000g (4x250 g)| kaju | Cashew ,|Exotes,essentials,dry-fruits-nuts,,g,1180.0,jiomart
51,jiomart_fruvanta_fruvanta_jain_schezwan_dipping_chutney_mayonnaise_and_pizza_pasta_sauces_100gm_x_3,"Fruvanta Jain Schezwan Dipping Chutney, Mayonnaise and Pizza Pasta Sauces (100gm x 3)",Fruvanta,spread,sauce-ketchup-butter,100.0,g,241.0,jiomart
52,jiomart_oatey_oatey_caramel_coffee_oat_milk_16l_8_x_200ml_high_protein_no_added_sugar_dairy_free_low_calorie,Oatey Caramel Coffee Oat Milk 1.6L (8 x 200ml) | High Protein | No added Sugar | Dairy Free | Low Calorie | Plant Based,Oatey,beverage,juice-drink,,ml,549.0,jiomart
53,jiomart_bansiram_bansiram_namkeen_sing_bhujia_masala_peanuts_tangy_crispy_taste_namkeen_spicy_375gm_mung_dal,Bansiram Namkeen| Sing Bhujia| Masala Peanuts| Tangy & Crispy Taste Namkeen| Spicy (375gm) & Mung Dal| Moong Dal Salted| Tea Time Snacks (350gm) Combo - 725 gm,Bansiram,snacks,chips-namkeen,375.0,g,249.0,jiomart
54,jiomart_trinetra_trinetra_jau_daliya_500_g_pack,Trinetra Jau Daliya 500 g Pack,Trinetra,essentials,flour,500.0,g,185.0,jiomart
55,jiomart_trinetra_trinetra_rice_flour_500_g_pack,Trinetra Rice Flour 500 g Pack,Trinetra,essentials,flour,500.0,g,180.0,jiomart
56,jiomart_high_fresh_high_fresh_premium_mamra_almonds_500gm_wholesome_proteinpacked_dry_fruits_for_a_healthy_d,HIGH FRESH Premium Mamra Almonds 500gm | Wholesome & Protein-Packed Dry Fruits for a Healthy Diet,High Fresh,essentials,dry-fruits-nuts,500.0,g,700.0,jiomart
57,jiomart_zerobeli_zerobeli_jowar_kaju_pista_cookies_850g_pack_of_425g_x2_handmade_with_real_cashews_pistachio,"Zerobeli Jowar Kaju Pista Cookies - 850g (Pack of 425g x2) | Handmade with Real Cashews & Pistachios | No Maida, Refined Sugar, Palm Oil, Preservatives, or Colors | Healthy & Delicious Guilt-Free Snack with Rich Jowar Flavor",Zerobeli,snacks,biscuit,850.0,g,549.0,jiomart
58,jiomart_chings_secret_chings_secret_green_chilli_sauce_190_g,Ching's Secret Green Chilli Sauce 190 g,Ching'S Secret,spread,sauce-ketchup-butter,190.0,g,53.0,jiomart
59,jiomart_pink_delight_pink_delight_seedless_tamarind_sabut_imli_bina_beej_imli_1_kg,Pink Delight Seedless Tamarind| Sabut Imli| Bina Beej Imli | 1 Kg,Pink Delight,essentials,masala,1.0,kg,290.0,jiomart
60,jiomart_green_piece_green_piece_durum_wheat_penne_pasta_free_pasta_masala_400gm,Green Piece DURUM WHEAT Penne Pasta (Free Pasta Masala) 400gm.,Green Piece,noodles_pasta,noodles-pasta,400.0,g,177.0,jiomart
61,jiomart_yogabar_yogabar_protein_bars_no_added_sugar_20g_pack_of_2_variety_pack_high_protein_energy_bars_adde,Yogabar Protein Bars No Added Sugar 20g (Pack of 2) | Variety Pack | High Protein & Energy Bars | Added Probiotics & Whey | 20g Protein & 10g Fibre Nutrition Bars| Pack of 5 x 70g Each ,|Yogabar,snacks,breakfast,,g,929.0,jiomart
62,jiomart_pintola_pintola_classic_peanut_butter_creamy_350g_original_american_recipe_with_high_protein_26g_72g,"Pintola Classic Peanut Butter Creamy 350g - Original American Recipe with High Protein 26g & 7.2g Fiber, Premium Roasted Nuts, Gluten Free, Zero Trans Fat, with MUFA Good Fats, Vit E & B3, Dairy Free",Pintola,spread,sauce-ketchup-butter,350.0,g,149.0,jiomart
63,jiomart_nescafe_nescafe_classic_instant_coffee_90_g,Nescafe Classic Instant Coffee 90 g,Nescafe,beverage,tea-cofee,90.0,g,409.0,jiomart
64,jiomart_la_casa_la_casa_liquid_food_color_pink_40_ml,La Casa Liquid Food Color - Pink 40 Ml,La Casa,flavourings,pickles-chutney,40.0,ml,165.0,jiomart
65,jiomart_marwar_marwar_pumpkin_seeds_1_kg_for_eating_natural_organic_and_unroasted_pouch_pack_1_kg,"Marwar Pumpkin Seeds 1 Kg for Eating (Natural, Organic and Unroasted) Pouch Pack (1 Kg)",Marwar,essentials,dry-fruits-nuts,1.0,kg,499.0,jiomart
66,jiomart_prestige_prestige_refined_soyabean_oil_cooking_oil_perfect_for_deep_frying_baking_roasting_15ltr_fro,Prestige Refined Soyabean Oil Cooking Oil | Perfect for Deep Frying Baking Roasting- 15ltr Front Jar,Prestige,essentials,oil,15.0,L,2750.0,jiomart
67,jiomart_kesarco_kesarco_dry_fruits_and_nuts_trail_mix_800gm,Kesarco Dry Fruits and Nuts Trail mix 800gm,Kesarco,essentials,dry-fruits-nuts,800.0,g,485.0,jiomart
68,jiomart_zerobeli_zerobeli_100_wholegrain_jowar_choco_chip_cookies_250g_no_maida_no_palm_oil_or_preservatives,"Zerobeli 100% Wholegrain Jowar Choco Chip Cookies 250g | No Maida, No Palm Oil or Preservatives",|Zerobeli,snacks,biscuit,250.0,g,243.0,jiomart
69,jiomart_twinings_twinings_pure_green_tea_100_teabags_green_tea_perfectly_balanced_refreshing,"Twinings Pure Green Tea, 100 Teabags, Green Tea, Perfectly Balanced & Refreshing",Twinings,beverage,tea-cofee,100.0,teabags,945.0,jiomart
70,jiomart_poshgrains_poshgrains_gluten_free_multigrain_atta_high_fiber_protein_flour_no_preservatives_easy_to_,"Poshgrains Gluten Free Multigrain Atta - High Fiber & Protein Flour- No Preservatives, Easy to Digest - 500g",Poshgrains,essentials,flour,500.0,g,198.0,jiomart
71,jiomart_jivo_jivo_extra_virgin_olive_oil_5_litre_contains_vitamin_e_low_in_saturated_fat_natural_and_cold_pr,"Jivo Extra Virgin Olive Oil 5 litre | Contains Vitamin E | Low in Saturated Fat | Natural and Cold Pressed Cooking Oil, for Dressings, Salad and Soups, Dips & Marinades (Pack of 1-5L Tin)",Jivo,essentials,oil,5.0,L,4455.0,jiomart
72,jiomart_bb_organics_bb_organics_sugarcane_jaggery_5_kg_traditional_jaggeryvellam,B&B Organics Sugarcane Jaggery (5 kg)/ Traditional Jaggery/Vellam,B&B Organics,essentials,salt-sugar,5.0,kg,849.0,jiomart
73,jiomart_gustora_gustora_healthy_my_toys_penne_pasta_combo_pack_of_2_made_of_durum_wheat_semolina_i_rich_in_p,Gustora Healthy My Toys & Penne Pasta Combo Pack of 2 Made Of Durum Wheat Semolina I Rich In Protein & Fibre I Zero Cholesterol I Vegetarian I No Trans - Fat I Cooking Time 10 Min - 450 Gm,Gustora,noodles_pasta,noodles-pasta,2.0,,145.0,jiomart
74,jiomart_br_cart_br_cart_roasted_chickpeas_desi_chana_sika_chana_whole_salted_roasted_bhuna_chana_pouch_desi_,"BR CART Roasted Chickpeas | Desi Chana | Sika chana | Whole Salted Roasted Bhuna Chana Pouch |Desi Chickpeas| (Pack of 1 ,1Kg)",Br Cart,snacks,chips-namkeen,1.0,kg,297.0,jiomart
75,jiomart_luvit_marmite_bread_spread_250g_luvit,"Marmite Bread Spread, 250g LuvIt",Luvit,spread,sauce-ketchup-butter,250.0,g,775.0,jiomart
76,jiomart_planet_rootz_planet_rootz_pickles_speciality_pickles_combo_pack_beetroot_kanthari_pickle_180gm_pinea,PLANET ROOTZ Pickles - Speciality Pickles Combo Pack (Beetroot Kanthari Pickle 180gm + Pineapple Pickle + Garlic Pickle 180gm),Planet Rootz,flavourings,pickles-chutney,180.0,g,530.0,jiomart
77,jiomart_kinsfolk_kinsfolk_525_l_cold_pressed_groundnut_oil_plastic_bottle,Kinsfolk 5.25 L Cold Pressed Groundnut Oil Plastic Bottle,Kinsfolk,essentials,oil,5.25,L,1553.0,jiomart
78,jiomart_yum_yum_yum_yum_inshell_california_walnut_500_g,YUM YUM Inshell California Walnut 500 g,Yum Yum,essentials,dry-fruits-nuts,500.0,g,349.0,jiomart
79,jiomart_aplenty_aplenty_dal_moth_namkin_tea_time_snacks_healthy_daal_mothh_namkeen_400_g,APLENTY Dal Moth Namkin| Tea Time Snacks | Healthy Daal Mothh Namkeen (400 g),Aplenty,snacks,chips-namkeen,400.0,g,218.0,jiomart
80,jiomart_nutraj_nutraj_chilean_walnut_inshell_walnuts_500_g,Nutraj Chilean Walnut Inshell Walnuts (500 g),Nutraj,essentials,dry-fruits-nuts,500.0,g,458.0,jiomart
81,jiomart_yummy_valley_yummy_valley_100_natural_sprouted_ragi_powder_for_kidsinstant_healthy_wholesome_baby_fo,"Yummy Valley 100% Natural Sprouted Ragi Powder for Kids,Instant Healthy & Wholesome Baby Food | Rich in Calcium & Iron | Easy to Digest Nutrition for 6 Months+ | No Added Sugar or Preservatives | 200g",Yummy Valley,baby,baby,6.0,Months,190.0,jiomart
82,jiomart_anjali_anjali_yenstar_groundnutpeanut_oil_10_litre_can_each_5_litre,Anjali Yenstar Groundnut/Peanut Oil 10 Litre Can (Each 5 Litre),Anjali,essentials,oil,10.0,L,2179.0,jiomart
83,jiomart_dhampur_green_dhampur_green_24kg_organic_desi_khand_800g_x_3_packs,Dhampur Green 2.4Kg Organic Desi Khand| 800g x 3 Packs,Dhampur Green,essentials,salt-sugar,2.4,kg,565.0,jiomart
84,jiomart_good_life_good_life_roasted_fennel_100_g,Good Life Roasted Fennel 100 g,Good Life,essentials,masala,100.0,g,30.0,jiomart
85,jiomart_yogabar_yogabar_love_goodness_gift_pack_361_g,Yogabar Love Goodness Gift Pack 361 g,Yogabar,snacks,breakfast,361.0,g,489.0,jiomart
86,jiomart_ekgaon_ekgaon_premium_aromatic_rice_vishnu_bhog_450_gms,Ekgaon Premium Aromatic Rice (Vishnu Bhog) 450 Gms,Ekgaon,essentials,rice,450.0,g,169.0,jiomart
87,jiomart_choyo_choyo_chengu_veg_hakka_noodles_spice_in_every_strand_27,CHOYO Chengu Veg Hakka Noodles: Spice in Every Strand *27,Choyo,noodles_pasta,noodles-pasta,,,1200.0,jiomart
88,jiomart_nutraj_nutraj_special_raisin_500g_round,Nutraj Special Raisin 500g (Round),Nutraj,essentials,dry-fruits-nuts,500.0,g,229.0,jiomart
89,jiomart_wonderland_foods_wonderland_foods_california_almonds_badam_400g_pouch,Wonderland Foods - California Almonds (Badam) 400g Pouch,Wonderland Foods,essentials,dry-fruits-nuts,400.0,g,351.0,jiomart
90,jiomart_pink_delight_pink_delight_desi_khand_original_khandsari_1_kg_each_pack_of_2_2_kg_pack,Pink Delight | Desi Khand | Original Khandsari | 1 Kg Each | Pack of 2 | 2 Kg Pack,Pink Delight,essentials,salt-sugar,1.0,kg,310.0,jiomart
91,jiomart_good_day_britannia_good_day_cashew_biscuits_905_g,Britannia Good Day Cashew Biscuits 905 g,Good Day,snacks,biscuit,905.0,g,142.0,jiomart
92,jiomart_dolce_vita_dolce_vita_red_wine_vinegar_500ml,"Dolce Vita Red Wine Vinegar, 500ml",Dolce Vita,spread,sauce-ketchup-butter,500.0,ml,245.0,jiomart
93,jiomart_good_life_good_life_moong_dal_2_kg,Good Life Moong Dal 2 kg,Good Life,essentials,pulses,2.0,kg,229.0,jiomart
94,jiomart_lays_lays_stax_original_potato_crisps_163_g,"Lays Stax Original Potato Crisps, 163 g",Lays,snacks,chips-namkeen,163.0,g,430.0,jiomart
95,jiomart_24_mantra_organic_24_mantra_organic_raw_peanuts_500_g,24 Mantra Organic Raw Peanuts 500 g,24 Mantra Organic,essentials,pulses,500.0,g,144.0,jiomart
96,jiomart_pristine_pristine_1st_bites_baby_cereal_300g_824_months_stage2_100_organic_wheat_apple_powder_pack_o,"Pristine 1st BITES Baby Cereal 300g| (8-24 Months) Stage-2, 100% Organic Wheat & Apple Powder (Pack of 5)",Pristine,baby,baby,1.0,,1825.0,jiomart
97,jiomart_natures_quest_natures_quest_khapli_wheat_1800_gms_whole_wheat,Nature's Quest Khapli Wheat 1800 Gms | Whole wheat,Nature'S Quest,essentials,wheat-soya,1800.0,g,429.0,jiomart
98,jiomart_momsy_momsy_premium_quality_pure_handmade_desi_ghee_atta_biscuits_950gm,Momsy Premium Quality Pure Handmade Desi Ghee Atta Biscuits (950gm),Momsy,snacks,biscuit,950.0,g,408.0,jiomart
99,jiomart_lotte_lotte_rich_cocoa_choco_pie_28_g_12_pcs,Lotte Rich Cocoa Choco Pie 28 g (12 pcs),Lotte,chocolate,chocolate,28.0,g,122.0,jiomart
100,jiomart_sunraja_gulas_sunraja_gulas_jaggery_powder_pet_500g_set_of_3_total_15_kg,"Sunraja Gulas Jaggery Powder Pet 500G, Set of 3 - Total 1.5 KG",Sunraja Gulas,essentials,salt-sugar,500.0,g,299.0,jiomart
101,jiomart_ritually_pure_ritually_pure_100_organic_jaggery_powder_gudiya_shakkar_made_from_organic_cane_450g,Ritually Pure 100% Organic | Jaggery Powder | Gudiya Shakkar | Made from Organic Cane | 450g,Ritually Pure,essentials,salt-sugar,450.0,g,184.0,jiomart
102,jiomart_pristine_pristine_deccan_gold_pure_filter_coffee_powder_80_coffee_20_chicory_200g_pack_of_2,PRISTINE Deccan Gold Pure Filter Coffee Powder (80% Coffee 20% Chicory) 200g - Pack of 2,Pristine,beverage,tea-cofee,200.0,g,414.0,jiomart
103,jiomart_golers_golers_dahi_vada_instant_mix_200gm_readytocook_dahi_wada_bhalla_snack_mix_authentic_indian_ch,"Golers Dahi vada Instant Mix, 200gm | Ready-to-Cook Dahi Wada & Bhalla Snack Mix | Authentic Indian Chaat | High Protein | 100% Natural Ingredients | No Preservatives | No Artificial Colors",Golers,ready_to_eat,ready-to-eat,200.0,g,176.0,jiomart
104,jiomart_shree_maharajas_shree_maharajas_red_chilli_pickle_banarasi_bharwa_lal_mirch_ka_achar_in_cold_pressed,"SHREE MAHARAJA'S Red Chilli Pickle, Banarasi Bharwa Lal Mirch Ka Achar in Cold Pressed Mustard Oil (500gm)- Lal Mirch ka Achar | Handcrafted original recipe & Traditional Taste",Shree Maharaja'S,flavourings,pickles-chutney,500.0,g,379.0,jiomart
105,jiomart_fruvanta_fruvanta_vanilla_flavor_food_essence30gm,Fruvanta Vanilla Flavor food Essence.30gm,Fruvanta,flavourings,pickles-chutney,0.3,g,149.0,jiomart
106,jiomart_kohinoor_kohinoor_charminar_rozana_rice_5_kg,Kohinoor Charminar Rozana Rice 5 kg,Kohinoor,essentials,rice,5.0,kg,299.0,jiomart
107,jiomart_wheafree_wheafree_gluten_free_pancake_mix_pack_of_2_x_500g_each_make_waffles_pancakes_and_crepes_lac,"Wheafree Gluten Free Pancake Mix (Pack of 2 x 500g Each) | Make Waffles, Pancakes and Crepes | Lactose Free | Neutral Balanced Flavour | Quick and Easy to Make",Wheafree,ready_to_eat,ready-to-eat,,g,390.0,jiomart
108,jiomart_veganic_veganic_soft_gathiya_namkeen_gujrati_ganthhiya_namkin_healthy_and_tasty_tea_time_snacks_soft,Veganic Soft Gathiya Namkeen | Gujrati Ganthhiya Namkin | Healthy And Tasty Tea Time Snacks | Soft Besan Ganththiya 200g,Veganic,snacks,chips-namkeen,200.0,g,139.0,jiomart
109,jiomart_mushmillet_mushmillet_sattu_almond_millet_cookies,Mushmillet Sattu Almond Millet Cookies,Mushmillet,snacks,bakery,,,320.0,jiomart
