batch_id,original_product_id,product_name,brand,category,subcategory,size_value,size_unit,price,source
28,jiomart_rice_villa_device_of_shield_paddy_tree_rice_villa_pure_gobindo_bhog_rice_jeera_kasala_10_kg,RICE VILLA PURE| GOBINDO BHOG RICE JEERA KASALA 10 KG,"|Rice Villa, Device Of Shield, Paddy Tree",essentials,rice,10.0,kg,2449.0,jiomart
29,jiomart_momsy_momsy_premium_special_moong_papad_100_natural_and_handmade_moong_dal_papad_200gm,Momsy Premium Special Moong Papad - 100% Natural and Handmade | Moong dal papad (200gm),Momsy,ready_to_eat,ready-to-eat,200.0,g,185.0,jiomart
30,jiomart_goshudh_goshudh_chana_sattu_250_g_roasted_chana_powder,Goshudh Chana Sattu 250 g Roasted Chana Powder,Goshudh,essentials,flour,250.0,g,160.0,jiomart
31,jiomart_dhampur_green_dhampur_green_white_sugar_sachets_5g_200pcs_1kg_pack,Dhampur Green White Sugar Sachets 5g (200pcs) -1KG pack,Dhampur Green,essentials,salt-sugar,5.0,g,249.0,jiomart
32,jiomart_kush_gold_kush_gold_himalayan_pink_salt_for_cooking_enriched_with_84_minerals_gulabi_namak_1kg_pack,Kush Gold Himalayan Pink Salt for Cooking Enriched With 84 Minerals / Gulabi Namak (1Kg Pack),Kush Gold,essentials,salt-sugar,84.0,Minerals,234.0,jiomart
33,jiomart_kwality_kwality_choco_flakes_1kg_pouch_and_muesli_crunchy_almond_and_raisins_400g_box,Kwality choco Flakes 1Kg Pouch and Muesli Crunchy Almond and Raisins 400g box,Kwality,snacks,breakfast,1.0,kg,699.0,jiomart
34,jiomart_organic_tattva_organic_tattva_bajra_flour_500_g,Organic Tattva Bajra Flour 500 g,Organic Tattva,essentials,flour,500.0,g,60.0,jiomart
35,jiomart_good_life_good_life_besan_500_g,Good Life Besan 500 g,Good Life,essentials,flour,500.0,g,50.0,jiomart
36,jiomart_pink_delight_pink_delight_kuttu_atta_rajgiri_atta_sanwak_singhada_atta_200_gm_each_pack_of_4_800_gm,Pink Delight Kuttu Atta | Rajgiri Atta | Sanwak | Singhada Atta | 200 Gm Each | Pack of 4 | 800 Gm,Pink Delight,essentials,flour,200.0,g,299.0,jiomart
37,jiomart_everest_everest_tikhalal_chilli_powder_500_g,Everest Tikhalal Chilli Powder 500 g,Everest,essentials,masala,500.0,g,234.0,jiomart
38,jiomart_the_whole_truth_the_whole_truth_supersaver_pack_dark_chocolate_peanut_butter_925_g_crunchy_no_added_,The Whole Truth - Supersaver Pack | Dark Chocolate Peanut Butter | 925 g | Crunchy | No Added Sugar | No Artificial Sweeteners | No Gluten | No Preservatives | 100% natural protein source,The Whole Truth,spread,sauce-ketchup-butter,925.0,g,764.0,jiomart
39,jiomart_organic_purify_organic_purify_icing_sugar_pure_ultra_fine_5kg,"Organic Purify Icing Sugar,[ Pure & Ultra Fine ] 5KG",Organic Purify,essentials,salt-sugar,5.0,kg,899.0,jiomart
40,jiomart_easy_kitchen_easy_kitchen_ready_to_eat_cook_boiled_american_sweet_corn_pack_of_5_325_g_each_1625gm,Easy Kitchen Ready to Eat / Cook - Boiled American Sweet Corn - (Pack of 5 - 325 g Each) 1625gm,Easy Kitchen,ready_to_eat,ready-to-eat,325.0,g,481.0,jiomart
41,jiomart_go_kitchen_go_kitchen_lotus_seedsfox_nuts_big_size_phool_makhana_fresh_fox_nuts_healthy_snacks_ready,"GO KITCHEN Lotus Seeds/Fox Nuts Big Size Phool Makhana Fresh Fox Nuts, Healthy Snacks, Ready to Eat & Cook Foxnuts, Raw Popped Lotus Seeds Makhanas (Pop/Gorgon Nut Puffed Kernels) (1KG)",Go Kitchen,essentials,dry-fruits-nuts,1.0,kg,1295.0,jiomart
42,jiomart_derby_derby_yummy_sour_lovers_center_filled_shocker_candy_tamarind_lemon_cola_candies_party_packretu,"Derby Yummy Sour Lovers Center Filled Shocker Candy (Tamarind, Lemon, Cola) Candies Party Pack/Return Gifts for Birthday to Your Family and Friends (166 Candies) | Pack Of 2",Derby,chocolate,chocolate,166.0,Candies,315.0,jiomart
43,jiomart_chataka_tales_chataka_tales_green_chilli_picklemildly_bold_perfectly_zesty_100_gm,"Chataka Tales Green Chilli PickleMildly Bold, Perfectly Zesty 100 GM",Chataka Tales,flavourings,pickles-chutney,100.0,g,125.0,jiomart
44,jiomart_add_me_add_me_homemade_aamle_ki_meethi_chutney450gm_sweet_amla_chutney_pickle_without_oil_450_g,Add me Homemade Aamle Ki Meethi Chutney###450gm Sweet amla Chutney Pickle Without Oil 450 G,Add Me,flavourings,pickles-chutney,450.0,g,199.0,jiomart
45,jiomart_trinetra_trinetra_black_salt_2_kg_kala_namak,Trinetra Black Salt 2 kg Kala Namak,Trinetra,essentials,salt-sugar,2.0,kg,325.0,jiomart
46,jiomart_savour_savour_macaroni_400g_pack_of_6_400g_x_6,"SAVOUR MACARONI 400G PACK OF 6, 400G X 6",Savour,noodles_pasta,noodles-pasta,400.0,g,356.0,jiomart
47,jiomart_pintola_pintola_all_natural_cashew_butter_1kg_unsweetened_19g_high_in_protein_4g_fiber_vegan_gluten_,"Pintola All Natural Cashew Butter 1kg, Unsweetened, 19g High in Protein, 4g Fiber, Vegan, Gluten Free, No Preservative, Healthy Spread",Pintola,spread,sauce-ketchup-butter,1.0,kg,1760.0,jiomart
48,jiomart_parle_parle_monaco_jeffs_zeera_biscuits_200_g,Parle Monaco Jeffs Zeera Biscuits 200 g,Parle,snacks,biscuit,200.0,g,57.0,jiomart
49,jiomart_nutra_vita_nutra_vita_pizza_cheese_powder100_gram,Nutra Vita Pizza Cheese Powder(100 Gram),Nutra Vita,dairy,cheese-paneer,100.0,g,299.0,jiomart
50,jiomart_choyo_choyo_chengu_veg_hakka_noodles_spice_in_every_strand_34,CHOYO Chengu Veg Hakka Noodles: Spice in Every Strand *34,Choyo,noodles_pasta,noodles-pasta,,,2400.0,jiomart
