batch_id,original_product_id,product_name,brand,category,subcategory,size_value,size_unit,price,source
11,jiomart_tata_simply_better_tata_simply_better_virgin_coconut_oil_2l_1l_x_2_cold_pressed,Tata Simply Better Virgin Coconut oil 2L (1L x 2) Cold Pressed,Tata Simply Better,essentials,oil,2.0,L,1398.0,jiomart
12,jiomart_snactac_snactac_khatta_meetha_150_g,Snactac Khatta Meetha 150 g,Snactac,snacks,chips-namkeen,150.0,g,33.0,jiomart
13,jiomart_riscossa_riscossa_linguine_pasta_500_gms,Riscossa Linguine Pasta 500 GMS,Riscossa,noodles_pasta,noodles-pasta,500.0,g,245.0,jiomart
14,jiomart_wonderland_foods_wonderland_foods_healthy_nuts_dry_fruits_combo_pack_of_8_pistachios_100g_almond_100,"Wonderland Foods -Healthy Nuts Dry Fruits Combo Pack of 8 Pistachios 100g, Almond 100g, Cashew 100g, Black & Golden Raisins 100g, Anjeer 100g, Walnut Kernel 100g, Dried Apricot 100g",Wonderland Foods,essentials,dry-fruits-nuts,8.0,Pistachios,745.0,jiomart
15,jiomart_gustora_gustora_healthy_mini_fusilli_penne_pasta_combo_pack_of_2_700g_made_of_durum_wheat_semolina_i,Gustora Healthy Mini Fusilli & Penne Pasta Combo Pack of 2 - 700g Made Of Durum Wheat Semolina I Rich In Protein & Fibre I Zero Cholesterol I Vegetarian I No Trans - Fat I Cooking Time 10 Min - 700 Gm,Gustora,noodles_pasta,noodles-pasta,700.0,g,191.0,jiomart
16,jiomart_gustora_gustora_loops_for_soup_noddles_combo_i_noodle_soup_combo_i_light_flavourful_i_rich_in_protei,"GUSTORA Loops for Soup Noddles Combo I Noodle Soup Combo I Light & Flavourful I Rich in Protein & Fibre I Zero cholesterol I Vegetarian I No Trans-Fat (200g, Pack of 3)",Gustora,noodles_pasta,noodles-pasta,200.0,g,179.0,jiomart
17,jiomart_aryionuts_aryionuts_fresh_tutti_frutti_cherries_400g_ideal_for_cookies_cakes_ice_creams_dessert_topp,"Aryionuts Fresh Tutti Frutti & Cherries 400g | Ideal for Cookies, Cakes, Ice Creams & Dessert Toppings",Aryionuts,chocolate,chocolate,400.0,g,159.0,jiomart
18,jiomart_ghotaram_ghotaram_bahooji_ki_dhani_baked_classic_plain_puff_kharimouthwatering_plain_puffcrunchy_bre,Ghotaram Bahooji Ki Dhani Baked Classic Plain Puff Khari/Mouth-Watering Plain Puff/Crunchy Breakfast Fluffy-Flaky Snacks/Namkeen Biscuits/Bakery Plain Khari Puff Pastry-300g(150g*2Pac),Ghotaram,snacks,chips-namkeen,300.0,g,319.0,jiomart
19,jiomart_sano_sano_pomace_olive_oil_5l_ideal_for_frying_roasting_sauting_rich_neutral_flavour_high_smoke_poin,"Sano Pomace Olive Oil 5L Ideal for Frying, Roasting & Sautéing Rich Neutral Flavour & High Smoke Point Versatile Edible Cooking Oil for Indian Cuisine",Sano,essentials,oil,5.0,L,1880.0,jiomart
20,jiomart_scoopeat_scoopeat_22gm_highprotein_muesli_250g_prepost_workout_breakfast_cereal_with_soy_protein_mil,"Scoopeat 22gm High-Protein Muesli - 250g | Pre/Post Workout & Breakfast Cereal with Soy Protein, Millets, Oats, Nuts, Seeds & Dark Chocolate",Scoopeat,snacks,breakfast,22.0,g,299.0,jiomart
21,jiomart_deccanmudra_deccan_mudra_low_gi_telangana_sona_low_gi_rice_5kg,Deccan mudra | low GI |Telangana Sona Low GI Rice- 5KG,Deccanmudra,essentials,rice,5.0,kg,599.0,jiomart
22,jiomart_aryionuts_aryionuts_premium_all_natural_indian_rennetpaneer_dodapaneer_ka_phool_250g,Aryionuts Premium All Natural Indian Rennet/Paneer Doda/Paneer ka Phool 250g,Aryionuts,essentials,dry-fruits-nuts,250.0,g,179.0,jiomart
23,jiomart_thebelgian_waffle_co_the_belgian_waffle_co_chocolate_flavour_waffle_crisps_85_g,The Belgian Waffle Co. Chocolate Flavour Waffle Crisps 85 g,Thebelgian Waffle Co,ready_to_eat,ready-to-eat,,Chocolate,101.0,jiomart
24,jiomart_toffeeman_toffeeman_assorted_fudge_375_g,Toffeeman Assorted Fudge 375 g,Toffeeman,chocolate,chocolate,375.0,g,93.0,jiomart
25,jiomart_24_mantra_organic_24_mantra_organic_black_split_urad_dal_500_g,24 Mantra Organic Black Split Urad Dal 500 g,24 Mantra Organic,essentials,pulses,24.0,,148.0,jiomart
26,jiomart_naturevit_naturevit_aam_papad_300g_sweet_tangy_mango_bar_traditional_fruit_snack,NatureVit Aam Papad 300g | Sweet & Tangy Mango Bar | Traditional Fruit Snack,Naturevit,chocolate,chocolate,300.0,g,199.0,jiomart
27,jiomart_vedic_wellness_vedic_wellness_premium_anjeer_dried_figs_rich_in_fibre_calcium_iron_low_calorie_fatfr,"VEDIC WELLNESS Premium Anjeer | Dried Figs | Rich in Fibre, Calcium & Iron | Low Calorie & Fat-Free Snack | Non-GMO | 250g",Vedic Wellness,essentials,dry-fruits-nuts,250.0,g,229.0,jiomart
28,jiomart_klf_coconad_klf_coconad_instant_coconut_chutney_coriander_50_gm_pack_of_6,KLF Coconad Instant Coconut Chutney Coriander 50 gm (Pack of 6),Klf Coconad,flavourings,pickles-chutney,50.0,g,371.0,jiomart
29,jiomart_la_casa_la_casa_emulsion_lemon_litchi_natural_food_flavouring_essence_ideal_for_baking_desserts_icec,"La Casa Emulsion Lemon & Litchi - Natural Food Flavouring Essence| Ideal for Baking, Desserts, Icecream, Beverages & More | 2 X 40ml ",|La Casa,flavourings,pickles-chutney,,ml,298.0,jiomart
30,jiomart_chokhi_dhani_chokhi_dhani_sriracha_sauce_240ml_hot_chilli_spicy_sauce_thai_cuisine_versatile_sauce_f,Chokhi Dhani Sriracha Sauce - 240ml | Hot Chilli Spicy Sauce | Thai Cuisine | Versatile Sauce for Pastas | Pizza | Burgers | Sandwiches | Grilled Meats | Dipping Sauce,Chokhi Dhani,spread,sauce-ketchup-butter,240.0,ml,190.0,jiomart
31,jiomart_goshudh_goshudh_pink_salt_1_kg_500g_x_2_pack_sendha_namak,Goshudh Pink Salt 1 kg (500g X 2 Pack) Sendha Namak,Goshudh,essentials,salt-sugar,1.0,kg,94.0,jiomart
32,jiomart_the_true_tomato_the_true_tomato_sugar_free_ketchup_550g,The True Tomato Sugar Free Ketchup - 550g,The True Tomato,spread,sauce-ketchup-butter,550.0,g,491.0,jiomart
33,jiomart_br_cart_br_cart_wheat_penne_pasta_penne_pasta_twist_pasta_durum_wheat_pasta_penne_pasta_200_g,Br Cart Wheat Penne Pasta | Penne Pasta | Twist Pasta | Durum Wheat Pasta Penne Pasta (200 G),Br Cart,noodles_pasta,noodles-pasta,200.0,g,179.0,jiomart
34,jiomart_aakash_namkeen_aakash_namkeen_aloo_bhujia_900g,Aakash Namkeen Aloo Bhujia 900g,Aakash Namkeen,snacks,chips-namkeen,900.0,g,280.0,jiomart
35,jiomart_yogabar_yogabar_super_high_protein_muesli_350g_21g_protein_with_probiotics_and_whey_no_refined_sugar,Yogabar Super High Protein Muesli 350g | 21g Protein | With Probiotics and Whey | No Refined Sugar | Easy on gut | Choco Almond | Protein Snack | High Fiber Food | Breakfast Cereal,Yogabar,snacks,breakfast,350.0,g,229.0,jiomart
36,jiomart_trinetra_trinetra_pink_salt_5_kg_sendha_namak,Trinetra Pink Salt 5 kg Sendha Namak,Trinetra,essentials,salt-sugar,5.0,kg,570.0,jiomart
37,jiomart_bb_organics_bb_organics_traditional_rice_combo_pack_karuppukavunimappilai_samba_rice500g,B&B Organics Traditional Rice Combo Pack (Karuppukavuni+Mappilai Samba Rice)-500g,B&B Organics,essentials,rice,500.0,g,286.0,jiomart
38,jiomart_organic_purify_organic_purify_desiccated_coconut_100_pure_nariyal_burada_900gm_finely_grated_coconut,"Organic Purify Desiccated Coconut |100% Pure, Nariyal Burada 900GM | Finely Grated Coconut for Cooking, Baking & Garnishing | Fresh & Natural",Organic Purify,essentials,dry-fruits-nuts,900.0,g,399.0,jiomart
39,jiomart_green_piece_green_piece_sweet_lemon_pickle_500gm_x_2_pack_of_2,Green Piece Sweet Lemon Pickle (500gm x 2) (Pack of 2),Green Piece,flavourings,pickles-chutney,500.0,g,339.0,jiomart
40,jiomart_garden_garden_mumbai_special_lemon_bhel_150_g,Garden Mumbai Special Lemon Bhel 150 g,Garden,snacks,chips-namkeen,150.0,g,49.0,jiomart
41,jiomart_pintola_pintola_high_protein_peanut_butter_jaggery_creamy_510_g,Pintola HIGH Protein Peanut Butter (JAGGERY) (Creamy) 510 g,Pintola,spread,sauce-ketchup-butter,510.0,g,308.0,jiomart
42,jiomart_lasso_lasso_gold_30_kg_basmati_rice,Lasso Gold 30 Kg Basmati Rice,Lasso,essentials,rice,30.0,kg,4140.0,jiomart
43,jiomart_pitaara_pitaara_albela_aloo_bhujia_850_g,Pitaara Albela Aloo Bhujia 850 g,Pitaara,snacks,chips-namkeen,850.0,g,154.0,jiomart
44,jiomart_cerelac_cerelac_baby_cereal_with_milk_multi_grain_fruits_12_months_300_g,"Cerelac Baby Cereal with Milk, Multi Grain & Fruits 12 months + 300 g",Cerelac,baby,baby,12.0,months,278.0,jiomart
45,jiomart_gruti_approved_by_god_organic_jowar_flour_500_gm_for_jowar_roti_managing_diabetes,"Organic Jowar Flour - 500 gm, For Jowar Roti & Managing Diabetes",Gruti Approved By God,essentials,flour,500.0,g,149.0,jiomart
46,jiomart_bhagirathi_bhagirathi_little_millet_flour_vari_peeth_200_g,Bhagirathi Little Millet Flour / Vari Peeth 200 g,Bhagirathi,essentials,flour,200.0,g,58.0,jiomart
47,jiomart_hitkary_pharmacy_hitkary_pharmacy_shahi_sharbat_rose_700_ml,Hitkary Pharmacy Shahi Sharbat Rose 700 ML,Hitkary Pharmacy,beverage,juice-drink,700.0,ml,170.0,jiomart
48,jiomart_groshaat_groshaat_chana_sattu_500g_pack,Groshaat Chana Sattu 500g Pack,Groshaat,essentials,flour,500.0,g,230.0,jiomart
49,jiomart_pink_delight_pink_delight_sulphurless_double_refined_sugar_1_kg_malka_masoor_whole_1_kg_pack_of_2_2_,Pink Delight Sulphurless Double Refined Sugar 1 Kg + Malka Masoor Whole 1 KG | Pack of 2 | 2 Kg Pack,Pink Delight,essentials,salt-sugar,1.0,kg,359.0,jiomart
50,jiomart_chef_urbano_chef_urbano_himalayan_pink_salt_sprinkler_100g,Chef Urbano Himalayan Pink Salt Sprinkler 100g,Chef Urbano,essentials,salt-sugar,100.0,g,99.0,jiomart
