batch_id,original_product_id,product_name,brand,category,subcategory,size_value,size_unit,price,source
15,jiomart_ramajeyam_premium_rice_ramajeyam_nei_kitchadi_diamond_ponni_boiled_rice_26kg,RAMAJEYAM Nei Kitchadi Diamond Ponni Boiled Rice 26Kg,Ramajeyam Premium Rice,essentials,rice,26.0,kg,2632.0,jiomart
16,jiomart_goshudh_goshudh_bajra_atta_3_kg_pearl_millet_flour,Goshudh Bajra Atta 3 kg Pearl Millet Flour,Goshudh,essentials,flour,3.0,kg,415.0,jiomart
17,jiomart_goshudh_goshudh_jau_daliya_500_g_pack,Goshudh Jau Daliya 500 g Pack,Goshudh,essentials,flour,500.0,g,185.0,jiomart
18,jiomart_goshudh_goshudh_soya_chunks_250_g,Goshudh Soya Chunks 250 g,Goshudh,essentials,wheat-soya,250.0,g,145.0,jiomart
19,jiomart_shinsakura_shinsakura_ketoslim_mo_konjac_fettuccine_270_g_low_calorie_zero_sugar_keto_friendly_good_,Shinsakura KetoSlim Mo Konjac Fettuccine 270 g | Low Calorie | Zero Sugar | Keto Friendly | Good Source of Fibre | Fat Free,Shinsakura,noodles_pasta,noodles-pasta,270.0,g,225.0,jiomart
20,jiomart_piyor_piyor_100_natural_premium_quality_plain_raw_kaju_cashews_nuts_w320_1kg,PIYOR 100% Natural Premium Quality Plain Raw Kaju Cashews Nuts W320 (1Kg),Piyor,essentials,dry-fruits-nuts,1.0,kg,856.0,jiomart
21,jiomart_nutraj_nutraj_iranian_roasted_salted_pistachios_inshell_750g_250g_x_3_salted_pista_750g_pista_dry_fr,Nutraj Iranian Roasted Salted Pistachios Inshell 750g (250g X 3) | Salted Pista 750g | Pista Dry Fruits,Nutraj,essentials,dry-fruits-nuts,750.0,g,868.0,jiomart
22,jiomart_shree_aanantam_shree_aanantam_kachi_ghani_cold_pressed_mustard_oil_5l_pure_natural_unrefined_ideal_f,"Shree Aanantam Kachi Ghani Cold Pressed Mustard Oil - 5L | Pure & Natural | Unrefined | Ideal for Cooking, Hair, & Skin Care | No Additives or Preservatives",Shree Aanantam,essentials,oil,5.0,L,1850.0,jiomart
23,jiomart_gangaur_gangaur_mota_besan1kg,Gangaur Mota Besan/1kg,Gangaur,essentials,flour,1.0,kg,269.0,jiomart
24,jiomart_bevzilla_bevzilla_instant_coffee_powder_turkish_hazelnut_flavour_75_grams_100_premium_arabica_beans_,BEVZILLA Instant Coffee Powder (Turkish Hazelnut Flavour) - 75 Grams | 100 % Premium Arabica Beans | Hot & Cold Coffee | Makes 40 Cups | Strong Coffee | Flavoured Coffee| Best Coffee| Premium Coffee| Dark Roast| Instant Coffee,Bevzilla,beverage,tea-cofee,75.0,g,189.0,jiomart
25,jiomart_panchtara_panchtara_sindhav_powder_sindha_namak_rock_salt_powder_1_kg_pack_of_3,PANCHTARA Sindhav Powder / Sindha Namak / Rock Salt Powder -1 kg. (Pack of 3),Panchtara,essentials,salt-sugar,1.0,kg,427.0,jiomart
26,jiomart_bansiram_bansiram_mung_dal_350_g,BANSIRAM MUNG DAL 350 G,Bansiram,snacks,chips-namkeen,350.0,g,150.0,jiomart
27,jiomart_uncle_chipps_uncle_chipps_spicy_treat_potato_80_g,Uncle Chipps Spicy Treat Potato 80 g,Uncle Chipps,snacks,chips-namkeen,80.0,g,31.0,jiomart
28,jiomart_sambhojanam_sambhojanam_super_quality_rice_flour_10_kgchawal_ka_atta,SAMBHOJANAM Super Quality Rice Flour 10 kg/Chawal Ka Atta,Sambhojanam,essentials,flour,10.0,kg,940.0,jiomart
29,jiomart_classic_harvest_classic_harvest_himalayan_black_salt_kala_namak_1000g_pack_of_2_500_gm_each,"Classic Harvest Himalayan Black Salt / Kala Namak 1000g (Pack of 2, 500 gm Each)",Classic Harvest,essentials,salt-sugar,1000.0,g,181.0,jiomart
30,jiomart_celest_celest_tulsi_green200_tea_bags_green_tea_tulsi_green_tea_tulsi_green_tea_bags,"Celest Tulsi Green,200 Tea Bags | Green Tea - Tulsi | Green Tea | Tulsi Green Tea Bags",Celest,beverage,tea-cofee,200.0,,475.0,jiomart
31,jiomart_kissan_kissan_fresh_tomato_ketchup_500_g,Kissan Fresh Tomato Ketchup 500 g,Kissan,spread,sauce-ketchup-butter,500.0,g,106.0,jiomart
32,jiomart_pink_delight_pink_delight_sulphurless_double_refined_sugar_1_kgboora_1_kg_pack_of_2_2_kg_combo_pack,Pink Delight Sulphurless Double Refined Sugar 1 Kg+Boora 1 Kg | Pack of 2 | 2 Kg Combo Pack,Pink Delight,essentials,salt-sugar,1.0,kg,310.0,jiomart
33,jiomart_sunfeast_sunfeast_moms_magic_cashew_almond_biscuits_560_g,Sunfeast Mom's Magic Cashew & Almond Biscuits 560 g,Sunfeast,snacks,biscuit,560.0,g,88.0,jiomart
34,jiomart_tata_tata_iodised_salt_1_kg,Tata Iodised Salt 1 kg,Tata,essentials,salt-sugar,1.0,kg,27.0,jiomart
35,jiomart_britannia_britannia_gobbles_choco_chill_cake_55_g,Britannia Gobbles Choco Chill Cake 55 g,Britannia,bakery,cake,55.0,g,21.0,jiomart
36,jiomart_sambhojanam_sambhojanam_combo_of_vrat_aahar1550_gm_kuttu_atta900gm_singhara_atta450gm_sendha_namak20,"Sambhojanam Combo of Vrat Aahar-1550 gm| Kuttu Atta-900gm, Singhara Atta-450gm & Sendha Namak-200gm",Sambhojanam,essentials,flour,1550.0,g,425.0,jiomart
37,jiomart_double_horse_double_horse_rice_palada_payasam_mix_300g,Double Horse Rice Palada Payasam Mix 300g,Double Horse,noodles_pasta,noodles-pasta,300.0,g,95.0,jiomart
38,jiomart_maagaani_maagaani_sugar_control_rice_5_kg_sona_masoori_rice_low_gi_rice_for_diabetic_100_natural_pes,"Maagaani Sugar Control Rice 5 kg, Sona Masoori Rice, Low GI Rice for Diabetic, 100 % Natural, Pesticide Free, Supports Healthy Blood Sugar Levels, Pack of 1",Maagaani,essentials,rice,5.0,kg,599.0,jiomart
39,jiomart_jivraj_jivraj_tea_2kg_ctc_tea_assam_tea_black_tea_leaf_tea_chai_patti_tea_powder_2kg_pouch,Jivraj Tea 2kg | CTC Tea | Assam Tea | Black Tea | Leaf Tea | Chai Patti | Tea Powder 2kg Pouch,Jivraj,beverage,tea-cofee,2.0,kg,1099.0,jiomart
40,jiomart_cambridge_tea_party_cambridge_tea_party_assorted_tea_sampler_pack_24_tulsi_green_tea_bags_detox_kahw,"Cambridge Tea Party Assorted Tea, Sampler Pack, 24 Tulsi Green Tea Bags, Detox Kahwa, Kashmiri Kahwa, Spa Lemongrass, Immunity Honey Lemon Ginger",Cambridge Tea Party,beverage,tea-cofee,24.0,Tulsi,100.0,jiomart
41,jiomart_the_oil_factory_the_oil_factory_pomace_olive_oil_250_ml_pack_of_4_,The Oil Factory Pomace Olive Oil - 250 ml ( Pack of 4 ),The Oil Factory,essentials,oil,250.0,ml,349.0,jiomart
42,jiomart_manama_manama_raspberry_jam_strawberry_jam_and_mixed_fruit_jam_500gms_each_pack_of_3,"Manama Raspberry Jam, Strawberry Jam and Mixed Fruit Jam| 500gms Each| Pack of 3",Manama,spread,sauce-ketchup-butter,500.0,g,390.0,jiomart
43,jiomart_amul_amul_cheese_block_200_g,Amul Cheese Block 200 g,Amul,dairy,cheese-paneer,200.0,g,127.0,jiomart
44,jiomart_fortune_fortune_xpert_total_balance_blended_oil_1_l,Fortune Xpert Total Balance Blended Oil 1 L,Fortune,essentials,oil,1.0,L,190.0,jiomart
45,jiomart_chokhi_dhani_chokhi_dhani_honey_chilli_stir_fry_sauce_330g_sweet_and_spicy_sauce_perfect_for_stirfri,Chokhi Dhani Honey Chilli Stir Fry Sauce - 330g | Sweet and Spicy Sauce | Perfect for Stir-Fries | Burgers | Noodles | Ready-to-Use | Dipping Sauce,Chokhi Dhani,spread,sauce-ketchup-butter,330.0,g,150.0,jiomart
46,jiomart_dhanraj_dhanraj_half_calorie_sugar500gm_pack_of_4,Dhanraj Half Calorie Sugar-500GM Pack Of 4,Dhanraj,essentials,salt-sugar,500.0,g,599.0,jiomart
47,jiomart_classic_harvest_classic_harvest_jaggery_500g_pack_of_2_250g_each_,"Classic Harvest Jaggery 500g, ( Pack of 2, 250g Each )",Classic Harvest,essentials,salt-sugar,500.0,g,187.0,jiomart
48,jiomart_kit_kat_kit_kat_dessert_delight_choco_pudding_chocolate_50_g,Kit Kat Dessert Delight Choco Pudding Chocolate 50 g,Kit Kat,chocolate,chocolate,50.0,g,71.0,jiomart
49,jiomart_chhedas_chhedas_yellow_banana_chips_170_g,Chheda's Yellow Banana Chips 170 g,Chheda'S,snacks,chips-namkeen,170.0,g,55.0,jiomart
50,jiomart_rorosaur_rorosaur_baby_puree_made_with_cucumber_green_apples_mint_basil_no_salt_no_sugar_for_6_month,"Rorosaur Baby Puree made with Cucumber, Green Apples, Mint, Basil | No salt No sugar | For 6+ months baby | No preservatives | 100% natural | Pack of 4, 100 g each",Rorosaur,baby,baby,100.0,g,550.0,jiomart
