batch_id,original_product_id,product_name,brand,category,subcategory,size_value,size_unit,price,source
27,jiomart_8_am_8am_corn_flakes_mango_breakfast_cereals,8AM Corn Flakes (Mango Breakfast Cereals),8 Am,snacks,breakfast,8.0,,480.0,jiomart
28,jiomart_maggi_maggi_rich_tomato_ketchup_480_g,Maggi Rich Tomato Ketchup 480 g,Maggi,spread,sauce-ketchup-butter,480.0,g,102.0,jiomart
29,jiomart_st_dalfour_st_dalfour_four_fruit_spread_284_g_product_of_france,St. Dalfour Four Fruit Spread 284 g Product of France,St. Dalfour,spread,sauce-ketchup-butter,,Dalfour,420.0,jiomart
30,jiomart_go_go_crackers_kashmiri_brown_broken_walnuts_kernels_without_shell_250g,"Go Crackers Kashmiri Brown Broken Walnuts Kernels (Without Shell), 250g",Go,essentials,dry-fruits-nuts,250.0,g,101.0,jiomart
31,jiomart_momsy_momsy_premium_home_made_mother_hand_made_amla_murabba_pack_of_2_450gm,"Momsy Premium Home Made, Mother Hand Made Amla Murabba Pack of 2 (450gm)",Momsy,flavourings,pickles-chutney,450.0,g,288.0,jiomart
32,jiomart_piyor_piyor_premium_mix_dry_fruits_1kg_with_almonds_cashew_raisins_apricot_black_raisins_healthy_mix,"Piyor Premium Mix Dry Fruits 1kg with Almonds, Cashew, Raisins, Apricot, Black Raisins | Healthy Mix 1000g",Piyor,essentials,dry-fruits-nuts,1.0,kg,499.0,jiomart
33,jiomart_aplenty_aplenty_raw_peanut_whole_groundnut_moongfali_mungfali_dana_200g,APLENTY Raw Peanut (Whole) | Groundnut | Moongfali | Mungfali Dana 200G,Aplenty,snacks,chips-namkeen,200.0,g,198.0,jiomart
34,jiomart_fruvanta_fruvanta_soya_sauce_500ml_red_chilli_sauce_500ml_green_chilli_sauce_500ml_and_vinegar_500ml,"Fruvanta Soya Sauce (500ml) , red Chilli Sauce (500ml) , Green Chilli Sauce (500ml) and vinegar (500ml) (Pack of 4)",Fruvanta,spread,sauce-ketchup-butter,500.0,ml,399.0,jiomart
35,jiomart_kyk_foods_kyk_foods_chana_sattu_400_g,KYK FOODS Chana Sattu 400 g,Kyk Foods,essentials,flour,400.0,g,170.0,jiomart
36,jiomart_food_essential_food_essential_white_sugar_cubes_700_gm,Food Essential White Sugar Cubes 700 gm.,Food Essential,essentials,salt-sugar,700.0,g,399.0,jiomart
37,jiomart_dhampur_green_dhampur_green_organic_white_sugar_800g_jar_pack_of_2_white_table_sugar_chini_chekkara_,"Dhampur Green Organic White Sugar 800g Jar, Pack of 2 White Table Sugar/ Chini/ Chekkara/ Shakkar, 100% Organic | Quick Dissolving | Chemical Free",Dhampur Green,essentials,salt-sugar,800.0,g,397.0,jiomart
38,jiomart_goshudh_goshudh_desi_khand_2_kg_sugar,Goshudh Desi Khand 2 kg Sugar,Goshudh,essentials,salt-sugar,2.0,kg,322.0,jiomart
39,jiomart_good_life_good_life_unpolished_chana_dal_1_kg,Good Life Unpolished Chana Dal 1 kg,Good Life,essentials,pulses,1.0,kg,121.0,jiomart
40,jiomart_green_piece_green_piece_cheese_spreads_100gmx2_pack_of_2,Green Piece Cheese Spreads (100gmx2) (Pack of 2),Green Piece,flavourings,pickles-chutney,100.0,g,254.0,jiomart
41,jiomart_bhujamal_bhujamal_all_in_one_the_all_time_favourite_mixture_1kg_pack,"BHUJAMAL All in One, The all time favourite mixture 1kg pack",Bhujamal,snacks,chips-namkeen,1.0,kg,199.0,jiomart
42,jiomart_good_life_good_life_ajwain_100_g,Good Life Ajwain 100 g,Good Life,essentials,masala,100.0,g,40.0,jiomart
43,jiomart_add_me_add_me_homemade_dry_mango_pickle_less_oil_500gm_aam_ka_sukha_achar_500_gm_glass_pack,Add me Homemade Dry Mango Pickle Less Oil 500gm Aam ka Sukha Achar 500 gm Glass Pack,Add Me,flavourings,pickles-chutney,500.0,g,324.0,jiomart
44,jiomart_city_salt_city_salt_sprinkler_rock_salt_12_kg,City Salt Sprinkler Rock Salt 12 KG,City Salt,essentials,salt-sugar,12.0,kg,849.0,jiomart
45,jiomart_bambino_bambino_aloo_bhujia_120_gms_x_pack_of_3_360_gms_i_crispy_spicy_namkeen,Bambino Aloo Bhujia 120 Gms X Pack of 3 (360 Gms) I Crispy & Spicy Namkeen,Bambino,snacks,chips-namkeen,120.0,g,199.0,jiomart
46,jiomart_hellmanns_hellmanns_lighter_than_light_mayonnaise_430ml,"Hellmann'S Lighter Than Light Mayonnaise, 430ml",Hellmann'S,spread,sauce-ketchup-butter,430.0,ml,625.0,jiomart
47,jiomart_blue_himalayas_blue_himalayas_wallnut_inshell_akhrot_dry_fruit_walnuts_dry_fruits_soft_shell,Blue Himalayas Wallnut In-Shell | Akhrot Dry Fruit | Walnuts Dry Fruits Soft Shell,Blue Himalayas,essentials,dry-fruits-nuts,,,415.0,jiomart
48,jiomart_prov_prov_premium_dried_blueberry_250_g,ProV Premium Dried Blueberry 250 g,Prov,essentials,dry-fruits-nuts,250.0,g,455.0,jiomart
49,jiomart_veganic_veganic_kachha_aam_papad_400gm_dried_raw_alphonso_mango_slices_khatta_green_aam_papad_tasty_,Veganic Kachha Aam Papad 400gm Dried Raw Alphonso Mango Slices Khatta Green Aam Papad Tasty Fruit Bar Mango Candy For Kids And Your Family (Green Color),Veganic,chocolate,chocolate,400.0,g,249.0,jiomart
50,jiomart_snack_lorry_snacklorry_1kg_100_natural_international_premium_whole_cashews,Snacklorry 1kg 100% Natural International Premium Whole Cashews,Snack Lorry,essentials,dry-fruits-nuts,1.0,kg,852.0,jiomart
51,jiomart_vansuri_vansuri_pumpkin_seeds_for_eating_fiber_rich_raw_pumpkin_seeds_500_gm,"VANSURI Pumpkin Seeds For Eating Fiber Rich, Raw Pumpkin Seeds (500 GM)",Vansuri,essentials,dry-fruits-nuts,500.0,g,339.0,jiomart
52,jiomart_goshudh_goshudh_pink_salt_1250_g_250g_x_5_pack_sendha_namak,Goshudh Pink Salt 1250 g (250g X 5 Pack) Sendha Namak,Goshudh,essentials,salt-sugar,1250.0,g,131.0,jiomart
53,jiomart_devavo_devavo_garlic_pickle_good_for_health_authentic_grandmas_recipe_traditionally_handmade_sun_dri,Devavo Garlic Pickle | Good For Health | Authentic Grandma's Recipe | Traditionally Handmade | Sun Dried Garlic Cloves | No Artificial Colour & Flavour,Devavo,flavourings,pickles-chutney,,,249.0,jiomart
54,jiomart_chokhi_dhani_chokhi_dhani_foods_mixed_pickle_500_gm,Chokhi Dhani Foods Mixed Pickle 500 gm,Chokhi Dhani,flavourings,pickles-chutney,500.0,g,290.0,jiomart
55,jiomart_general_general_mills_cookie_crisp_pouch_300_g_imported_from_usa,"General Mills Cookie Crisp Pouch, 300 g - Imported from USA",General,snacks,breakfast,300.0,g,899.0,jiomart
56,jiomart_goshudh_goshudh_sugar_2_kg_500g_x_4_pack,Goshudh Sugar 2 kg (500g X 4 Pack),Goshudh,essentials,salt-sugar,2.0,kg,191.0,jiomart
57,jiomart_meishi_meishi_vietnamese_gluten_free_spring_rice_paper_roll_100g_22_cm_edible_rice_paper_sheets_spri,Meishi Vietnamese Gluten Free Spring Rice Paper Roll | 100g | 22 cm | Edible Rice Paper Sheets | Spring roll Wrapper,Meishi,noodles_pasta,noodles-pasta,100.0,g,194.0,jiomart
58,jiomart_yuvika_yuvika_green_tea_leaves_50gm,Yuvika Green Tea Leaves (50GM),Yuvika,beverage,tea-cofee,50.0,g,149.0,jiomart
59,jiomart_bikaner_fresh_bikaner_fresh_double_filtered_groundnut_oil_pure_natural_cooking_oil_best_edible_oils_,"Bikaner Fresh Double Filtered Groundnut Oil, Pure & Natural Cooking Oil, Best Edible Oils for Cooking, Ideal for Frying & Baking, 5 Litre Can",Bikaner Fresh,essentials,oil,5.0,L,1022.0,jiomart
60,jiomart_lila_dry_fruits_lila_dry_fruits_daily_needs_dry_fruits_combo_pack_1kg_american_almondscalifornia_wal,"LILA DRY FRUITS Daily Needs Dry Fruits Combo Pack (1Kg) | American Almonds,California Walnuts, Afghani Anjeer, Bold Cashews, Dried Apricot (200gram Each)",Lila Dry Fruits,essentials,dry-fruits-nuts,1.0,kg,939.0,jiomart
61,jiomart_chatokde_chatokde_afghani_anjeer_figs_afghanistan_dry_anjir_dried_figs_dry_fruits_increases_immunity,"CHATOKDE Afghani Anjeer Figs - Afghanistan Dry Anjir (Dried Figs) Dry Fruits, Increases Immunity & Purify the Blood, 500 Gram",Chatokde,essentials,dry-fruits-nuts,500.0,g,549.0,jiomart
62,jiomart_veda_arth_veda_arth_unblanched_almond_flour_ketofriendly_naturally_proteinrich_fine_almond_powder_pr,"Veda Arth Unblanched Almond Flour Keto-Friendly, Naturally Protein-Rich, Fine Almond Powder, Protine and Fiber Rich 500 Gm",Veda Arth,essentials,flour,500.0,g,290.0,jiomart
63,jiomart_everest_everest_chicken_masala_100_g,Everest Chicken Masala 100 g,Everest,essentials,masala,100.0,g,89.0,jiomart
64,jiomart_fruitella_fruittella_strawberry_toffee_45_g,Fruit-tella Strawberry Toffee 45 g,Fruitella,chocolate,chocolate,45.0,g,31.0,jiomart
65,jiomart_wheafree_wheafree_gluten_free_butter_namkeen_cookies_pack_of_3_200g_each_no_maida_tasty_crunchy_and_,"Wheafree Gluten Free Butter Namkeen Cookies - Pack of 3 (200g each) | No Maida | Tasty, Crunchy and Flavoured Cookies | Best Tea Time Snacks | 100% Vegetarian",Wheafree,snacks,biscuit,200.0,g,405.0,jiomart
66,jiomart_kinder_kinder_joy_creamy_milky_crunchy_chocolate_19_g,Kinder Joy Creamy Milky & Crunchy Chocolate 19 g,Kinder,chocolate,chocolate,19.0,g,25.0,jiomart
67,jiomart_tilsona_tilsona_gold_til_oil_1_l,Tilsona Gold Til Oil 1 L,Tilsona,essentials,oil,1.0,L,389.0,jiomart
68,jiomart_flavour_spot_flavour_spot_mamra_almonds_premium_kashmiri_badam_giri_high_in_protein_omega3_energy_na,"Flavour Spot Mamra Almonds | Premium Kashmiri Badam Giri | High in Protein, Omega-3 & Energy | Natural & Crunchy Dry Fruit | 250g Jar Pack",Flavour Spot,essentials,dry-fruits-nuts,1.0,kg,615.0,jiomart
69,jiomart_triangle_triangle_1_kg_premium_white_walnut_kernels_extra_light_halves_akhrot_giri_fresh_crop_lowest,Triangle 1 Kg Premium White Walnut Kernels Extra Light Halves Akhrot Giri Fresh Crop Lowest Price,Triangle,essentials,dry-fruits-nuts,1.0,kg,769.0,jiomart
70,jiomart_postman_postman_filtered_groundnut_oil_2l_refined_groundnut_oil_1l_mustard_oil_1l,Postman Filtered Groundnut Oil 2L & Refined Groundnut Oil 1L & Mustard Oil 1L,Postman,essentials,oil,2.0,L,1080.0,jiomart
71,jiomart_trinetra_trinetra_sugar_5_kg,Trinetra Sugar 5 kg,Trinetra,essentials,salt-sugar,5.0,kg,439.0,jiomart
72,jiomart_ritually_pure_ritually_pure_100_organic_yellow_moong_daal_moong_mogar_500_gm_pack,Ritually Pure 100% Organic | Yellow Moong Daal | Moong Mogar | 500 Gm Pack,Ritually Pure,essentials,pulses,500.0,g,209.0,jiomart
73,jiomart_unibic_unibic_snappers_cream_n_onion_potato_crackers_280_g,Unibic Snappers Cream n Onion Potato Crackers 280 g,Unibic,snacks,biscuit,280.0,g,71.0,jiomart
74,jiomart_aakash_namkeen_aakash_namkeen_clove_spice_laung_sev_900g,Aakash Namkeen Clove Spice Laung Sev 900g,Aakash Namkeen,snacks,chips-namkeen,900.0,g,280.0,jiomart
75,jiomart_klf_tilnad_klf_tilnad_100_pure_sesame_oil_1_liter_pet_pouch,KLF Tilnad 100% Pure Sesame Oil 1 Liter Pet Pouch,Klf Tilnad,essentials,oil,1.0,L,407.0,jiomart
76,jiomart_gits_gits_dosai_mix_500_g,Gits Dosai Mix 500 g,Gits,ready_to_eat,ready-to-eat,500.0,g,126.0,jiomart
77,jiomart_organic_tattva_organic_tattva_organic_urad_dal_black_split_500g_urad_dal_chilka_rich_in_protein_natu,"Organic Tattva, Organic Urad Dal Black Split, 500g | Urad Dal Chilka | Rich in Protein | Naturally Gluten Free | Unpolished | Pesticide and Chemical Free | Pack of 2",Organic Tattva,essentials,pulses,500.0,g,272.0,jiomart
78,jiomart_kesarco_kesarco_roasted_salted_pistachios_500gm,KesarCo Roasted & Salted Pistachios 500gm,Kesarco,essentials,dry-fruits-nuts,500.0,g,521.0,jiomart
79,jiomart_puramio_puramio_culinary_liquid_food_essence_combo_pack_of_6_30ml_each,"Puramio Culinary Liquid Food Essence, Combo- (Pack of 6 (30ml each))",Puramio,flavourings,pickles-chutney,30.0,ml,270.0,jiomart
80,jiomart_goshudh_goshudh_bajra_atta_1_kg_pearl_millet_flour,Goshudh Bajra Atta 1 kg Pearl Millet Flour,Goshudh,essentials,flour,1.0,kg,235.0,jiomart
81,jiomart_rentio_rentio_oiled_toor_dal_2_kg_premium_desi_oiled_turarhar_dal_2_packs_of_1_kg_each,RENTIO Oiled Toor Dal 2 kg | Premium Desi oiled Tur/Arhar Dal | 2 Packs of 1 kg each,Rentio,essentials,pulses,2.0,kg,415.0,jiomart
82,jiomart_bb_organics_bb_organics_aromatic_gobindobhog_rice_1kg_west_bengal_origin_authentic_small_grain_ric,B&B Organics Aromatic Gobindobhog Rice (1kg)/ West Bengal Origin /Authentic Small Grain Ric,B&B Organics,essentials,rice,1.0,kg,361.0,jiomart
83,jiomart_sams_sams_veg_hakka_noodles_900g_family_pack_chinese_food_for_breakfast_lunch_dinner_fast_foods_and_,"Sams Veg Hakka Noodles 900g Family Pack Chinese Food for Breakfast Lunch Dinner, Fast Foods and Soups",Sams,noodles_pasta,noodles-pasta,900.0,g,220.0,jiomart
84,jiomart_farmley_farmley_roasted_cashew_thai_chilli_flavored_cashew_standee_pouch_pack_of_2_each_200g,Farmley Roasted Cashew Thai Chilli Flavored Cashew Standee Pouch Pack of 2 each 200g,Farmley,essentials,dry-fruits-nuts,2.0,each,589.0,jiomart
85,jiomart_complan_complan_kesar_badam_200_g,Complan Kesar Badam 200 g,Complan,beverage,juice-drink,200.0,g,125.0,jiomart
86,jiomart_add_me_add_me_garlic_pickle_500g_glass_pack_lassan_lahsun_ka_achar_tangy_and_delicious,"Add Me Garlic Pickle 500G Glass Pack Lassan lahsun ka achar, Tangy and Delicious",Add Me,flavourings,pickles-chutney,500.0,g,304.0,jiomart
87,jiomart_add_me_add_me_home_made_mint_sauce_dhania_pudina_chutney_300_gm_classic_indian_pani_puri_bhelpuri_ch,Add me Home made Mint Sauce Dhania Pudina Chutney 300 gm Classic Indian Pani Puri Bhelpuri Chatni Recipe Green Chutney glass pack,Add Me,flavourings,pickles-chutney,300.0,g,249.0,jiomart
88,jiomart_gropure_organic_gropure_organic_ancient_black_rice_45kg,GroPure Organic Ancient Black Rice - 4.5kg,Gropure Organic,essentials,rice,4.5,kg,999.0,jiomart
89,jiomart_mtr_mtr_instant_multigrain_dosa_ready_mix_500_g,MTR Instant Multigrain Dosa Ready Mix 500 g,Mtr,ready_to_eat,ready-to-eat,500.0,g,160.0,jiomart
90,jiomart_sunfeast_farmlite_sunfeast_farmlite_active_oats_and_almonds_biscuits_150_g,Sunfeast Farmlite Active Oats and Almonds Biscuits 150 g,Sunfeast Farmlite,snacks,biscuit,150.0,g,63.0,jiomart
91,jiomart_choyo_choyo_chengu_veg_hakka_noodles_spice_in_every_strand_16,CHOYO Chengu Veg Hakka Noodles: Spice in Every Strand *16,Choyo,noodles_pasta,noodles-pasta,,,600.0,jiomart
92,jiomart_dhawak_dhawak_gems_chocolate_munchies_buttons_400_gms_jar_pack,Dhawak Gems Chocolate Munchies Buttons 400 gms |Jar Pack,Dhawak,chocolate,chocolate,400.0,g,199.0,jiomart
93,jiomart_green_piece_green_piece_sauce_200gmgreen_chilli_sauce_200gmred_chilli_sauce_200gmtomato_sauce_200gmv,"Green Piece Sauce (200gm),Green Chilli Sauce (200gm),Red Chilli Sauce (200gm),Tomato Sauce (200gm),,Vinegar (200gm)(Pack of 5)",Green Piece,spread,sauce-ketchup-butter,200.0,g,246.0,jiomart
94,jiomart_tata_sampann_tata_sampann_100_pure_afghani_black_raisins_seedless_200g_x_2,Tata Sampann 100% Pure Afghani Black Raisins Seedless (200g x 2),Tata Sampann,essentials,dry-fruits-nuts,200.0,g,350.0,jiomart
95,jiomart_a_mangals_a_mangals_bru_tripti_blend_instant_coffee_powder_pack_of_2_each_200g_instant_coffee_2_x_20,A. MANGALS BRU Tripti Blend instant Coffee Powder pack of 2 ( each 200g ) Instant Coffee (2 x 200 g),A. Mangals,beverage,tea-cofee,,g,879.0,jiomart
96,jiomart_24_mantra_organic_24_mantra_organic_wheat_daliya_500_g,24 Mantra Organic Wheat Daliya 500 g,24 Mantra Organic,essentials,flour,24.0,,51.0,jiomart
97,jiomart_goshudh_goshudh_soya_chunks_5_kg_1kg_x_5_pack,Goshudh Soya Chunks 5 kg (1Kg X 5 Pack),Goshudh,essentials,wheat-soya,5.0,kg,850.0,jiomart
98,jiomart_add_me_add_me_hand_made_sweet_lemon_pickle_without_oilhomemade_taste_nimbu_ka_achar_500gm,Add me Hand made Sweet Lemon Pickle without oil|Homemade Taste nimbu ka achar 500gm,Add Me,flavourings,pickles-chutney,500.0,g,229.0,jiomart
99,jiomart_indimix_indimix_masala_idli_mix_instant_ready_to_cook_nutritious_and_tasty_masala_idli_mix_soft_fluf,"Indimix Masala Idli Mix | Instant Ready To Cook | Nutritious and tasty Masala Idli Mix | soft, fluffy and delicious Idli - 200GM",Indimix,ready_to_eat,ready-to-eat,200.0,g,189.0,jiomart
100,jiomart_grainka_grainka_ambemohar_rice_5_kg_aged_rice_premium_aromatic_rice_for_pulao_masala_rice,Grainka Ambemohar Rice | | 5 KG | | Aged Rice | | Premium Aromatic Rice | | For Pulao & Masala Rice,Grainka,essentials,rice,5.0,kg,1220.0,jiomart
101,jiomart_aladdin_dates_aladdin_dates_premium_dried_zahidi_brown_dates_500_gram_khajurkhajoor_dry_fruits_energ,"Aladdin Dates Premium Dried Zahidi Brown Dates 500 gram, Khajur/Khajoor Dry Fruits, Energy Booster, High Fibre, Soft & Juicy, Healthy Snacks",Aladdin Dates,essentials,dry-fruits-nuts,500.0,g,179.0,jiomart
102,jiomart_fortune_fortune_xpert_pro_sugar_conscious_blended_vegetable_oil_1_l,Fortune Xpert Pro Sugar Conscious Blended Vegetable Oil 1 L,Fortune,essentials,oil,1.0,L,209.0,jiomart
103,jiomart_kush_gold_kush_gold_urad_dal_white_whole_sabut_udid_urad_gota_1kg_pack,Kush Gold Urad Dal White (Whole) / Sabut Udid / Urad Gota (1Kg Pack),Kush Gold,essentials,pulses,1.0,kg,373.0,jiomart
104,jiomart_true_elements_true_elements_nuts_berries_muesli_1kg_15_millets_12_seeds_almonds_cranberries,"True Elements Nuts & Berries Muesli 1kg - 15% Millets, 12% Seeds, Almonds & Cranberries",True Elements,snacks,breakfast,1.0,kg,461.0,jiomart
105,jiomart_momsy_momsy_homemade_moong_dal_wadi_450gm_mangori_wadian_moong_dal_vadi,Momsy Homemade Moong Dal Wadi (450gm)| Mangori| Wadian| Moong Dal Vadi,Momsy,ready_to_eat,ready-to-eat,450.0,g,234.0,jiomart
106,jiomart_pitaamah_pitaamah_wada_kolam_rice_10kg_unpolished_rice_aromatic_rice_2yearold_rice,Pitaamah Wada Kolam Rice - 10kg - Unpolished Rice - Aromatic Rice - 2-Year-Old Rice,Pitaamah,essentials,rice,10.0,kg,1249.0,jiomart
107,jiomart_rubicon_rubicon_cranberry_fruit_juice_higher_fruit_content_25_ideal_for_cocktails_and_mocktails_no_p,"Rubicon Cranberry Fruit Juice | Higher Fruit Content- (25%) | Ideal for cocktails and mocktails | No Preservatives, No Artificial Colours, No Sweeteners | Rich in Vitamin C",Rubicon,beverage,juice-drink,,,349.0,jiomart
108,jiomart_amul_amul_cheese_block_500_g_carton,Amul Cheese Block 500 g (Carton),Amul,dairy,cheese-paneer,500.0,g,285.0,jiomart
109,jiomart_food_library_the_magic_of_nature_food_library_the_magic_of_naturedavidoff_fine_aroma_instant_coffee_,Food Library The Magic of NatureDavidoff Fine Aroma Instant Coffee - 7/12 Intensity - 100 G,Food Library The Magic Of Nature,beverage,tea-cofee,12.0,Intensity,755.0,jiomart
110,jiomart_pinkcity_pinkcity_wellness_pure_kachi_ghani_mustard_oil_1_l_wood_pressed_1_litre_bottlle,Pinkcity Wellness Pure Kachi Ghani Mustard Oil 1 L | Wood Pressed | 1 Litre Bottlle,Pinkcity,essentials,oil,1.0,L,184.0,jiomart
111,jiomart_balaji_wafers_balaji_wafers_chaat_chaska_potato_wafers_135_g,Balaji Wafers Chaat Chaska Potato Wafers 135 g,Balaji Wafers,snacks,chips-namkeen,135.0,g,35.0,jiomart
112,jiomart_mr_healthy_eats_mr_healthy_eats_organic_72_multimillet_health_mix_flour_for_kids_adults_in_foodgrade,M.R Healthy Eats- Organic 7+2 Multi-Millet Health Mix Flour for Kids & Adults In Food-Grade Container 400 gms (+6 months),M.R Healthy Eats,baby,baby,,R,215.0,jiomart
113,jiomart_tata_simply_better_tata_simply_better_groundnut_oil_5l,Tata Simply Better Groundnut Oil 5L,Tata Simply Better,essentials,oil,5.0,L,1822.0,jiomart
114,jiomart_hersheys_hersheys_chocolate_syrup_600_g,Hershey's Chocolate Syrup 600 g,Hershey'S,spread,sauce-ketchup-butter,600.0,g,208.0,jiomart
115,jiomart_geki_geki_nissin_korean_cheese_noodles_80_g,Geki Nissin Korean Cheese Noodles 80 g,Geki,noodles_pasta,noodles-pasta,80.0,g,49.0,jiomart
