batch_id,original_product_id,product_name,brand,category,subcategory,size_value,size_unit,price,source
11,jiomart_muscleblaze_muscleblaze_chocolate_peanut_butter_750_g_crunchy,"MuscleBlaze Chocolate Peanut Butter, 750 g Crunchy",Muscleblaze,spread,sauce-ketchup-butter,750.0,g,365.0,jiomart
12,jiomart_groshaat_groshaat_gluten_free_flour_1kg_pack,Groshaat Gluten Free Flour 1Kg Pack,Groshaat,essentials,flour,1.0,kg,255.0,jiomart
13,jiomart_gits_gits_ready_to_eat_palak_paneer_285_g,Gits Ready To Eat Palak Paneer 285 g,Gits,ready_to_eat,ready-to-eat,285.0,g,124.0,jiomart
14,jiomart_rice_villa_device_of_shield_paddy_tree_rice_villa_grand_26_kg_1121_sella_basmati_rice,Rice Villa | Grand | 26 kg | 1121 Sella Basmati Rice,"Rice Villa, Device Of Shield, Paddy Tree",essentials,rice,26.0,kg,2628.0,jiomart
15,jiomart_rk_home_made_natural_syrup_rk_home_made_natural_syrup_american_ice_cream_syrup_concentrated_syrups_a,"Rk Home Made Natural Syrup American Ice Cream Syrup Concentrated Syrups And Squash, 750 Ml",Rk Home Made Natural Syrup,beverage,juice-drink,750.0,ml,195.0,jiomart
16,jiomart_red_rose_red_rose_royal_xxxl_basmati_rice_extra_long_grain_best_basmati_rice_for_biryani_10_kg,"RED ROSE ROYAL XXXL BASMATI RICE, EXTRA LONG GRAIN, BEST BASMATI RICE FOR BIRYANI, 10 KG",Red Rose,essentials,rice,10.0,kg,1399.0,jiomart
17,jiomart_tez_tez_pure_and_natural_pt3_kachchi_ghani_mustard_oil_5_l,Tez Pure and Natural PT3 Kachchi Ghani Mustard Oil 5 L,Tez,essentials,oil,5.0,L,1059.0,jiomart
18,jiomart_keya_keya_gourmet_100_durum_wheat_semolina_pasta_combo_fusilli_pasta_x_1_penne_pasta_x_1_400_gm_each,"Keya Gourmet 100% Durum Wheat Semolina Pasta Combo | Fusilli Pasta x 1, Penne Pasta x 1| 400 gm Each (800 gm)",Keya,noodles_pasta,noodles-pasta,400.0,g,270.0,jiomart
19,jiomart_kvd_collection_kvd_collection_bangla_tetul_achar_sweet_tamarind_pickle_250_gram_acchar,KVD Collection Bangla Tetul Achar | Sweet Tamarind Pickle | 250 Gram| Acchar,Kvd Collection,flavourings,pickles-chutney,250.0,g,199.0,jiomart
20,jiomart_veganic_veganic_white_kidney_beans_small_rajma_cannellini_bean_safed_rajmaa_900_grams,Veganic White Kidney Beans | Small Rajma | Cannellini bean | Safed Rajmaa (900 grams),Veganic,essentials,pulses,900.0,g,329.0,jiomart
21,jiomart_gajdant_discover_life_long_health_and_happiness_gajdant_discover_life_long_health_and_happiness_tukd,Gajdant ; Discover life Long Health and Happiness Tukda Rice (1Kg),Gajdant ; Discover Life Long Health And Happiness,essentials,rice,1.0,kg,470.0,jiomart
22,jiomart_shiva_organic_shiva_organic_ragi_atta_15_kg_finger_millet_flour_high_protein_gluten_free_diabetic_fr,"Shiva Organic Ragi Atta 1.5 kg | Finger Millet Flour - High Protein, Gluten Free, & Diabetic Friendly | Stone Ground, Ancient Grain | Sourced from Uttarakhand",Shiva Organic,essentials,flour,1.5,kg,250.0,jiomart
23,jiomart_organic_tattva_organic_tattva_natural_himalayan_black_salt_500_g,Organic Tattva Natural Himalayan Black Salt 500 g,Organic Tattva,essentials,salt-sugar,500.0,g,52.0,jiomart
24,jiomart_organic_purify_organic_purify_home_made_dry_potato_chips_ready_to_fry_900g,Organic Purify Home Made Dry Potato Chips Ready to Fry- 900g,Organic Purify,ready_to_eat,ready-to-eat,900.0,g,349.0,jiomart
25,jiomart_green_piece_green_piece_badamvanillachocolate_and_butter_scotch_flavor_food_essence30gm_x4pack_of_4,"Green Piece Badam,Vanilla,Chocolate and Butter Scotch Flavor food Essence.(30gm x4)(Pack of 4)",Green Piece,flavourings,pickles-chutney,30.0,g,299.0,jiomart
26,jiomart_masterchow_masterchow_chinese_veg_hakka_noodles_600_gm,"Masterchow Chinese Veg Hakka Noodles, 600 Gm",Masterchow,noodles_pasta,noodles-pasta,600.0,g,229.0,jiomart
27,jiomart_panchamrutha_deluxe_panchamrutha_deluxe_26kgs_sona_masuri_rice_f_fortified_with_9_added_vitamins_min,"PANCHAMRUTHA DELUXE 26KGS SONA MASURI RICE ,+F (Fortified with 9 added VITAMINS & MINERALS )",Panchamrutha Deluxe,essentials,rice,26.0,kg,2068.0,jiomart
28,jiomart_veganic_veganic_xanthan_gum_powder_thickening_bindingbaking_agent_keto_friendly_vegan_gluten_free_fo,Veganic Xanthan Gum Powder | Thickening Binding/Baking Agent | Keto Friendly & Vegan | Gluten Free Food Stabilizer,Veganic,essentials,rice,,,289.0,jiomart
29,jiomart_chatokde_chatokde_natural_whole_almond_badam_giri_for_rich_in_protein_and_increase_stamina_100_gram,"CHATOKDE Natural Whole Almond / Badam Giri For Rich in Protein and Increase Stamina , 100 Gram",Chatokde,essentials,dry-fruits-nuts,100.0,g,199.0,jiomart
30,jiomart_tinkus_tinkus_special_hing_mango_pickle_traditional_taste_of_aam_ka_achar_packed_with_spices_flavour,TINKUS Special Hing Mango Pickle | Traditional Taste of Aam Ka Achar Packed with Spices & Flavours |Pack Size - 200g,Tinkus,flavourings,pickles-chutney,200.0,g,165.0,jiomart
31,jiomart_netar_netar_pure_mungfali_and_groundnut_oil_5_ltr,Netar Pure Mungfali and Groundnut Oil 5 Ltr,Netar,essentials,oil,5.0,L,1299.0,jiomart
32,jiomart_nutra_vita_nutra_vita_freeze_dried_fine_cheese_powder_100_grams,Nutra Vita Freeze Dried fine Cheese Powder 100 Grams,Nutra Vita,dairy,cheese-paneer,100.0,g,299.0,jiomart
33,jiomart_good_life_good_life_dry_ginger_powder_100_g,Good Life Dry Ginger Powder 100 g,Good Life,essentials,masala,100.0,g,47.0,jiomart
34,jiomart_mecori_organic_mecori_organic_pure_nut_filtered_groundnut_oil_5_l_plastic_can_pack_of_2,Mecori Organic Pure Nut Filtered Groundnut Oil 5 L Plastic Can (Pack Of 2),Mecori Organic,essentials,oil,5.0,L,2699.0,jiomart
35,jiomart_appayan_appayan_26_kg_royal_miniket_rice,APPAYAN 26 KG ROYAL MINIKET RICE,Appayan,essentials,rice,26.0,kg,2069.0,jiomart
36,jiomart_trinetra_trinetra_kuttu_atta_2_kg_1_kg_x_2_pack,Trinetra Kuttu Atta 2 kg (1 kg X 2 Pack),Trinetra,essentials,flour,2.0,kg,485.0,jiomart
37,jiomart_kwik_snack_kwik_snack_combo_quick_oats_pouch_2_x_400_g,kwik snack COMBO QUICK OATS Pouch (2 x 400 g),Kwik Snack,snacks,breakfast,,g,447.0,jiomart
38,jiomart_nourish_you_nourish_you_pumpkin_seeds_250g_raw_pumpkin_seeds_for_eating_immunity_booster_and_protein,Nourish You Pumpkin Seeds 250g - Raw Pumpkin Seeds for Eating | Immunity Booster and Protein Rich Seeds | Healthy Diet Snacks | Weight management | Rich in fibre,Nourish You,essentials,dry-fruits-nuts,250.0,g,219.0,jiomart
39,jiomart_momsy_momsy_premium_purify_home_made_dry_kacchi_potato_aaloo_ki_chips_potato_chips_ready_to_fry_250g,"Momsy Premium Purify Home Made Dry Kacchi Potato, Aaloo KI Chips, Potato Chips Ready to Fry (250gm)",Momsy,snacks,chips-namkeen,250.0,g,172.0,jiomart
40,jiomart_sams_sams_700_veg_red_chilli_sauce_thick_spreads_and_dips_for_snacks_sauce_3_x_700_g,sams 700 Veg Red Chilli Sauce thick Spreads and Dips for Snacks Sauce (3 x 700 g),Sams,spread,sauce-ketchup-butter,,g,270.0,jiomart
41,jiomart_foodcan_foodcan_raisins_1_kg_original_afghani_kismis_dakh_green_long_size_kishmis_seedless_1_kg_supe,Foodcan Raisins 1 Kg Original Afghani Kismis Dakh Green Long Size (Kishmis) Seedless 1 Kg Supersaver Pack,Foodcan,essentials,dry-fruits-nuts,1.0,kg,599.0,jiomart
42,jiomart_guruji_jai_guruji_natural_rose_syrup_sharbat_each_750ml_pack_of_2,Jai Guruji Natural Rose Syrup Sharbat Each 750ml (Pack of 2),Guruji,beverage,juice-drink,750.0,ml,370.0,jiomart
43,jiomart_green_piece_green_piece_garlic_mayo_hub_dipsspreads_250gm_x_1,Green Piece Garlic Mayo Hub Dips&Spreads (250gm x 1),Green Piece,flavourings,pickles-chutney,250.0,g,254.0,jiomart
44,jiomart_denali_foods_denali_foods_extra_premium_dark_compound_slabdelicious_for_baking_cakes_muffins_mousse_,"Denali Foods Extra Premium Dark Compound Slab-Delicious for Baking Cakes, Muffins, Mousse Bars (500 g)",Denali Foods,chocolate,chocolate,500.0,g,219.0,jiomart
45,jiomart_divit_divitpinksalt210gm,DIVIT-PinkSalt-210gm,Divit,essentials,salt-sugar,210.0,g,125.0,jiomart
46,jiomart_well_green_well_green_quinoa_flour_1_kg_gluten_free_rich_in_antioxidant,WELL GREEN Quinoa Flour 1 Kg Gluten Free | Rich In Antioxidant,Well Green,essentials,flour,1.0,kg,249.0,jiomart
47,jiomart_7_up_7_up_lemon_lime_refreshing_soft_drink_each_320ml_imported_from_usa,7 Up Lemon Lime Refreshing Soft Drink Each 320ml - Imported from USA,7 Up,beverage,juice-drink,7.0,Up,280.0,jiomart
48,jiomart_ritually_pure_ritually_pure_100_organic_dalia_porridge_wheat_broken_dalia_500_gm_pack,Ritually Pure 100% Organic | Dalia| Porridge |Wheat Broken Dalia | 500 Gm Pack,Ritually Pure,essentials,flour,500.0,g,149.0,jiomart
49,jiomart_hitkary_pharmacy_hitkary_pharmacy_rose_syrup_700_ml,Hitkary Pharmacy Rose Syrup 700 ml,Hitkary Pharmacy,beverage,juice-drink,700.0,ml,165.0,jiomart
50,jiomart_indimix_indimix_vada_mix_instant_ready_to_cook_a_delicious_traditional_breakfast_enjoy_grabbing_cris,Indimix Vada Mix | Instant Ready To Cook | A Delicious Traditional Breakfast | Enjoy grabbing crispy bites | Easy and Quick to Make - 500gm,Indimix,ready_to_eat,ready-to-eat,500.0,g,261.0,jiomart
51,jiomart_srisauham_srisauham_100_natural_premium_urad_sabutwhole_black_gram_dal_1_kg,SRISAUHAM 100% Natural Premium Urad Sabut/Whole (Black Gram) Dal - 1 kg,Srisauham,essentials,pulses,1.0,kg,236.0,jiomart
52,jiomart_kwik_snack_kwik_snack_hearty_oats_steel_cut_pouch_400_g,kwik snack Hearty Oats Steel Cut Pouch (400 g),Kwik Snack,snacks,breakfast,400.0,g,197.0,jiomart
53,jiomart_smith_jones_smith_jones_pasta_masala_98_g,Smith & Jones Pasta Masala 98 g,Smith & Jones,essentials,masala,98.0,g,59.0,jiomart
54,jiomart_bagrrys_bagrrys_crunchy_muesli_with_30_fruit_nut_cranberries_1kg_jar34_fibre_rich_oatsno_sugar_infue,Bagrry's Crunchy Muesli with 30% Fruit & Nut Cranberries 1kg Jar|34% Fibre Rich Oats|No Sugar Infuesed Fruits|Real Fruits|Breakfast Cereal|Protein Rich|Cranberry Muesli,Bagrry'S,snacks,breakfast,1.0,kg,666.0,jiomart
55,jiomart_piyor_piyor_premium_afghani_anjeer1kg_dried_figs_anjir_dry_fruits_natural_rich_source_of_iron_fibre_,"PIYOR Premium Afghani Anjeer-1kg | Dried Figs | Anjir Dry Fruits | Natural, Rich Source of Iron, Fibre & Vitamins",Piyor,essentials,dry-fruits-nuts,1.0,kg,639.0,jiomart
56,jiomart_freshocartz_freshocartz_afghani_black_raisins_1kg_kali_dakh_kali_kishmish_kismis_daakh_dried_grapes_,FreshoCartz Afghani Black Raisins 1kg | Kali Dakh | Kali Kishmish | Kismis | Daakh |Dried Grapes Raisins,Freshocartz,essentials,dry-fruits-nuts,1.0,kg,449.0,jiomart
57,jiomart_freshocartz_freshocartz_masala_amla_candy_300gm_spicy_and_salted_digestive_masala_coating_fresh_amla,FreshoCartz Masala Amla Candy 300gm | Spicy and Salted Digestive Masala Coating Fresh Amla | Indian Gooseberry Candy | After meal Mukhwas | Churna | Churan | Chatpata Amla - Jar Pack (Masala Amla),Freshocartz,chocolate,chocolate,300.0,g,199.0,jiomart
58,jiomart_pinkcity_pinkcity_wellness_groundnut_oil_5_litres_wooden_cold_pressed_peanut_oil_1_ltr_x_5_bottles,Pinkcity Wellness GroundNut Oil 5 Litres | Wooden Cold Pressed | Peanut Oil | 1 Ltr x 5 Bottles,Pinkcity,essentials,oil,5.0,L,875.0,jiomart
59,jiomart_goodricke_goodricke_thurbo_fannings_darjeeling_tea_250_g_pack_of_3,GOODRICKE Thurbo Fannings Darjeeling Tea 250 g (Pack of 3),Goodricke,beverage,tea-cofee,250.0,g,600.0,jiomart
60,jiomart_goshudh_goshudh_desi_khand_2_kg_1kg_x_2_pack_sugar,Goshudh Desi Khand 2 kg (1Kg X 2 Pack) Sugar,Goshudh,essentials,salt-sugar,2.0,kg,322.0,jiomart
61,jiomart_pinkcity_pinkcity_wellness_kachi_ghani_mustard_oil_4_l_wood_pressed_4_x_1_litre_bottle,Pinkcity Wellness Kachi Ghani Mustard Oil 4 L | Wood Pressed | 4 x 1 Litre Bottle,Pinkcity,essentials,oil,,L,999.0,jiomart
62,jiomart_devavo_devavo_dry_garlic_coconut_chutney_200_g_vada_pav_chutney_authentic_maharashtrian_recipe_ready,Devavo Dry Garlic Coconut Chutney 200 g | Vada Pav Chutney | Authentic Maharashtrian Recipe | Ready to Eat | Handmade with Love | No Artificial Colour & Flavour | No Preservatives,Devavo,flavourings,pickles-chutney,200.0,g,249.0,jiomart
63,jiomart_diabliss_diabliss_herbal_cane_sugar_free_from_chemicalsartificial_sweeteners_low_glycemic_index_gi_1,Diabliss Herbal Cane Sugar - Free from Chemicals/Artificial Sweeteners - Low Glycemic Index (GI) - 1Kg Reusable Jar (1Kg (Packof 8)),Diabliss,essentials,salt-sugar,1.0,kg,2242.0,jiomart
64,jiomart_tilsar_tilsar_400ml_ghani_white_sesame_oil_kolhuchekku_til_oilgingelly_oil_pack_of_2200ml_each_unref,Tilsar 400ml Ghani White Sesame Oil (Kolhu/Chekku Til Oil/Gingelly Oil) - Pack of 2(200ml each) | Unrefined and Filtered,Tilsar,essentials,oil,400.0,ml,279.0,jiomart
65,jiomart_well_green_well_green_rolled_oats_900_gm_gluten_free_oats_healthy_breakfast_cereal_diet_food_keeps_y,WELL GREEN Rolled Oats 900 gm Gluten Free Oats | Healthy Breakfast Cereal | Diet Food | Keeps you Full till Lunch,Well Green,snacks,breakfast,900.0,g,345.0,jiomart
66,jiomart_daawat_daawat_biryani_basmati_rice_1_kg,Daawat Biryani Basmati Rice 1 kg,Daawat,essentials,rice,1.0,kg,219.0,jiomart
67,jiomart_choyo_choyo_chengu_veg_hakka_noodles_spice_in_every_strand_49,CHOYO Chengu Veg Hakka Noodles: Spice in Every Strand *49,Choyo,noodles_pasta,noodles-pasta,,,2400.0,jiomart
68,jiomart_diabliss_diabliss_jam_combo_pack_mixed_fruit_pineapple_ginger_guava_225g_each_lowgi_sugar_alternativ,"Diabliss Jam Combo Pack - Mixed Fruit, Pineapple Ginger & Guava (225g Each) | Low-GI Sugar Alternative | No Artificial Sweeteners | Healthy Fruit Spread, Low Glycemic Index | Suitable for Balanced Diet",Diabliss,spread,sauce-ketchup-butter,225.0,g,649.0,jiomart
69,jiomart_good_life_good_life_roasted_pumpkin_seed_100_g,Good Life Roasted Pumpkin Seed 100 g,Good Life,essentials,dry-fruits-nuts,100.0,g,55.0,jiomart
70,jiomart_lays_lays_spanish_tomato_tango_potato_chips_67_g,Lay's Spanish Tomato Tango Potato Chips 67 g,Lay'S,snacks,chips-namkeen,67.0,g,26.0,jiomart
71,jiomart_unibic_unibic_choco_chip_cookies_450_g_5_units_x_90_g,Unibic Choco Chip Cookies 450 g (5 Units x 90 g),Unibic,snacks,biscuit,450.0,g,89.0,jiomart
72,jiomart_panchtara_panchtara_moraiyobhagarfinger_milletlittle_milletvaraguarikeluharkvarigusamovaribhagarglut,"PANCHTARA Moraiyo/Bhagar/Finger Millet/little Millet/Varagu/Arikelu/Hark/Varigu/Samo/Vari/Bhagar,Gluten-free,Non-GMO,No Trans Fats-500g. (Pack of 2)",Panchtara,essentials,flour,500.0,g,256.0,jiomart
73,jiomart_kurkure_kurkure_masala_munch_namkeen_75_g,Kurkure Masala Munch Namkeen 75 g,Kurkure,snacks,chips-namkeen,75.0,g,26.0,jiomart
74,jiomart_eniya_eniya_cold_pressed_groundnut_oil_peanut_oil_kadala_ennai_500ml_pack_of_1,ENIYA Cold pressed Groundnut Oil / Peanut Oil/ Kadala Ennai 500ml Pack of 1,Eniya,essentials,oil,500.0,ml,215.0,jiomart
75,jiomart_nutribud_foods_nutribud_foods_sprouted_ragi_almonds_peanuts_drink_mix_chocolate_pack_of_2_200g,"Nutribud Foods Sprouted Ragi, Almonds & Peanuts Drink Mix (Chocolate) -- (Pack of 2 * 200g)",Nutribud Foods,baby,baby,200.0,g,698.0,jiomart
76,jiomart_ksetrikagrha_ksetrikagrha_gobindobhog_rice_10kg,Ksetrikagrha Gobindobhog Rice 10kg,Ksetrikagrha,essentials,rice,10.0,kg,3145.0,jiomart
77,jiomart_good_life_good_life_sugar_m_1_kg,Good Life Sugar (M) 1 kg,Good Life,essentials,salt-sugar,1.0,kg,55.0,jiomart
78,jiomart_bagrrys_bagrrys_crunchy_muesli_with_almond_raisins_and_honey_425_g,"Bagrry's Crunchy Muesli with Almond, Raisins and Honey 425 g",Bagrry'S,snacks,breakfast,425.0,g,160.0,jiomart
79,jiomart_wonderland_foods_wonderland_foods_premium_raw_whole_cashew_kaju_w240grade_500g_jar,Wonderland Foods Premium Raw Whole Cashew (Kaju) W240-Grade 500G Jar,Wonderland Foods,essentials,dry-fruits-nuts,500.0,g,479.0,jiomart
80,jiomart_organic_tattva_organic_tattva_brown_sugar_1_kg,Organic Tattva Brown Sugar 1 kg,Organic Tattva,essentials,salt-sugar,1.0,kg,140.0,jiomart
81,jiomart_yogabar_yogabar_100_unsweetened_peanut_butter_400g_fruits_n_nuts_muesli_400g_combo_pure_peanut_butte,Yogabar 100% Unsweetened Peanut Butter 400g & Fruits n Nuts Muesli 400g Combo | Pure Peanut Butter | Fruits n Nuts Muesli,Yogabar,snacks,breakfast,400.0,g,477.0,jiomart
82,jiomart_bambino_bambino_nutritious_hot_n_sour_vegetable_soup_40g_pack_of_5,Bambino Nutritious Hot N Sour Vegetable Soup 40g (Pack of 5),Bambino,ready_to_eat,ready-to-eat,40.0,g,229.0,jiomart
83,jiomart_balaji_wafers_balaji_wafers_mung_dal_250_g,Balaji Wafers Mung Dal 250 g,Balaji Wafers,snacks,chips-namkeen,250.0,g,44.0,jiomart
84,jiomart_organicpure_organicpure_wheat_mp_lokwan_wheat_2kg,"OrganicPure - Wheat (MP Lokwan Wheat), 2kg",Organicpure,essentials,wheat-soya,2.0,kg,299.0,jiomart
85,jiomart_veedint_veedint_pink_salt_powder_1_kg_sendha_namak_mineralrich_salt_for_healthy_cooking_natural_rock,VeeDint Pink Salt Powder 1 Kg | Sendha Namak | Mineral-rich Salt for Healthy Cooking | Natural Rock Salt Substitute for White Salt | Fresh & Natural Herbs & Seasonings | No Added Color and Flavor,Veedint,essentials,salt-sugar,1.0,kg,155.0,jiomart
86,jiomart_good_life_good_life_chawlilobia_white_small_pulses_500_g,Good Life Chawli/Lobia White Small Pulses 500 g,Good Life,essentials,pulses,500.0,g,149.0,jiomart
87,jiomart_sams_sams_italian_dressing_300g_and_vinegar_700ml_for_daily_use_unflavoured_non_fruit,Sams Italian Dressing 300g and Vinegar 700ml for Daily Use Unflavoured Non Fruit,Sams,flavourings,pickles-chutney,300.0,g,250.0,jiomart
88,jiomart_granules_n_beans_granules_n_beans_assorted_chai_cardamom_ginger_lemongrass_ginger_masala_instant_tea,"Granules n Beans Assorted Chai Cardamom, Ginger, Lemongrass Ginger, Masala Instant Tea Premix 10 Sachet x 14g",Granules N Beans,beverage,tea-cofee,10.0,Sachet,155.0,jiomart
89,jiomart_momsy_momsy_premium_chatpata_teekha_rajasthani_green_chilli_pickle_hari_mirchi_ka_achaar_950gm,Momsy Premium Chatpata Teekha Rajasthani Green Chilli Pickle| Hari Mirchi Ka Achaar (950gm),Momsy,flavourings,pickles-chutney,950.0,g,391.0,jiomart
90,jiomart_organic_purify_organic_purify_masala_chana_for_healthchickpeas_namkeensnacks_400_gm,Organic Purify MASALA CHANA FOR HEALTH|CHICKPEAS (NAMKEEN/SNACKS) 400 GM,Organic Purify,snacks,chips-namkeen,400.0,g,149.0,jiomart
91,jiomart_riscossa_riscossa_rigatoni_pasta_500g,Riscossa Rigatoni Pasta 500g,Riscossa,noodles_pasta,noodles-pasta,500.0,g,244.0,jiomart
92,jiomart_grain_cottage_grain_cottage_pure_sharbati_wheat_atta_5_kg,Grain cottage pure sharbati wheat atta 5 kg,Grain Cottage,essentials,flour,5.0,kg,300.0,jiomart
93,jiomart_pink_delight_pink_delight_jaw_atta_jau_atta_barley_flour_1_kg_pack,Pink Delight Jaw Atta | Jau Atta | Barley Flour | 1 Kg Pack,Pink Delight,essentials,flour,1.0,kg,199.0,jiomart
94,jiomart_surya_surya_1kg_red_chilli_lal_mirchi_powder_karam_natural_no_colors_no_preservatives,"Surya 1kg Red Chilli (Lal Mirchi) Powder| Karam| Natural| No Colors, No Preservatives",Surya,essentials,masala,1.0,kg,209.0,jiomart
95,jiomart_kwik_snack_kwik_snack_ott32oats_rolled_oats_for_weight_loss_pouch_pouch_200_g,kwik snack (OTT32-Oats) Rolled Oats for Weight Loss Pouch Pouch (200 g),Kwik Snack,snacks,breakfast,200.0,g,157.0,jiomart
96,jiomart_freshocartz_freshocartz_spicy_tangy_raw_digestive_masala_keri_sour_candy_50_g,FreshoCartz Spicy Tangy Raw Digestive Masala Keri Sour Candy 50 g,Freshocartz,chocolate,chocolate,50.0,g,148.0,jiomart
97,jiomart_myfitness_peanut_butter_myfitness_peanut_butter_natural_peanut_butter_crunchy_510g,MyFitness Peanut Butter Natural Peanut Butter Crunchy 510g,Myfitness Peanut Butter,spread,sauce-ketchup-butter,510.0,g,256.0,jiomart
98,jiomart_naturevit_nature_vit_khandsari_dhaga_mishri_1_kg_thread_mishri_unrefined_sugar_crystal_mishri_crysta,"Nature Vit Khandsari Dhaga Mishri, 1 Kg | Thread Mishri | Unrefined Sugar Crystal | Mishri Crystal | Pure Mishri Sugar Candy | Rock Sugar Crystal | Dhage Wali Mishri | Brown Mishri",Naturevit,chocolate,chocolate,1.0,kg,385.0,jiomart
99,jiomart_dipi_doos_dipi_doos_pizza_pasta_sauce_300_gm_glass_bottle,DIPI DOO'S PIZZA PASTA SAUCE 300 GM GLASS BOTTLE,Dipi Doo'S,spread,sauce-ketchup-butter,300.0,g,109.0,jiomart
100,jiomart_kwik_snack_kwik_snack_ks2oats_classic_oats_pouch_400_g,kwik snack (KS2-Oats) Classic Oats Pouch (400 g),Kwik Snack,snacks,breakfast,400.0,g,197.0,jiomart
101,jiomart_sams_sams_barbeque_sauce_325g_and_vinegar_700ml_combo_for_daily_use_unflavoured_non_fruit,Sams Barbeque Sauce 325g and vinegar 700ml combo for Daily Use Unflavoured Non Fruit,Sams,flavourings,pickles-chutney,325.0,g,250.0,jiomart
102,jiomart_orbit_orbit_sugarfree_mixed_fruit_chewing_gum_pack_of_8_22g,"Orbit Sugar-Free Mixed Fruit Chewing Gum, Pack of 8, 22g",Orbit,chocolate,chocolate,22.0,g,340.0,jiomart
103,jiomart_organic_tattva_organic_tattva_malka_split_masoor_dal_1_kg,Organic Tattva Malka Split Masoor Dal 1 kg,Organic Tattva,essentials,pulses,1.0,kg,220.0,jiomart
104,jiomart_choyo_choyo_chengu_veg_hakka_noodles_spice_in_every_strand_8,CHOYO Chengu Veg Hakka Noodles: Spice in Every Strand *8,Choyo,noodles_pasta,noodles-pasta,,,1800.0,jiomart
105,jiomart_millettree_millettree_sprouted_ragi_atta_1_kg,Millettree Sprouted Ragi Atta 1 KG,Millettree,essentials,flour,1.0,kg,310.0,jiomart
106,jiomart_kaara_organic_kaara_organic_cold_pressed_pure_sesame_oil_with_rich_aroma_100_natural_unrefined_chole,"KAARA ORGANIC Cold Pressed Pure Sesame Oil With Rich Aroma, 100% Natural Unrefined Cholestrol Free Edible Oil for Cooking, Low Trans Fat Chemical Free Peanut Oil, Healthy Til Oil - 1Ltr",Kaara Organic,essentials,oil,1.0,L,599.0,jiomart
107,jiomart_ancy_ancy_gurbandi_almonds500_grams_250_grams_x_2_energy_boosting_almonds_delicious_nutritious,Ancy Gurbandi Almonds-500 grams (250 Grams X 2) | Energy Boosting Almonds | Delicious & Nutritious,Ancy,essentials,dry-fruits-nuts,500.0,g,600.0,jiomart
108,jiomart_green_piece_green_piece_spout_jain_schezwan_dipping_chutney_100gm,Green Piece Spout Jain Schezwan Dipping Chutney. 100gm,Green Piece,spread,sauce-ketchup-butter,100.0,g,169.0,jiomart
