batch_id,original_product_id,product_name,brand,category,subcategory,size_value,size_unit,price,source
59,jiomart_freshocartz_freshocartz_premium_durum_wheat_fusilli_pasta_250_g,FreshoCartz Premium Durum Wheat Fusilli Pasta 250 g,Freshocartz,noodles_pasta,noodles-pasta,250.0,g,189.0,jiomart
60,jiomart_better_nutrition_better_nutrition_daliya_2x_nutrition,BETTER NUTRITION Daliya - 2X Nutrition,Better Nutrition,essentials,flour,2.0,,100.0,jiomart
61,jiomart_rk_home_made_natural_syrup_rk_home_made_natural_syrup_american_ice_cream_syrup_concentrated_syrups_a,"Rk Home Made Natural Syrup American Ice Cream Syrup Concentrated Syrups And Squash, 750 Ml",Rk Home Made Natural Syrup,beverage,juice-drink,750.0,ml,195.0,jiomart
62,jiomart_knorr_knorr_classic_sweet_corn_vegetable_soup_42_g,Knorr Classic Sweet Corn Vegetable Soup 42 g,Knorr,ready_to_eat,ready-to-eat,42.0,g,46.0,jiomart
63,jiomart_goodricke_goodricke_castleton_muscatel_darjeeling_tea_100gm_single_estate_2nd_flush_premium_whole_le,Goodricke Castleton Muscatel Darjeeling Tea - 100gm | Single Estate 2nd Flush Premium Whole Leaf Tea,Goodricke,beverage,tea-cofee,100.0,g,782.0,jiomart
64,jiomart_red_cliff_red_cliff_edible_gel_color_baby_pinkblackblueredyellowcoppergoldengreenchoco_brownorangesn,"RED CLIFF Edible Gel Color - Baby Pink+Black+Blue+Red+Yellow+Copper+Golden+Green+Choco Brown+Orange+Snow white+Silver | Combo Pack Of 12 | For Icing, Fondant, Slime & Baking | 12x40ml",Red Cliff,flavourings,pickles-chutney,,ml,599.0,jiomart
65,jiomart_trinetra_trinetra_brown_sugar_2_kg_500g_x_4_pack,Trinetra Brown Sugar 2 kg (500g X 4 Pack),Trinetra,essentials,salt-sugar,2.0,kg,263.0,jiomart
66,jiomart_goshudh_goshudh_singhada_atta_250_g_chestnut_flour,Goshudh Singhada Atta 250 g Chestnut Flour,Goshudh,essentials,flour,250.0,g,165.0,jiomart
67,jiomart_regency_regency_chia_seeds_250_g,Regency Chia Seeds 250 g,Regency,essentials,dry-fruits-nuts,250.0,g,259.0,jiomart
68,jiomart_trinetra_trinetra_mp_sharbati_wheat_flour_5_kg_pack,Trinetra Mp Sharbati wheat flour 5 kg Pack,Trinetra,essentials,flour,5.0,kg,610.0,jiomart
69,jiomart_krayon_krayon_daily_basmati_rice_2kg_basmati_pack_of_2_high_quality_basmati_rice,Krayon Daily Basmati Rice - 2kg Basmati | Pack of 2 - High Quality Basmati Rice,Krayon,essentials,rice,2.0,kg,310.0,jiomart
70,jiomart_nutra_vita_nutra_vita_parmesan_powder500_grams,Nutra Vita Parmesan Powder(500 Grams),Nutra Vita,dairy,cheese-paneer,500.0,g,1999.0,jiomart
71,jiomart_deccanmudra_deccanmudra_low_gi_khapli_wheat_atta_1kg_pack_of_5,Deccanmudra low gi khapli wheat atta 1kg pack of 5,Deccanmudra,essentials,flour,1.0,kg,845.0,jiomart
72,jiomart_postman_postman_wood_pressed_mustard_oil_2l_jar_kachi_ghani_,Postman Wood Pressed Mustard Oil 2L Jar | Kachi Ghani ,|Postman,essentials,oil,2.0,L,540.0,jiomart
73,jiomart_vasani_g_vasani_g_multigrain_mix_atta_5kg_wheatfree_health_flour_bajra_jowar_chana_barley_ragi_blend,"Vasani G Multigrain Mix Atta 5kg | Wheat-Free Health Flour | Bajra, Jowar, Chana, Barley, Ragi Blend | Perfect for Daily Meals",Vasani G,essentials,flour,5.0,kg,729.0,jiomart
74,jiomart_momoo_momoos_nutrimix_nutrition_powder_for_kids_magic_of_millets_no_added_sugar_no_artificial_ingred,"MOMOO’s Nutrimix Nutrition Powder for Kids | Magic of Millets | No Added Sugar, No Artificial Ingredients | 200g",Momoo,baby,baby,200.0,g,450.0,jiomart
75,jiomart_add_me_add_me_home_made_carrot_pickles_gajar_ka_khatta_achar_500gm_glass_jar,Add Me Home Made Carrot Pickles Gajar ka Khatta Achar 500Gm Glass jar,Add Me,flavourings,pickles-chutney,500.0,g,309.0,jiomart
76,jiomart_good_life_good_life_jaggery_cubes_400_g,Good Life Jaggery Cubes 400 g,Good Life,essentials,salt-sugar,400.0,g,49.0,jiomart
77,jiomart_9_am_9am_stuffed_red_chilli_pickle_400g,9am Stuffed Red Chilli Pickle 400g,9 Am,flavourings,pickles-chutney,9.0,,199.0,jiomart
78,jiomart_rorosaur_rorosaur_baby_puree_tomato_beans_peas_ghee_mild_spices_no_added_sugarsalt_pack_of_4,"Rorosaur Baby Puree - Tomato, Beans, Peas, Ghee & Mild Spices - No Added Sugar/Salt - Pack of 4",Rorosaur,baby,baby,4.0,pack,420.0,jiomart
79,jiomart_b_natural_b_natural_no_added_sugar_tender_coconut_water_750_ml,B Natural No Added Sugar Tender Coconut Water 750 ml,B Natural,beverage,juice-drink,750.0,ml,69.0,jiomart
80,jiomart_kit_kat_kitkat_chocolate_285_g,KitKat Chocolate 28.5 g,Kit Kat,chocolate,chocolate,28.5,g,21.0,jiomart
81,jiomart_food_library_the_magic_of_nature_food_library_rajasthani_bedmi_poori_atta_flour_400_g_pack_of_1,"Food Library Rajasthani Bedmi Poori Atta Flour, 400 G (Pack Of 1)",Food Library The Magic Of Nature,essentials,flour,400.0,g,240.0,jiomart
82,jiomart_puramio_puramio_vanilla_white_culinary_essence_50ml,"PURAMIO Vanilla White Culinary Essence, 50ml",Puramio,flavourings,pickles-chutney,50.0,ml,209.0,jiomart
83,jiomart_true_elements_true_elements_muesli_sugar_free_12_kg_no_added_sugar_100_wholegrain_cereal_14g_clean_p,True Elements Muesli Sugar Free 1.2 kg - No Added Sugar | 100% Wholegrain Cereal | 14g Clean Protein | Diet Food | Healthy and Quick Breakfast,True Elements,snacks,breakfast,1.2,kg,459.0,jiomart
84,jiomart_real_real_fruit_power_activ_apple_juice_1_l,Real Fruit Power Activ Apple Juice 1 L,Real,beverage,juice-drink,1.0,L,112.0,jiomart
85,jiomart_paper_boat_paper_boat_nata_de_coco_lychee_fruit_beverage_250_ml,Paper Boat Nata De Coco Lychee Fruit Beverage 250 ml,Paper Boat,beverage,juice-drink,250.0,ml,35.0,jiomart
86,jiomart_anjali_anjali_yenstar_groundnutpeanut_oil_10_litre_can_each_5_litre,Anjali Yenstar Groundnut/Peanut Oil 10 Litre Can (Each 5 Litre),Anjali,essentials,oil,10.0,L,2179.0,jiomart
87,jiomart_private_label_chilli_powder_100_g,Chilli Powder 100 g,Private Label,essentials,masala,100.0,g,27.0,jiomart
88,jiomart_trinetra_trinetra_black_salt_250_g_kala_namak,Trinetra Black Salt 250 g Kala Namak,Trinetra,essentials,salt-sugar,250.0,g,135.0,jiomart
89,jiomart_pristine_pristine_1st_bites_baby_cereal_300g_824_months_stage2_100_organic_wheat_apple_powder,"Pristine 1st BITES Baby Cereal 300g | (8-24 Months) Stage-2, 100% Organic Wheat & Apple Powder",Pristine,baby,baby,1.0,,365.0,jiomart
90,jiomart_duncans_finest_hand_picked_leaf_tea_duncans_finest_hand_picked_leaf_tea_double_diamond_premium_ctc_t,Duncans Finest Hand - Picked Leaf Tea Double Diamond Premium CTC Tea - 250g Pack,Duncans Finest Hand - Picked Leaf Tea,beverage,tea-cofee,250.0,g,149.0,jiomart
91,jiomart_best_farms_best_farms_moth_beans_500_g,Best Farms Moth Beans 500 g,Best Farms,essentials,pulses,500.0,g,85.0,jiomart
92,jiomart_good_life_good_life_rice_flour_atta_500_g,Good Life Rice Flour / Atta 500 g,Good Life,essentials,flour,500.0,g,27.0,jiomart
93,jiomart_green_piece_green_piece_instant_cold_coco_cocoa_powder_200gm_pack_of_2,Green Piece Instant Cold Coco / Cocoa Powder 200gm. (Pack of 2),Green Piece,ready_to_eat,ready-to-eat,200.0,g,329.0,jiomart
94,jiomart_hariyam_hariyam_mix_tutti_frutti_cherries_fresh_fruits_500_gm,Hariyam Mix Tutti Frutti Cherries Fresh Fruits (500 GM),Hariyam,chocolate,chocolate,500.0,g,219.0,jiomart
95,jiomart_yogabar_yogabar_power_up_20g_protein_bars_coffee_pack_of_5,Yogabar Power Up 20g Protein Bars Coffee (Pack of 5),Yogabar,snacks,breakfast,20.0,g,479.0,jiomart
96,jiomart_pink_delight_pink_delight_sulphurless_double_refined_sugar_500_gmboora_500_gm_pack_of_2_1_kg_combo_p,Pink Delight Sulphurless Double Refined Sugar 500 Gm+Boora 500 Gm | Pack of 2 | 1 Kg Combo Pack,Pink Delight,essentials,salt-sugar,500.0,g,199.0,jiomart
97,jiomart_dhampur_green_dhampur_green_1kg_jaggery_powder_sachet_200_sachets_of_5g_each_100_organic_100_pure_10,"Dhampur Green 1Kg Jaggery Powder Sachet | 200 Sachets of 5g each | 100% Organic, 100% Pure & 100% Chemical Free | Jaggery Powder For Tea and Coffee , Milk, Mithai",Dhampur Green,essentials,salt-sugar,1.0,kg,299.0,jiomart
98,jiomart_gm_foods_gm_foods_class_poha_500g_combo_of_2_pcs,GM FOODS Class Poha 500g combo of 2 Pcs,Gm Foods,ready_to_eat,ready-to-eat,500.0,g,168.0,jiomart
99,jiomart_pristine_pristine_1st_bites_baby_cereal_300g_1024_months_100_organic_wheat_spinach_carrot_powder_pac,"Pristine 1st BITES Baby Cereal 300g| (10-24 Months) , 100% Organic Wheat, Spinach & Carrot Powder (Pack of 5)",Pristine,baby,baby,1.0,,1850.0,jiomart
100,jiomart_goshudh_goshudh_soya_chunks_1_kg_500g_x_2_pack,Goshudh Soya Chunks 1 kg (500g X 2 Pack),Goshudh,essentials,wheat-soya,1.0,kg,295.0,jiomart
101,jiomart_coca_cola_coca_cola_original_taste_soft_drink_300_ml_pack_of_2_imported_from_vietnam,"Coca Cola Original Taste Soft Drink, 300 ml (Pack of 2) - Imported from Vietnam",Coca Cola,beverage,juice-drink,300.0,ml,380.0,jiomart
102,jiomart_megachef_megachef_premium_mushroom_sauce_230gms,Megachef Premium Mushroom Sauce 230gms,Megachef,spread,sauce-ketchup-butter,230.0,g,349.0,jiomart
103,jiomart_zerobeli_zerobeli_100_wholegrain_jowar_choco_chip_cookies_250g_no_maida_no_palm_oil_or_preservatives,"Zerobeli 100% Wholegrain Jowar Choco Chip Cookies 250g | No Maida, No Palm Oil or Preservatives",|Zerobeli,snacks,biscuit,250.0,g,243.0,jiomart
104,jiomart_cambridge_tea_party_cambridge_tea_party_assorted_tea_sampler_pack_24_tulsi_green_tea_bags_detox_kahw,"Cambridge Tea Party Assorted Tea, Sampler Pack, 24 Tulsi Green Tea Bags, Detox Kahwa, Kashmiri Kahwa, Spa Lemongrass, Immunity Honey Lemon Ginger",Cambridge Tea Party,beverage,tea-cofee,24.0,Tulsi,100.0,jiomart
105,jiomart_double_horse_double_horse_easy_pathiri_powder_500g_pack_of_3,Double Horse Easy Pathiri Powder 500g | Pack of 3,Double Horse,essentials,flour,500.0,g,140.0,jiomart
106,jiomart_rubicon_rubicon_cranberry_fruit_juice_higher_fruit_content_25_ideal_for_cocktails_and_mocktails_no_p,"Rubicon Cranberry Fruit Juice | Higher Fruit Content- (25%) | Ideal for cocktails and mocktails | No Preservatives, No Artificial Colours, No Sweeteners | Rich in Vitamin C",Rubicon,beverage,juice-drink,,,349.0,jiomart
107,jiomart_pink_delight_pink_delight_sooji_semolina_suji_1_kg_pack,Pink Delight | Sooji | Semolina | Suji | 1 Kg Pack,Pink Delight,essentials,flour,1.0,kg,199.0,jiomart
108,jiomart_yogabar_yogabar_no_added_sugar_muesli_700_pack_of_2,Yogabar No Added Sugar Muesli 700 Pack of 2,Yogabar,snacks,breakfast,700.0,pack,499.0,jiomart
109,jiomart_bauli_bauli_moonfils_choco_croissant_45_g_pack,Bauli Moonfils Choco Croissant 45 g (Pack),Bauli,snacks,bakery,45.0,g,25.0,jiomart
110,jiomart_star_a_mothers_choice_star_a_mothers_choice_unpolished_sabut_moong_dal_saboot_green_moong_high_fiber,STAR A Mother's Choice Unpolished Sabut Moong Dal | Saboot Green Moong | High Fiber | Premium Quality | 500g,Star A Mother'S Choice,essentials,pulses,500.0,g,169.0,jiomart
111,jiomart_aeroplane_aeroplane_everyday_basmati_rice_5_kg,"Aeroplane Everyday Basmati Rice, 5 Kg",Aeroplane,essentials,rice,5.0,kg,696.0,jiomart
112,jiomart_aeroplane_brand_aeroplane_shudh_chakki_atta_10_kg,Aeroplane Shudh Chakki Atta| 10 Kg,Aeroplane Brand,essentials,flour,10.0,kg,569.0,jiomart
113,jiomart_s_eleven_super_market_s_eleven_super_market_ready_to_fry_atta_golgappapuchkagupchuppani_puri_papad_f,S Eleven Super Market Ready to Fry Atta Golgappa/(Puchka/Gupchup)Pani Puri Papad Fryum 500 gm,S Eleven Super Market,ready_to_eat,ready-to-eat,500.0,g,199.0,jiomart
114,jiomart_wonderland_foods_wonderland_foods_dry_fruits_combo_roasted_and_salted_almonds_200g_roasted_and_salte,Wonderland Foods Dry Fruits Combo Roasted and Salted Almonds 200g Roasted and Salted Cashews 100g,Wonderland Foods,essentials,dry-fruits-nuts,200.0,g,405.0,jiomart
115,jiomart_gustora_gustora_100_durum_wheat_i_fiber_rich_i_nongmo_i_vegetarian_i_penne_rigate_500g_macaroni_500g,"Gustora 100% Durum Wheat I Fiber Rich I Non-GMO I Vegetarian I Penne Rigate (500g) & Macaroni (500g) Pasta Combo (Pack of 2, 1 kg)",Gustora,noodles_pasta,noodles-pasta,500.0,g,227.0,jiomart
116,jiomart_kiyo_kiyo_pani_puri_paste_date_tamarind_chutney_100_gms_10,Kiyo Pani Puri Paste & Date & Tamarind Chutney - 100 GMS * 10,Kiyo,flavourings,pickles-chutney,100.0,g,269.0,jiomart
117,jiomart_oreal_oreal_premium_kachi_ghani_pure_mustard_sarso_oil_for_cooking_52_litre_7_litre,"Oreal Premium Kachi Ghani Pure Mustard (Sarso) oil , for Cooking (5+2 Litre) - 7 Litre",Oreal,essentials,oil,2.0,L,1499.0,jiomart
118,jiomart_rajam_rajam_snacks_madras_mixture_300_g,Rajam Snacks Madras Mixture 300 g,Rajam,snacks,chips-namkeen,300.0,g,99.0,jiomart
