batch_id,original_product_id,product_name,brand,category,subcategory,size_value,size_unit,price,source
23,jiomart_masterchow_masterchow_combo_hakka_noodles_300g_chilli_garlic_bang_bang_220g_sweet_spicy_delhi_belly_,Masterchow - Combo | Hakka Noodles (300g) + Chilli & Garlic Bang Bang (220g)+ Sweet & Spicy Delhi Belly (220g) | Pack of 3,Masterchow,noodles_pasta,noodles-pasta,300.0,g,531.0,jiomart
24,jiomart_tummyfriendly_foods_tummyfriendly_foods_natural_raw_kerala_banana_powder_raw_nendran_banana_powder_n,TummyFriendly Foods Natural Raw Kerala Banana Powder | Raw Nendran Banana Powder | No Chemicals Cereal (200 g),Tummyfriendly Foods,baby,baby,200.0,g,299.0,jiomart
25,jiomart_organic_tattva_organic_tattva_chana_dal_1_kg,Organic Tattva Chana Dal 1 kg,Organic Tattva,essentials,pulses,1.0,kg,188.0,jiomart
26,jiomart_trinetra_trinetra_pink_salt_500_g_sendha_namak,Trinetra Pink Salt 500 g Sendha Namak,Trinetra,essentials,salt-sugar,500.0,g,175.0,jiomart
27,jiomart_vasani_g_vasani_g_wheat_flour_1kg_traditional_chakki_ground_atta_rich_in_fiber_energy,Vasani G Wheat Flour 1kg | Traditional Chakki Ground Atta | Rich in Fiber & Energy,Vasani G,essentials,flour,1.0,kg,239.0,jiomart
28,jiomart_laxmi_laxmi_daily_feast_2_kg_1kg_pack_of_2_kulthi_brown_horse_gram_kulthi_beans_gahat_gehat,Laxmi Daily Feast 2 kg (1kg Pack of 2) Kulthi | Brown Horse Gram | Kulthi Beans | Gahat | Gehat,Laxmi,essentials,pulses,2.0,kg,329.0,jiomart
29,jiomart_classic_harvest_pure_sharbati_wheat_flour_fresh_sharbati_atta_2_kg,Pure Sharbati Wheat Flour ( Fresh Sharbati Atta ) 2 KG,Classic Harvest,essentials,flour,2.0,kg,335.0,jiomart
30,jiomart_mcvities_mcvities_digestive_high_fibre_biscuits_with_goodness_of_wholewheat_200_g_pouch_pack_of_4,"McVitie's Digestive High Fibre Biscuits With Goodness Of Wholewheat, 200 g Pouch (Pack of 4)",Mcvitie'S,snacks,biscuit,200.0,g,225.0,jiomart
31,jiomart_nescafe_nescafe_mocha_ready_to_drink_chilled_cold_coffee_can_240_ml_imported_from_usa,Nescafe Mocha Ready To Drink Chilled Cold Coffee Can 240 Ml - Imported from USA,Nescafe,beverage,tea-cofee,240.0,ml,260.0,jiomart
32,jiomart_good_life_good_life_dhania_jeera_powder_500_g,Good Life Dhania Jeera Powder 500 g,Good Life,essentials,masala,500.0,g,156.0,jiomart
33,jiomart_chandni_chowk_chandni_chowk_ready_to_eat_steamed_brown_basmati_rice_just_heat_and_serve_authentic_re,Chandni Chowk Ready to Eat Steamed Brown Basmati Rice | Just Heat and Serve | Authentic Ready to Eat Brown Basmati Rice with Traditional Flavor | No Preservatives Or Artificial Colors | 250 gm Pack of 1,Chandni Chowk,ready_to_eat,ready-to-eat,250.0,g,115.0,jiomart
34,jiomart_oreal_oreal_premium_kachi_ghani_100_pure_mustard_oilsarso_cooking_oil_3_litre,Oreal Premium Kachi Ghani 100% Pure Mustard oil/Sarso Cooking Oil - 3 Litre,Oreal,essentials,oil,3.0,L,999.0,jiomart
35,jiomart_farmers_feast_farmers_feast_black_dry_dates_1kg_dry_chuhara_kali_kharak_sukha_khajur_kharek_healthy_,FARMER'S FEAST Black Dry Dates 1kg | Dry Chuhara | Kali Kharak | Sukha Khajur | Kharek | Healthy & Natural Black Dates | Dry Fruits | Jar Pack,Farmer'S Feast,essentials,dry-fruits-nuts,1.0,kg,279.0,jiomart
36,jiomart_yogabar_yogabar_multigrain_energy_and_breakfast_bar_combo,Yogabar Multigrain Energy and Breakfast Bar Combo,Yogabar,snacks,breakfast,,,621.0,jiomart
37,jiomart_rpld_rpld_tinni_rice_pasai_rice_satvic_fasting_rice_red_wild_rice_09_kg,RPLD Tinni Rice | Pasai Rice | Satvic Fasting Rice | Red Wild Rice 0.9 Kg,Rpld,essentials,rice,0.9,kg,199.0,jiomart
38,jiomart_indrizo_indrizo_premium_ponni_boiled_rice_5kg,INDRIZO Premium ponni boiled Rice (5kg),Indrizo,essentials,rice,5.0,kg,600.0,jiomart
39,jiomart_goshudh_goshudh_vitamin_spelt_wheat_atta_2_kg_1kg_x_2_pack,Goshudh Vitamin Spelt Wheat Atta 2 kg (1Kg X 2 Pack),Goshudh,essentials,flour,2.0,kg,350.0,jiomart
40,jiomart_pusht_organic_pusht_organic_jowar_flour_sorghum_atta_500gm_x_3pcs,Pusht Organic Jowar Flour (Sorghum Atta) 500Gm x 3Pcs,Pusht Organic,essentials,flour,500.0,g,280.0,jiomart
41,jiomart_trinetra_trinetra_black_salt_1_kg_kala_namak,Trinetra Black Salt 1 kg Kala Namak,Trinetra,essentials,salt-sugar,1.0,kg,235.0,jiomart
42,jiomart_tata_sampann_tata_sampann_100_pure_cashew_200_g_kaju_,Tata Sampann 100% Pure Cashew 200 g | Kaju ,|Tata Sampann,essentials,dry-fruits-nuts,200.0,g,305.0,jiomart
43,jiomart_kwik_snack_kwik_snack_ott7oats_classic_100_natural_oats_pouch_200_g,kwik snack (OTT7-Oats) Classic 100% Natural Oats Pouch (200 g),Kwik Snack,snacks,breakfast,200.0,g,157.0,jiomart
44,jiomart_organic_tattva_organic_tattva_5kg_traditional_basmati_rice_everyday_basmati_rice_source_of_protein_n,ORGANIC TATTVA 5kg Traditional Basmati Rice Everyday Basmati Rice Source of Protein Naturally Gluten Free Flavorful and Aromatic Rice Pesticide and Chemical Free (5kg 1 Pack),Organic Tattva,essentials,rice,5.0,kg,1100.0,jiomart
45,jiomart_red_rose_red_rose_gobindo_bhog_rice_1_kg,"Red Rose Gobindo Bhog Rice, 1 Kg",Red Rose,essentials,rice,1.0,kg,249.0,jiomart
46,jiomart_kesarco_kesarco_chia_seeds_250gm,KesarCo Chia Seeds 250gm,Kesarco,essentials,dry-fruits-nuts,250.0,g,101.0,jiomart
47,jiomart_921_921_classic_red_label_jeera_rice_special_basmati_rice_5kg,921 CLASSIC RED LABEL JEERA RICE SPECIAL BASMATI RICE 5KG,921,essentials,rice,921.0,CLASSIC,639.0,jiomart
48,jiomart_heinz_heinz_smokey_barbeque_500_ml_new_zealand_product,"Heinz Smokey Barbeque 500 Ml, New Zealand Product",Heinz,spread,sauce-ketchup-butter,500.0,ml,649.0,jiomart
49,jiomart_bb_organics_bb_organics_kodo_millet_flakes_1_kg_varagu_avaltraditional_millet_flakes,B&B Organics Kodo Millet Flakes (1 kg)/ Varagu Aval/Traditional Millet Flakes,B&B Organics,snacks,breakfast,1.0,kg,419.0,jiomart
50,jiomart_ganesh_ganesh_bikaneri_special_moong_papad_250_g,Ganesh Bikaneri Special Moong Papad 250 g,Ganesh,ready_to_eat,ready-to-eat,250.0,g,147.0,jiomart
51,jiomart_teacurry_teacurry_cardamom_chai_100_gram_elachi_chai_for_immunity_blood_pressure_digestion,"TEACURRY Cardamom Chai (100 Gram) - Elachi Chai for Immunity, Blood Pressure, Digestion",Teacurry,beverage,tea-cofee,100.0,g,169.0,jiomart
52,jiomart_snickers_snickers_peanut_filled_chocolate_bar_loaded_with_peanuts_nougat_caramel_40_g_pack_of_6,"Snickers Peanut Filled Chocolate Bar Loaded with Peanuts, Nougat & Caramel, 40 g (Pack of 6)",Snickers,chocolate,chocolate,40.0,g,272.0,jiomart
53,jiomart_foodado_foodado_premium_idly_rava_idly_rava_for_soft_and_fluffy_idlis_950gm,FOODADO Premium Idly Rava -Idly Rava for Soft and Fluffy Idlis (950gm),Foodado,essentials,flour,950.0,g,243.0,jiomart
54,jiomart_cadbury_cadbury_dairy_milk_silk_bubbly_chocolate_bar_112_g,Cadbury Dairy Milk Silk Bubbly Chocolate Bar 112 g,Cadbury,chocolate,chocolate,112.0,g,196.0,jiomart
55,jiomart_purete_purete_extra_virgin_olive_oil_250_ml,Purete Extra Virgin Olive Oil 250 Ml,Purete,essentials,oil,250.0,ml,674.0,jiomart
56,jiomart_brunella_brunella_penne_pasta_500g_pack_of_3,"Brunella Penne Pasta, 500g, Pack of 3",Brunella,noodles_pasta,noodles-pasta,500.0,g,349.0,jiomart
57,jiomart_kush_gold_kush_gold_himalayan_pink_salt_for_cooking_enriched_with_84_minerals_gulabi_namak_1kg_pack,Kush Gold Himalayan Pink Salt for Cooking Enriched With 84 Minerals / Gulabi Namak (1Kg Pack),Kush Gold,essentials,salt-sugar,84.0,Minerals,234.0,jiomart
58,jiomart_yuvraj_yuvraj_chocolate_flavoured_soan_papadi_sweets_box_pack_400_g,Yuvraj Chocolate Flavoured Soan Papadi Sweets    Box Pack (400 g),Yuvraj,snacks,chips-namkeen,400.0,g,147.0,jiomart
59,jiomart_trinetra_trinetra_ragi_atta_1_kg_500g_x_2_pack,Trinetra Ragi Atta 1 kg (500g X 2 Pack),Trinetra,essentials,flour,1.0,kg,275.0,jiomart
60,jiomart_kesarco_kesarco_sunflower_seeds_100gm,KESARCO Sunflower Seeds 100gm,Kesarco,essentials,dry-fruits-nuts,100.0,g,31.0,jiomart
61,jiomart_vyndo_vyndo_snacks_trial_combo_pack_includes_different_flavoured_of_bhakhris_and_khakhras_40_gm_each,"Vyndo Snacks Trial Combo Pack, Includes Different Flavoured Of Bhakhris and Khakhras (40 gm each) (4 bhakhri + 4 khakhra)",Vyndo,snacks,chips-namkeen,40.0,g,160.0,jiomart
62,jiomart_zerobeli_zerobeli_100_wholesome_combo_crunchy_0_added_sugar_dark_chocolate_almond_muesli_425_gm_each,"Zerobeli 100% Wholesome Combo - Crunchy 0% Added Sugar & Dark Chocolate Almond Muesli, 425 gm each",Zerobeli,snacks,breakfast,425.0,g,499.0,jiomart
63,jiomart_being_vegan_being_vegan_cashew_nuts_kaju_california_almond_badam_combo_pack_dry_fruits_rich_in_prote,BEING VEGAN Cashew Nuts Kaju California Almond Badam Combo Pack Dry Fruits Rich in Protein 500 gram,Being Vegan,essentials,dry-fruits-nuts,500.0,g,799.0,jiomart
64,jiomart_octavius_octavius_premium_instant_coffee_powder_jar_100_gm,Octavius Premium Instant Coffee Powder Jar 100 gm,Octavius,beverage,tea-cofee,100.0,g,249.0,jiomart
65,jiomart_vatan_tea_vatan_tea_vatan_tea_classic_1kg_pack_of_5_ctc_leaf_black_tea_swaad_swadesi_perfect_blend_f,Vatan Tea | Vatan Tea Classic 1kg (Pack of 5) | CTC Leaf | Black Tea | Swaad Swadesi | Perfect Blend For Chai Lovers | Swaad Swadesi,Vatan Tea,beverage,tea-cofee,1.0,kg,250.0,jiomart
66,jiomart_dhampur_green_dhampur_green_dhaga_mishri_15kg_750g_x_2_crystal_sweet_candy,"Dhampur Green Dhaga Mishri, 1.5Kg 750g x 2 | Crystal Sweet Candy",Dhampur Green,essentials,salt-sugar,1.5,kg,369.0,jiomart
67,jiomart_prov_prov_premium_california_roasted_and_salted_pistachios_250_g,ProV Premium California Roasted And Salted Pistachios 250 g,Prov,essentials,dry-fruits-nuts,250.0,g,318.0,jiomart
68,jiomart_ghotaram_ghotaram_pure_healthy_lachha_mathi_salone_mathri_nimki_evening_tea_time_snacks_crispy_namke,Ghotaram Pure & Healthy Lachha Mathi Salone Mathri | Nimki | Evening Tea Time Snacks | Crispy | Namkeen | Ready to eat | Snacks | Preservatives Free | Gift Snack No Preservatives-250*1Pack,Ghotaram,snacks,chips-namkeen,1.0,pack,219.0,jiomart
69,jiomart_imported_imported_prime_drink_strawberry_banana_sports_drinks_with_zero_sugar_added_exotic_delicious,Imported Prime Drink Strawberry Banana Sports Drinks | With Zero Sugar Added Exotic Delicious Flavour New Edition 500ml,Imported,beverage,juice-drink,500.0,ml,340.0,jiomart
70,jiomart_granules_n_beans_granules_n_beans_saffron_cardamom_chai_instant_tea_premix_10_sachet_x_14g_140g,Granules n Beans Saffron Cardamom Chai Instant Tea Premix - 10 Sachet x 14g - 140g,Granules N Beans,beverage,tea-cofee,10.0,Sachet,190.0,jiomart
71,jiomart_classic_harvest_classic_harvest_fibre_rich_desi_chana_sattu_roasted_gram_flour_450g,Classic Harvest Fibre Rich Desi Chana Sattu / Roasted Gram Flour -450g,Classic Harvest,essentials,flour,450.0,g,185.0,jiomart
72,jiomart_gustora_gustora_spaghetti_pasta_combo_pack_of_2_i_durum_wheat_semolina_i_rich_in_protein_fibre_i_zer,Gustora Spaghetti Pasta Combo Pack Of 2 I Durum Wheat Semolina I Rich In Protein & Fibre I Zero Cholesterol I Cooking Time 10 Min I Vegetarian Pasta - (500 Gm X 2),Gustora,noodles_pasta,noodles-pasta,2.0,,251.0,jiomart
73,jiomart_goshudh_goshudh_brown_sugar_5_kg_1kg_x_5_pack,Goshudh Brown Sugar 5 kg (1Kg X 5 Pack),Goshudh,essentials,salt-sugar,5.0,kg,721.0,jiomart
74,jiomart_br_cart_br_cart_samak_chawal_sama_rice_barnyard_millet_samo_vari_bhagar_fasting_food_rice_mini_broke,"Br Cart Samak Chawal | Sama Rice | Barnyard Millet | Samo | Vari | Bhagar | Fasting Food Rice (Mini Broken Grain, Raw) (0.1 Kg)",Br Cart,essentials,rice,0.1,kg,179.0,jiomart
75,jiomart_pink_delight_pink_delight_kerala_banana_chips_masala_banana_chips_180g_pouch,Pink Delight Kerala Banana Chips | Masala Banana Chips | 180g Pouch,Pink Delight,snacks,chips-namkeen,180.0,g,185.0,jiomart
76,jiomart_kwik_snack_kwik_snack_ott27oats_100_natural_high_fiber_oats_pouch_pouch_200_g,kwik snack (OTT27-Oats) 100% Natural High Fiber Oats Pouch Pouch (200 g),Kwik Snack,snacks,breakfast,200.0,g,157.0,jiomart
77,jiomart_ksetrikagrha_ksetrikagrha_gobindobhog_rice_1_kg,Ksetrikagrha Gobindobhog Rice 1 kg,Ksetrikagrha,essentials,rice,1.0,kg,695.0,jiomart
78,jiomart_organic_tattva_organic_tattva_ragi_millet_flour_500_g,Organic Tattva Ragi Millet Flour 500 g,Organic Tattva,essentials,flour,500.0,g,64.0,jiomart
79,jiomart_ritebite_ritebite_max_protein_daily_choco_classic_bar_50_g,RiteBite Max Protein Daily Choco Classic Bar 50 g,Ritebite,snacks,breakfast,50.0,g,405.0,jiomart
80,jiomart_octavius_octavius_gold_tea_ctc_chai_1_kg,Octavius Gold Tea CTC Chai - 1 Kg,Octavius,beverage,tea-cofee,1.0,kg,499.0,jiomart
81,jiomart_nourish_you_nourish_you_organic_black_chia_seeds_250_g_usda_certified_grain_gluten_free_super_source,"NOURISH YOU Organic Black Chia Seeds 250 G | USDA Certified Grain | Gluten Free | Super Source of Calcium, Protein Fibre, Omega 3 & Antioxidant | Healthy Snacks | Pack of 1",Nourish You,essentials,dry-fruits-nuts,250.0,g,149.0,jiomart
82,jiomart_grocery_harvest_grocery_harvest_natural_phool_makhana_250_gram_light_tasty_snack,GROCERY HARVEST Natural Phool Makhana 250 Gram | Light & Tasty Snack,Grocery Harvest,essentials,dry-fruits-nuts,250.0,g,337.0,jiomart
83,jiomart_true_elements_true_elements_cranberry_and_blueberry_muesli_12kg,True Elements Cranberry And Blueberry Muesli 1.2kg,True Elements,snacks,breakfast,1.2,kg,549.0,jiomart
84,jiomart_andramart_andramart_solitaire_4_pc_broken_split_cashew_kaju_100_gm,Andramart solitaire 4 PC Broken Split Cashew (Kaju) 100 gm,Andramart,essentials,dry-fruits-nuts,4.0,PC,169.0,jiomart
85,jiomart_surya_surya_200gm_whole_spice_combonutmegstar_aniseblack_cardamomgreen_cardamommace_flowerblack_pepp,"SURYA 200gm WHOLE SPICE COMBO-NUTMEG,STAR ANISE,BLACK CARDAMOM,GREEN CARDAMOM,MACE FLOWER,BLACK PEPPER,BAYLEAF,CINNAMON,POPPY SEEDS,CLOVE (Pack of 10; 20gmx10)",Surya,essentials,masala,200.0,g,349.0,jiomart
86,jiomart_gustora_gustora_durum_whole_wheat_semolina_penne_fusilli_spaghetti_pasta_combo_i_vegetarian_i_zero_c,"Gustora Durum Whole Wheat Semolina Penne, Fusilli & Spaghetti Pasta Combo I Vegetarian I Zero Cholestrol I Rich in Fibre & Protein I Healthy Diet - (500g X 3)",Gustora,noodles_pasta,noodles-pasta,500.0,g,339.0,jiomart
87,jiomart_twinings_twinings_darjeeling_tea_25_teabags_premium_black_tea_twinings_origins_light_strength_delica,Twinings Darjeeling Tea 25 Teabags Premium Black Tea Twinings Origins Light Strength Delicate Subtle 50 Gm Pack of 25,Twinings,beverage,tea-cofee,25.0,teabags,297.0,jiomart
88,jiomart_cheetos_cheetos_crunchy_flamin_hot_flavour_354gmx4_pieces_imported_from_uae,Cheetos Crunchy Flamin Hot Flavour 35.4gmx4 Pieces - Imported from UAE,Cheetos,snacks,chips-namkeen,35.4,g,460.0,jiomart
89,jiomart_luvit_luvit_luscious_love_delights_heart_shaped_chocolate_bars_a_gift_of_love_pack_of_1_162g_each,LuvIt Luscious Love Delights - Heart Shaped Chocolate Bars| A Gift of Love| Pack of 1 - 162g Each,Luvit,chocolate,chocolate,162.0,g,213.0,jiomart
90,jiomart_crunchers_crunchers_exquisite_bliss_milky_coconut_cookies_savor_the_creamy_coconut_goodness_in_every,Crunchers Exquisite Bliss Milky Coconut Cookies Savor the Creamy Coconut Goodness in Every Bite ( Pack of 2 x 100g),Crunchers,snacks,biscuit,,g,252.0,jiomart
91,jiomart_patanjali_patanjali_nariyalcoconut_biscuit_204_g,Patanjali Nariyal/Coconut Biscuit 204 g,Patanjali,snacks,biscuit,204.0,g,25.0,jiomart
92,jiomart_true_elements_true_elements_muesli_fruit_and_nuts_12kg_96_nuts_seeds_fruits_and_wholegrain_muesli_di,True Elements Muesli Fruit and Nuts 1.2kg 96% Nuts Seeds Fruits and Wholegrain Muesli| Diet Food,True Elements,snacks,breakfast,1.2,kg,449.0,jiomart
93,jiomart_rizz_rizz_sprouted_ragi_porridge_with_raw_banana_and_almond_no_sugar_or_salt,Rizz Sprouted Ragi Porridge with Raw Banana and almond (No sugar or salt),Rizz,baby,baby,,,250.0,jiomart
94,jiomart_br_cart_brcart_mixed_fruit_stone_candy_orange_kachi_kerry_mango_litchi_guava_100_g,"Brcart Mixed Fruit Stone Candy Orange, Kachi Kerry, Mango, Litchi, guava, 100 g",Br Cart,chocolate,chocolate,100.0,g,169.0,jiomart
95,jiomart_oracle_oracle_almond_super_jumbo,ORACLE ALMOND SUPER JUMBO,Oracle,essentials,dry-fruits-nuts,,,360.0,jiomart
96,jiomart_good_life_good_life_fenugreek_500_g,Good Life Fenugreek 500 g,Good Life,essentials,masala,500.0,g,65.0,jiomart
97,jiomart_banacos_banacos_chana_sattoo_100_natural_immunity_booster_diabetic_friendly_500g,"Banaco's Chana Sattoo, 100% Natural, Immunity Booster, Diabetic Friendly 500g",Banaco'S,essentials,flour,500.0,g,170.0,jiomart
98,jiomart_trinetra_trinetra_brown_sugar_2_kg,Trinetra Brown Sugar 2 kg,Trinetra,essentials,salt-sugar,2.0,kg,263.0,jiomart
99,jiomart_ahaar_ahaar_singhara_flour_250g_chestnut_flour_100_natural_fasting_flour_250g,Ahaar Singhara Flour 250g | Chestnut Flour | 100% Natural Fasting Flour 250g,Ahaar,essentials,flour,250.0,g,111.0,jiomart
100,jiomart_wonderland_foods_wonderland_foods_premium_healthy_nutmix_500g_jar_dried_almonds_black_raisins_cashew,"Wonderland Foods Premium Healthy Nutmix 500g Jar, Dried Almonds, Black Raisins, Cashewnuts, Cranberries, Black Dates & Many More",Wonderland Foods,essentials,dry-fruits-nuts,500.0,g,245.0,jiomart
101,jiomart_go_go_cheese_block_200_g_carton,Go Cheese Block 200 g (Carton),Go,dairy,cheese-paneer,200.0,g,93.0,jiomart
102,jiomart_surya_surya_5kg_mango_pickle_avakaya_aam_ka_achar_uragaya,Surya 5kg Mango Pickle | Avakaya | Aam ka achar | Uragaya,Surya,flavourings,pickles-chutney,5.0,kg,669.0,jiomart
103,jiomart_shivas_shivas_premium_multigrain_attaflour_1_kg_pack_of_2,Shiva's Premium Multigrain Atta/Flour - 1 KG (Pack of 2),Shiva'S,essentials,flour,1.0,kg,339.0,jiomart
104,jiomart_on1y_on1y_chilli_flakes_34_g,On1y Chilli Flakes 34 g,On1Y,essentials,masala,1.0,y,74.0,jiomart
105,jiomart_bb_organics_bb_organics_kodo_millet_noodles180g_pack_of_3_traditional_millet_noodles_varagu_noodles_,B&B Organics Kodo Millet Noodles(180g)- Pack of 3 /Traditional Millet Noodles / Varagu Noodles .,B&B Organics,noodles_pasta,noodles-pasta,180.0,g,421.0,jiomart
106,jiomart_double_horse_double_horse_roasted_appam_powder_roasted_rice_flour_rice_flour_500_grams_pack_of_3,Double Horse Roasted Appam Powder | Roasted Rice Flour | Rice Flour | 500 Grams (Pack Of 3),Double Horse,essentials,flour,500.0,g,177.0,jiomart
107,jiomart_ghotaram_ghotaram_perfect_teatime_partner_milk_toastruskhandmade_suji_ruskstoastpremium_long_rusk150,GHOTARAM Perfect Teatime Partner Milk Toast/Rusk/Handmade Suji Rusks/Toast/Premium Long Rusk-150gm,Ghotaram,snacks,chips-namkeen,150.0,g,219.0,jiomart
108,jiomart_tri_swastik_tri_swastik_authentic_garlic_pickle_300gm_spicy_tangy_homemade_style_lahsun_achar_tradit,Tri Swastik Authentic Garlic Pickle 300Gm | Spicy & Tangy Homemade Style Lahsun Achar | traditional Indian Pickle - No Preservatives',Tri Swastik,flavourings,pickles-chutney,300.0,g,315.0,jiomart
109,jiomart_the_ancient_remedy_the_ancient_remedy_macaroni_480gm_100_natural_premium_quality_pasta_nonsticky_eas,"The Ancient Remedy Macaroni - 480gm | 100% Natural, Premium Quality Pasta, Non-Sticky & Easy to Cook | Perfect for Italian Dishes, Kids Meals, Soups, Salads & Everyday Recipes ",|The Ancient Remedy,noodles_pasta,noodles-pasta,480.0,g,299.0,jiomart
110,jiomart_good_life_good_life_unpolished_whole_moong_500_g,Good Life Unpolished Whole Moong 500 g,Good Life,essentials,pulses,500.0,g,72.0,jiomart
111,jiomart_kwik_snack_kwik_snack_delicious_fresh_tasty_mixed_pickel_achaar_mixed_pickle_500_gm,"kwik snack Delicious, Fresh & Tasty MIXED PICKEL/ Achaar Mixed Pickle - 500 GM",Kwik Snack,flavourings,pickles-chutney,500.0,g,247.0,jiomart
