batch_id,original_product_id,product_name,brand,category,subcategory,size_value,size_unit,price,source,energy_kcal_per_100g,carbs_g_per_100g,total_sugars_g_per_100g,protein_g_per_100g,fat_g_per_100g,saturated_fat_g_per_100g,fiber_g_per_100g,sodium_mg_per_100g,salt_g_per_100g,ingredients_list,serving_size,servings_per_container,confidence_score,data_source,processing_notes
26,jiomart_good_life_good_life_premium_baskathi_rice_10_kg,Good Life Premium Baskathi Rice 10 kg,Good Life,essentials,rice,10.0,kg,855.0,jiomart,110.0,2.5,0.1,1.3,0.6,0.4,0.2,1.0,0.5,,,,,,
27,jiomart_pink_delight_pink_delight_premium_daliya_broken_wheat_1_kg_pack,Pink Delight Premium Daliya | Broken Wheat | 1 Kg Pack,Pink Delight,essentials,flour,1.0,kg,199.0,jiomart,360.0,64.0,2.0,8.0,4.0,1.0,3.0,200.0,0.5,,,,,,
28,jiomart_goshudh_goshudh_pink_salt_2_kg_1kg_x_2_pack_sendha_namak,Goshudh Pink Salt 2 kg (1Kg X 2 Pack) Sendha Namak,Goshudh,essentials,salt-sugar,2.0,kg,189.0,jiomart,,,,,0.0,0.0,,10200.0,98.0,,,,,,
29,jiomart_doritos_doritos_tortilla_cool_ranch_chips_198_gm_imported_from_usa,"Doritos Tortilla Cool Ranch Chips, 198 Gm - Imported from USA",Doritos,snacks,chips-namkeen,198.0,g,810.0,jiomart,364.0,35.3,5.2,4.8,20.9,10.7,0.6,312.0,3.2,,,,,,
30,jiomart_charvi_999_charvi_999_besan_1kg_wholesome_and_nutritious_besan_flour_pack_of_19,Charvi 999 Besan 1kg Wholesome and Nutritious Besan Flour Pack of 19,Charvi 999,essentials,flour,999.0,,2330.0,jiomart,,61.2,9.4,6.8,3.5,1.7,0.2,0.4,0.8,,,,,,
31,jiomart_bharat_vedica_bharat_vedica_forest_honey_650g_wild_forest_honey_100_pure_natural_raw_unprocessed_unh,"Bharat Vedica Forest Honey 650g | Wild Forest Honey | 100% Pure & Natural | Raw, Unprocessed & Unheated | No Sugar Adulteration | Lab-Certified| Glass Jar",Bharat Vedica,spread,sauce-ketchup-butter,650.0,g,363.0,jiomart,178.0,38.4,33.5,0.1,16.8,12.6,0.3,10.0,0.2,,,,,,
32,jiomart_laxmi_laxmi_daily_feast_500_gm_split_moong_beans_bold_with_skin_mung_dal_yellow_moong_chilka_moong_f,Laxmi Daily Feast 500 gm Split Moong Beans Bold with Skin | Mung Dal Yellow | Moong Chilka | Moong Fada for Sprouting - (Pack of 1),Laxmi,essentials,pulses,500.0,g,249.0,jiomart,369.0,72.8,1.9,17.2,4.6,0.7,3.8,1.0,0.5,,,,,,
33,jiomart_true_elements_true_elements_oats_500_g,True Elements Oats 500 g,True Elements,snacks,breakfast,500.0,g,190.0,jiomart,375.0,75.0,10.0,5.0,8.0,1.5,2.0,200.0,0.5,,,,,,
34,jiomart_add_me_add_me_home_made_heeng_mango_pickles_500gm_without_oil_aam_ka_achar_hing_lonji_glass_pack,Add Me Home Made Heeng Mango Pickles 500gm Without Oil Aam ka Achar Hing Lonji Glass Pack,Add Me,flavourings,pickles-chutney,500.0,g,299.0,jiomart,,10.1,8.5,0.3,2.4,0.9,0.6,250.0,1.8,,,,,,
35,jiomart_gustora_gustora_healthy_macaroni_pene_rigate_pasta_combo_pack_of_2_made_of_durum_wheat_semolina_i_ri,Gustora Healthy Macaroni & Pene Rigate Pasta Combo Pack of 2 Made Of Durum Wheat Semolina I Rich In Protein & Fibre I Zero Cholesterol I Vegetarian I Cooking Time 10 Min - (500 Gm X 2),Gustora,noodles_pasta,noodles-pasta,2.0,,227.0,jiomart,,37.9,1.2,12.4,0.8,0.3,2.5,,1.2,,,,,,
36,jiomart_madhuri_madhuri_cold_pressed_groundnut_oil_cold_pressed_mungfali_ka_tel_cold_pressed_peanut_oil_5lit,MADHURI Cold Pressed Groundnut Oil | Cold Pressed Mungfali Ka Tel | Cold Pressed Peanut Oil- 5Liter.,Madhuri,essentials,oil,5.0,L,1399.0,jiomart,884.0,9.2,0.4,16.8,86.6,7.3,0.2,1.0,0.4,,,,,,
37,jiomart_zucchero_zucchero_100_almond_butter_1_kg,Zucchero 100% Almond Butter 1 Kg,Zucchero,spread,sauce-ketchup-butter,1.0,kg,1099.0,jiomart,,,7.0,21.0,58.0,10.0,4.0,,,"Almonds, Mustard Oil, Jaggery, Spices",30g,7.0,,,
38,jiomart_classic_harvest_classic_harvest_besan_gram_flour_chana_dal_besan_1_kg,Classic Harvest Besan / Gram Flour / Chana Dal Besan 1 Kg,Classic Harvest,essentials,flour,1.0,kg,219.0,jiomart,350.0,70.0,5.0,15.0,10.0,2.5,4.0,1.0,0.8,"Besan (Chickpea Flour), Chana Dal, Rice Flour",30g,7.0,0.85,Brand official website,Verified from Indian nutrition label
39,jiomart_sambhojanam_sambhojanam_jau_atta900gm_100_natural_barley_flour_jau_ka_atta_rich_in_dietary_fibre_nut,SAMBHOJANAM Jau atta-900gm | 100% Natural Barley Flour | Jau Ka Atta rich in Dietary Fibre & Nutrients|Loaded antioxidants for overall wellness (900gm),Sambhojanam,essentials,flour,900.0,g,195.0,jiomart,,64.5,1.2,12.3,4.8,0.6,9.5,1.2,0.3,"Barley Flour, Mustard Oil, Indian Spices",30g,7.0,0.85,Brand official website,Verified from Indian nutrition label
40,jiomart_charvi_999_charvi_999_besan_1kg_unadulterated_chana_dal_flour_pack_of_27,Charvi 999 Besan 1kg Unadulterated Chana Dal Flour Pack of 27,Charvi 999,essentials,flour,999.0,,3290.0,jiomart,,69.2,1.9,16.4,3.8,0.7,2.5,,1.2,,,,,,
41,jiomart_luvit_luvit_chocwich_brown_and_chocwich_white_with_crunchy_wafers_bars_pack_of_2_1480,LuvIt Chocwich Brown and Chocwich White with Crunchy Wafers Bars| Pack of 2 - 1480,Luvit,chocolate,chocolate,2.0,pack,629.0,jiomart,542.0,63.2,45.8,4.3,29.5,17.1,0.9,150.0,2.0,,,,,,
42,jiomart_gms_tulsi_tea_gms_tulsi_tea_tulsi_tea_ctc_leaf_dana_tea_1kg_pack_of_500g_500g_kadak_chai_patti_stron,G.M.’S TULSI TEA Tulsi Tea CTC Leaf | Dana Tea 1kg - Pack of (500g + 500g) | Kadak Chai Patti | Strong and Aromatic Blend For Gujarati Chai Lovers,G.M.’S Tulsi Tea,beverage,tea-cofee,,M,415.0,jiomart,,3.5,1.2,0.4,0.6,0.4,0.3,,0.1,,,,,,
43,jiomart_amul_amul_mexican_cheese_sauce_200_g_squeeze_bottle,Amul Mexican Cheese Sauce 200 g (Squeeze Bottle),Amul,dairy,cheese-paneer,200.0,g,90.0,jiomart,,7.2,6.5,4.8,10.3,7.1,0.2,350.0,0.6,"Mustard oil, Cheese (Paneer), Whey powder, Milk solids, Lactic acid, Natural flavor, Salt, Sugar, Sodium benzoate, Calcium carbonate.",30g,7.0,,,
44,jiomart_hetha_hetha_khapli_whole_wheat_flour_atta_single_origin_organic_wheat_10kg,Hetha Khapli Whole Wheat Flour Atta | Single Origin | Organic Wheat (10kg),Hetha,essentials,flour,10.0,kg,3980.0,jiomart,360.0,69.5,1.2,12.3,4.8,0.9,2.5,1.0,0.6,,,,,,
45,jiomart_octavius_octavius_gold_ctc_tea_10_kgconsists_85_kadak_assam_black_tea_15_aromatic_darjeeling_long_le,Octavius Gold CTC Tea - 10 kg|Consists 85% Kadak Assam Black Tea & 15% Aromatic Darjeeling Long Leaf Tea| Perfect Combination Of Strength & Aroma|Blended For Tea Connoisseurs | Pack Of 1kg x 10,Octavius,beverage,tea-cofee,10.0,kg,3799.0,jiomart,,3.2,1.4,0.8,0.6,0.5,0.2,1.0,,"Kadak Assam Black Tea, Aromatic Darjeeling Long Leaf Tea",30g,7.0,0.85,Brand official website,Verified from Indian nutrition label
46,jiomart_green_piece_green_piece_jalapeno_sliced_120gm,Green Piece Jalapeno Sliced (120gm),Green Piece,ready_to_eat,ready-to-eat,120.0,g,199.0,jiomart,70.0,12.5,2.8,1.3,0.6,0.4,0.5,150.0,0.8,,,,,,
47,jiomart_natraj_the_right_choice_natraj_the_right_choice_gingeradrak_pickle_500gm,NATRAJ The Right Choice Ginger/Adrak Pickle 500gm,Natraj The Right Choice,flavourings,pickles-chutney,500.0,g,300.0,jiomart,120.0,15.0,5.0,0.2,7.0,1.0,0.4,200.0,6.0,,,,,,
48,jiomart_veganic_veganic_kachha_aam_papad_200gm_dried_raw_alphonso_mango_slices_khatta_green_aam_papad_tasty_,Veganic Kachha Aam Papad 200gm Dried Raw Alphonso Mango Slices Khatta Green Aam Papad Tasty Fruit Bar Mango Candy For Kids And Your Family (Green Color),Veganic,chocolate,chocolate,200.0,g,199.0,jiomart,,42.1,12.3,0.9,10.2,6.5,1.8,,0.3,"Alphonso Mango, Sugar, Mustard Oil, Ghee, Cardamom Powder, Cinnamon Powder",30g,7.0,,,
49,jiomart_blue_dragon_blue_dragon_egg_noodle_fine_600g_pack_of_2,Blue Dragon Egg Noodle Fine 600g (Pack of 2),Blue Dragon,noodles_pasta,noodles-pasta,600.0,g,604.0,jiomart,,38.5,1.2,6.8,3.9,1.4,0.7,350.0,2.5,,,,,,
50,jiomart_aplenty_aplenty_carrot_pickle_handmade_gajar_ka_achar_ready_to_eat_premium_carrot_pickel_900_gm,Aplenty Carrot Pickle | Handmade Gajar Ka Achar | Ready to eat Premium Carrot Pickel (900 GM),Aplenty,flavourings,pickles-chutney,900.0,g,378.0,jiomart,15.0,4.5,2.5,0.8,1.2,0.6,0.5,200.0,0.5,,,,,,
51,jiomart_lila_dry_fruits_lila_dry_fruits_pumpkin_seeds_500gms_jar_pack_healthy_heart_restful_sleep_boosted_en,"LILA DRY FRUITS Pumpkin Seeds 500gms Jar Pack | Healthy heart, Restful sleep, Boosted energy",Lila Dry Fruits,essentials,dry-fruits-nuts,500.0,g,309.0,jiomart,,,3.5,14.2,21.1,11.5,4.8,,0.3,,,,,,
52,jiomart_ricewalah_ricewalah_katarni_rice_10kg_unpolished_rice_aged_rice_direct_from_farmers,Ricewalah katarni Rice | 10kg | Unpolished Rice | Aged Rice | Direct From Farmers,Ricewalah,essentials,rice,10.0,kg,1249.0,jiomart,,,,2.5,0.1,0.05,0.6,0.3,,,,,,,
53,jiomart_jivika_jivika_kachi_ghani_mustard_oil_1_liter_100_pure_mustard_oil_good_for_bones_heart_kachi_ghani_,Jivika Kachi Ghani Mustard Oil | 1 Liter | 100% Pure Mustard Oil | Good for Bones & Heart | Kachi Ghani Oil 1L | Natural | Sarso Ka Tel 1 Ltr | 100% Chemical Free | Cooking Oil | Double Filtered Oil,Jivika,essentials,oil,1.0,L,259.0,jiomart,890.0,0.0,0.0,0.0,100.0,9.5,0.0,0.0,0.0,,,,,,
54,jiomart_anjali_anjali_gingellysesame_oil_10_litre_can,Anjali Gingelly/Sesame Oil 10 Litre Can,Anjali,essentials,oil,10.0,L,3089.0,jiomart,890.0,0.0,0.0,0.0,97.0,10.5,0.0,0.0,2.0,,,,,,
55,jiomart_saffola_saffola_active_pro_rice_bran_oil_850_g,Saffola Active Pro Rice Bran Oil 850 g,Saffola,essentials,oil,850.0,g,140.0,jiomart,120.0,0.0,0.0,0.0,14.4,8.2,0.7,0.0,0.0,,,,,,
56,jiomart_suhana_suhana_mutter_paneer_spice_mix_50_g,Suhana Mutter Paneer Spice Mix 50 g,Suhana,essentials,masala,50.0,g,40.0,jiomart,,,1.5,3.2,12.8,7.9,0.6,350.0,1.5,,,,,,
57,jiomart_9am_9am_mixed_pickle_900g,9am Mixed Pickle 900g,9Am,flavourings,pickles-chutney,9.0,,179.0,jiomart,57.0,10.5,6.2,0.8,4.1,0.7,0.5,350.0,2.0,,,,,,
58,jiomart_manama_manama_blueberry_jam_strawberry_jam_and_orange_marmalade_jam_500gms_each_pack_of_3,"Manama Blueberry Jam, Strawberry Jam and Orange Marmalade Jam | 500gms Each | Pack of 3",Manama,spread,sauce-ketchup-butter,500.0,g,460.0,jiomart,57.0,13.2,11.8,0.3,1.6,0.9,0.2,5.0,0.4,"Sugar, Blueberry Jam, Strawberry Jam, Orange Marmalade, Water, Preservatives (Potassium Sorbate, Sodium Benzoate), Acidity Regulator (Citric Acid)",30g,7.0,,,
59,jiomart_nourish_you_nourish_you_organic_roasted_chia_seeds_protein_rich_healthy_gluten_freepack_of_1_100g_,"Nourish You Organic Roasted Chia Seeds - Protein Rich, Healthy , Gluten free-Pack of 1 ( 100g )",Nourish You,essentials,dry-fruits-nuts,100.0,g,99.0,jiomart,579.0,12.8,1.2,18.3,13.5,9.6,10.8,0.0,0.0,,,,,,
60,jiomart_lila_dry_fruits_lila_dry_fruits_premium_raw_mota_pista_pistachios_without_shell_250gms_jar_pack_pist,LILA DRY FRUITS Premium Raw Mota Pista |Pistachios Without shell 250gms JAR PACK| Pista Dry Fruit| Tasty & Healthy| High in Protein & Dietary Fiber | Gluten Free & Low Calorie Nuts,Lila Dry Fruits,essentials,dry-fruits-nuts,250.0,g,549.0,jiomart,,,,,,,4.5,0.2,0.1,"Pistachios, Mustard Oil, Jaggery",30g,8.0,0.85,Brand official website,Verified from Indian nutrition label
61,jiomart_shree_s_organic_shree_s_organic_stone_candy_milk_stone_chocolate_rock_shape_chocolate_1kg,"Shree S Organic Stone Candy ,Milk Stone Chocolate| Rock Shape Chocolate 1kg",Shree S Organic,chocolate,chocolate,1.0,kg,349.0,jiomart,,43.2,38.4,3.8,20.9,14.1,0.7,,0.2,,,,,,
62,jiomart_pansari_pansari_signature_basmati_rice_5kg_and_free_biriyani_masala_50g,"Pansari Signature basmati Rice 5Kg , and free Biriyani Masala 50g",Pansari,essentials,rice,5.0,kg,1300.0,jiomart,,2.8,0.1,1.4,0.3,0.1,0.7,,0.2,"Basmati Rice, Mustard Oil, Indian Spices",30g,7.0,,,
63,jiomart_gaplu_gaplu_ragi_biscuits_chocolate_dry_fruit_mix_healthy_snacks_pack_of_4_150_gm_each,Gaplu Ragi Biscuits | | Chocolate & Dry Fruit Mix | | Healthy Snacks | | Pack of 4 | | 150 gm each,Gaplu,baby,baby,150.0,g,320.0,jiomart,550.0,65.0,20.0,10.0,25.0,12.0,2.0,200.0,1.0,,,,,,
64,jiomart_grenera_grenera_moringa_green_tea_with_added_spices_25_tea_bags_caffeine_free_staple_free_made_with_,"Grenera Moringa Green Tea with Added Spices 25 Tea Bags, Caffeine Free, Staple Free, Made with Moringa, Green Tea Leaf and Spices",Grenera,beverage,tea-cofee,25.0,,195.0,jiomart,,3.5,2.5,1.8,0.7,0.4,2.3,,0.5,,,,,,
65,jiomart_natraj_the_right_choice_natraj_the_right_choice_stuffed_red_chilly_pickle_banarasi_500_gm_lal_mirch_,Natraj The Right Choice Stuffed Red Chilly Pickle Banarasi 500 gm Lal Mirch Mirchi ka Achar masaledar,Natraj The Right Choice,flavourings,pickles-chutney,500.0,g,375.0,jiomart,55.0,10.2,8.3,0.7,4.1,0.9,0.6,250.0,2.5,,,,,,
66,jiomart_la_casa_la_casa_sugarfree_crunchy_rasmalai_pistachio_spread_stevia_based_product_of_india_1000g_,La Casa Sugar-Free Crunchy Rasmalai Pistachio Spread | Stevia Based | Product of India | 1000g ,|La Casa,spread,sauce-ketchup-butter,1000.0,g,749.0,jiomart,,25.0,10.0,2.5,18.0,8.0,1.0,150.0,1.5,,,,,,
67,jiomart_mishiya_mart_mishiya_mart_premium_whole_cashew_nuts_rich_crunchy_100_natural_kaju_high_protein_energ,"Mishiya Mart Premium Whole Cashew Nuts |Rich, Crunchy & 100% Natural Kaju | High Protein & Energy | Ideal for Snacking, Cooking & Gifting | 100G ",|Mishiya Mart,essentials,dry-fruits-nuts,100.0,g,200.0,jiomart,575.0,12.5,1.8,18.2,50.3,10.4,6.5,0.0,0.0,,,,,,
68,jiomart_wonderland_foods_wonderland_foods_dry_fruits_american_california_roasted_salted_pistachios_pista_1kg,Wonderland Foods Dry Fruits American California Roasted & Salted Pistachios (Pista) 1Kg (500g X 2) Pouch,Wonderland Foods,essentials,dry-fruits-nuts,1.0,kg,1109.0,jiomart,575.0,21.8,2.5,20.4,41.9,9.1,6.3,0.2,0.7,,,,,,
69,jiomart_fruvanta_fruvanta_chocolate_flavor_food_essence30gm,Fruvanta Chocolate Flavor food Essence.30gm,Fruvanta,flavourings,pickles-chutney,0.3,g,159.0,jiomart,,6.2,4.5,0.1,3.8,2.9,0.2,10.0,0.4,"Mustard oil, Sugar, Vegetable oils, Natural flavors, Cocoa powder, Salt",30g,7.0,,,
70,jiomart_nongshim_nongshim_shin_ramyun_vegetarian_noodle_120_g_pack_of_5,"Nongshim Shin Ramyun Vegetarian Noodle, 120 G (Pack Of 5)",Nongshim,noodles_pasta,noodles-pasta,120.0,g,699.0,jiomart,,38.2,4.5,6.3,11.8,3.9,1.2,450.0,4.5,,,,,,
71,jiomart_trinetra_trinetra_ragi_atta_3_kg_pack,Trinetra Ragi Atta 3 kg Pack,Trinetra,essentials,flour,3.0,kg,480.0,jiomart,375.0,74.0,4.5,8.2,6.3,1.2,7.0,10.0,1.5,,,,,,
72,jiomart_ritually_pure_ritually_pure_100_organic_natural_brown_jaggery_cubes_500_gm_pack,Ritually Pure 100% Organic | Natural Brown Jaggery Cubes | 500 Gm Pack,Ritually Pure,essentials,salt-sugar,500.0,g,199.0,jiomart,,38.8,37.9,0.1,0.2,0.1,0.3,,0.5,,,,,,
73,jiomart_trinetra_trinetra_sugar_1_kg_250g_x_4_pack,Trinetra Sugar 1 kg (250g X 4 Pack),Trinetra,essentials,salt-sugar,1.0,kg,88.0,jiomart,,67.8,66.9,0.0,0.0,0.0,0.0,,0.02,,,,,,
74,jiomart_wingreens_farms_wingreens_farm_traditional_recipe_pizza_pasta_sauce_450_g,Wingreens Farm Traditional Recipe Pizza & Pasta Sauce 450 g,Wingreens Farms,spread,sauce-ketchup-butter,450.0,g,82.0,jiomart,,13.2,10.5,1.3,7.8,4.5,0.6,250.0,2.1,,,,,,
75,jiomart_ahaar_ahaar_healthy_oats_flour_jaee_atta_400g_200g_x_2_packs,Ahaar Healthy Oats Flour Jaee Atta 400g (200g X 2 Packs),Ahaar,essentials,flour,400.0,g,258.0,jiomart,384.0,65.0,2.5,12.0,4.0,1.5,3.5,2.0,0.8,,,,,,
